dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.6773359999999964,118.9072879999999,117.6838,118.548,120.0,0.0,0.0,0.0,0.0,0.0
2,0.4,1.7261760000000008,118.00893600000012,115.432,118.248,120.0,0.0,0.0,0.0,0.0,0.0
3,0.4,1.6458959999999994,117.35616799999998,113.344,118.376,120.0,0.0,0.0,0.0,0.0,0.0
4,0.4,1.6492559999999996,116.75368000000005,110.96000000000001,118.084,120.0,0.0,0.0,0.0,0.0,0.0
5,0.4,1.682575999999995,116.37989599999996,109.376,117.72399999999999,120.0,0.0,0.0,0.0,0.0,0.0
6,0.4,1.7283120000000027,115.58919199999985,107.532,116.42600000000002,120.0,0.0,0.0,0.0,0.0,0.0
7,0.4,1.7203920000000021,114.99523199999993,105.76,115.7,120.0,0.0,0.0,0.0,0.0,0.0
8,0.4,1.688008000000002,114.77970399999981,104.38,117.036,120.0,0.0,0.0,0.0,0.0,0.0
9,0.4,1.6818159999999993,114.53695200000007,105.432,115.852,120.0,0.0,0.0,0.0,0.0,0.0
10,0.4,1.6464240000000017,114.41185600000014,103.752,117.43199999999999,120.0,0.0,0.0,0.0,0.0,0.0
11,0.4,1.680471999999998,114.02299999999981,102.36,116.19200000000001,120.0,0.0,0.0,0.0,0.0,0.0
12,0.4,1.6490640000000008,113.66889600000002,101.512,116.028,120.0,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6071440000000015,113.53057599999993,99.384,115.424,120.0,0.0,0.0,0.0,0.0,0.0
14,0.4,1.5840719999999995,113.553416,100.344,114.66399999999999,120.0,0.0,0.0,0.0,0.0,0.0
15,0.4,1.5537120000000015,113.35464800000003,99.032,114.83599999999998,120.0,0.0,0.0,0.0,0.0,0.0
16,0.45,1.736972999999996,113.23427799999988,98.43249999999999,115.08049999999999,120.0,0.0,0.0,0.0,0.0,0.0
17,0.5,1.955930000000004,113.42286399999993,100.30799999999999,116.702,120.0,0.0,0.0,0.0,0.0,0.0
18,0.55,2.096567000000003,112.9324320000001,100.589975,114.96249999999999,120.0,0.0,0.0,0.0,0.0,0.0
19,0.6,2.450124000000002,112.10915499999975,98.572,113.12,120.0,0.0,0.0,0.0,0.0,0.0
20,0.6499999999999999,2.561402999999999,111.77548099999987,99.44855000000001,114.1,120.0,0.0,0.0,0.0,0.0,0.0
21,0.7,2.7414100000000006,110.62019900000007,95.42107499999999,113.8835,120.0,0.0,0.0,0.0,0.0,0.0
22,0.75,2.800860000000001,109.32208399999996,91.12699999999998,111.64725,120.0,0.0,0.0,0.0,0.0,0.0
23,0.7999999999999999,3.0910720000000067,109.41372000000007,89.87850000000003,113.83099999999997,120.0,0.0,0.0,0.0,0.0,0.0
