dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.712983999999996,118.79926399999997,117.688,118.45599999999999,120.0,0.0,0.0,0.0,0.0,0.0
2,0.4,1.7800880000000006,117.829264,115.432,117.704,120.0,0.0,0.0,0.0,0.0,0.0
3,0.4,1.6645040000000013,117.19435200000002,113.344,118.176,120.0,0.0,0.0,0.0,0.0,0.0
4,0.4,1.6592480000000003,116.68971999999995,111.12720000000002,117.816,120.0,0.0,0.0,0.0,0.0,0.0
5,0.4,1.6971839999999994,116.19766400000003,109.376,117.496,120.0,0.0,0.0,0.0,0.0,0.0
6,0.4,1.7567359999999999,115.24310399999985,107.612,116.18,120.0,0.0,0.0,0.0,0.0,0.0
7,0.4,1.7021680000000001,114.53182400000006,106.324,115.67999999999999,120.0,0.0,0.0,0.0,0.0,0.0
8,0.4,1.6654560000000005,114.4253919999999,104.38,116.17200000000001,120.0,0.0,0.0,0.0,0.0,0.0
9,0.4,1.6359759999999997,114.15274400000011,105.432,115.816,120.0,0.0,0.0,0.0,0.0,0.0
10,0.4,1.6225840000000014,114.12231200000006,103.752,117.012,120.0,0.0,0.0,0.0,0.0,0.0
11,0.4,1.6715999999999995,113.86342399999987,102.36,116.496,120.0,0.0,0.0,0.0,0.0,0.0
12,0.4,1.635847999999999,113.42990400000002,101.512,116.028,120.0,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6075760000000012,113.32813599999977,99.384,115.72,120.0,0.0,0.0,0.0,0.0,0.0
14,0.4,1.588855999999999,113.19781600000005,100.344,114.66399999999999,120.0,0.0,0.0,0.0,0.0,0.0
15,0.4,1.5949680000000008,113.0178880000001,99.032,114.83599999999998,120.0,0.0,0.0,0.0,0.0,0.0
16,0.45,1.7833139999999983,112.98909299999988,98.43249999999999,114.6705,120.0,0.0,0.0,0.0,0.0,0.0
17,0.5,2.002150000000001,113.06816299999998,97.15399999999997,114.15,120.0,0.0,0.0,0.0,0.0,0.0
18,0.55,2.113396999999999,112.69822300000017,98.592,114.61749999999999,120.0,0.0,0.0,0.0,0.0,0.0
19,0.6,2.422752000000003,112.11546600000004,96.6195,113.12,120.0,0.0,0.0,0.0,0.0,0.0
20,0.6499999999999999,2.5410709999999987,111.96718799999988,97.445,115.2525,120.0,0.0,0.0,0.0,0.0,0.0
21,0.7,2.7180719999999967,110.77467700000005,93.931,114.20100000000001,120.0,0.0,0.0,0.0,0.0,0.0
22,0.75,2.8325099999999965,109.45758900000006,91.12699999999998,112.453,120.0,0.0,0.0,0.0,0.0,0.0
23,0.7999999999999999,3.0656960000000004,109.09864300000007,91.21999999999998,112.48100000000001,120.0,0.0,0.0,0.0,0.0,0.0
24,0.8499999999999999,3.1789319999999965,108.01038200000028,87.54399999999998,110.6365,120.0,0.0,0.0,0.0,0.0,0.0
25,0.8999999999999999,3.5004959999999947,108.17886799999977,88.45099999999998,109.90599999999999,120.0,1.190169,0.0,0.0,0.0,0.018
26,0.95,3.744671999999998,106.78324000000015,83.75499999999998,107.98999999999998,120.0,0.0,0.0,0.0,0.0,0.0
27,1.0,3.9217799999999983,105.72159199999993,87.0635,106.28750000000001,120.0,0.0,0.0,0.0,0.0,0.0
28,1.0499999999999998,3.958059000000002,104.737502,82.11800000000001,107.41625,120.0,0.0,0.0,0.0,0.0,0.0
29,1.1,4.238123999999992,103.32862399999996,79.50700000000003,103.34900000000002,120.0,0.0,0.0,0.0,0.0,0.0
30,1.15,4.266040000000004,101.486233,76.8712,102.79100000000003,120.0,0.0,0.0,0.0,0.0,0.0
31,1.15,4.433963000000003,100.05390200000011,75.29320000000001,99.69650000000001,120.0,0.0,0.0,0.0,0.0,0.0
32,1.15,4.302081000000001,98.18612999999998,71.87055000000004,96.956,120.0,0.0,0.0,0.0,0.0,0.0
33,1.15,4.457469000000005,96.83745699999992,66.22462500000003,98.78300000000003,120.0,0.0,0.0,0.0,0.0,0.0
34,1.15,4.501445,96.39803499999994,61.18900000000002,99.33700000000003,120.0,1.0062709999999997,0.0,0.0,0.0,0.014
35,1.15,4.465956000000001,96.46757199999982,62.916,98.15850000000002,120.0,1.465188999999999,0.0,0.0,0.0,0.022
36,1.15,4.5035380000000025,95.75665000000006,62.649,98.49700000000001,120.0,0.0,0.0,0.0,0.0,0.0
37,1.15,4.6923220000000025,97.08756999999981,59.186,101.403,120.0,2.725019999999999,0.0,0.0,0.0,0.04
38,1.15,4.384259999999999,96.87555499999993,57.9975,101.45150000000002,120.0,1.2410280000000002,0.0,0.0,0.0,0.018
39,1.15,4.502250000000004,96.53943400000003,59.03749999999999,99.1975,120.0,1.3585200000000006,0.0,0.0,0.0,0.02
40,1.15,4.512347000000007,95.09177999999996,56.818999999999996,100.53750000000002,120.0,0.0,0.0,0.0,0.0,0.0
41,1.15,4.273399999999998,96.7565920000002,58.56220000000004,98.871,120.0,3.490113,0.0,0.0,66.124,0.052
42,1.15,4.3758190000000035,97.76375999999995,68.55232500000004,99.71600000000002,120.0,2.035639,0.0,0.0,0.0,0.03
43,1.15,4.393091999999996,98.22779000000021,66.64305000000002,100.41000000000003,120.0,1.2383489999999997,0.0,0.0,0.0,0.018
44,1.15,4.314546999999996,98.90545599999994,64.6505,105.15950000000001,120.0,1.4045000000000003,0.0,0.0,0.0,0.02
45,1.15,4.3443549999999975,98.77051900000014,64.18799999999999,105.80250000000001,120.0,0.0,0.0,0.0,0.0,0.0
46,1.15,4.424164999999997,100.53909499999983,64.77150000000006,106.71750000000002,120.0,2.1344080000000005,0.0,0.0,0.0,0.032
47,1.15,4.464920999999998,100.40954699999992,62.02200000000003,107.58000000000001,120.0,0.8157719999999999,0.0,0.0,0.0,0.012
48,1.15,4.506183000000004,101.54523900000001,66.11850000000004,107.26500000000001,120.0,2.5226239999999978,0.0,0.0,0.0,0.036
49,1.15,4.367148000000003,101.09556299999994,65.54200000000002,108.62800000000001,120.0,0.0,0.0,0.0,0.0,0.0
50,1.15,4.103108,100.80478300000003,62.19400000000005,109.15300000000005,120.0,0.0,0.0,0.0,0.0,0.0
