dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.6322480000000001,119.25269599999993,117.668,120.0,120.0,0.0,0.0,0.0,0.0,0.0
2,0.4,1.7257920000000035,118.36091199999994,115.376,118.62400000000001,120.0,0.0,0.0,0.0,0.0,0.0
3,0.4,1.7242639999999965,117.7,113.388,118.62,120.0,0.0,0.0,0.0,0.0,0.0
4,0.4,1.6589520000000018,116.83594400000021,111.4,117.72,120.0,0.0,0.0,0.0,0.0,0.0
5,0.4,1.7287519999999976,116.0676559999999,109.48700000000001,117.748,120.0,0.0,0.0,0.0,0.0,0.0
6,0.4,1.744168000000001,115.3124479999998,107.68480000000001,116.42,120.0,0.0,0.0,0.0,0.0,0.0
7,0.4,1.7720719999999974,114.80568800000006,105.5334,116.008,120.0,0.0,0.0,0.0,0.0,0.0
8,0.4,1.7037760000000013,114.73368800000006,104.10079999999999,116.03599999999999,120.0,0.0,0.0,0.0,0.0,0.0
9,0.4,1.7212240000000043,114.761912,102.28800000000001,117.26,120.0,0.0,0.0,0.0,0.0,0.0
10,0.4,1.7398000000000018,114.19044799999985,100.94,116.428,120.0,0.0,0.0,0.0,0.0,0.0
11,0.4,1.689648000000001,113.95191200000006,99.432,116.00399999999999,120.0,0.0,0.0,0.0,0.0,0.0
12,0.4,1.6974399999999994,113.82304000000012,99.9,115.06800000000001,120.0,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6702159999999975,113.72971199999992,98.70399999999998,114.42399999999999,120.0,0.0,0.0,0.0,0.0,0.0
14,0.4,1.6518080000000046,113.94020000000017,100.2,115.25999999999999,120.0,0.0,0.0,0.0,0.0,0.0
15,0.4,1.6460480000000006,114.5459279999999,103.56800000000001,118.056,120.0,0.0,0.0,0.0,0.0,0.0
16,0.45,1.8508949999999997,113.77852699999995,101.30900000000001,117.045,120.0,0.0,0.0,0.0,0.0,0.0
17,0.5,1.9686299999999983,113.54878000000006,100.62200000000001,116.207,120.0,0.0,0.0,0.0,0.0,0.0
18,0.55,2.2558030000000002,113.40675499999995,98.32499999999999,114.72649999999999,120.0,0.0,0.0,0.0,0.0,0.0
19,0.6,2.5212839999999996,112.54918399999983,95.84000000000002,114.553,120.0,0.0,0.0,0.0,0.0,0.0
20,0.6499999999999999,2.8355210000000017,111.43154700000004,94.1785,114.20349999999999,120.0,0.0,0.0,0.0,0.0,0.0
