dia_ciclo,SW_obs,I_obs,ETc_obs
1,117.872,0.0,2.128
2,115.7,0.0,2.172
3,113.672,0.0,2.028
4,111.80799999999999,0.0,1.864
5,109.636,0.0,2.172
6,109.568,0.0,1.7800000000000002
7,108.6,0.0,1.8239999999999998
8,106.776,0.0,1.8239999999999998
9,105.588,0.0,1.1880000000000002
10,104.644,0.0,0.984
11,116.044,0.0,1.6800000000000002
12,113.928,0.0,2.212
13,111.69999999999999,0.0,2.2920000000000003
14,109.73599999999999,0.0,1.9640000000000002
15,107.996,0.0,1.74
16,106.3625,0.0,1.6335
17,104.5475,0.0,1.815
18,107.159,0.0,1.9965000000000002
19,107.811,0.0,2.148
20,113.132,0.0,1.4949999999999997
21,120.0,0.0,1.4349999999999998
22,120.0,0.0,2.2275
23,117.112,0.0,3.0719999999999996
24,120.0,0.0,2.1334999999999993
25,120.0,0.0,3.3209999999999997
26,119.40650000000001,0.0,3.3534999999999995
27,114.7025,0.0,5.12
28,109.2855,0.0,5.480999999999999
29,106.6815,0.0,6.028000000000001
30,100.322,0.0,6.3595
31,94.434,0.0,5.888
32,89.6615,0.0,4.7725
33,87.812,0.0,4.4735
34,92.143,0.0,2.6449999999999996
35,96.1445,0.0,4.358499999999999
36,93.93799999999999,0.0,5.8305
37,87.84549999999999,0.0,6.2444999999999995
38,81.52449999999999,0.0,6.417
39,76.69449999999999,0.0,4.83
40,73.57799999999999,0.0,3.1165
41,80.39199999999998,0.0,2.53
42,80.66649999999998,0.0,5.3015
43,76.34799999999998,0.0,4.358499999999999
44,73.43649999999998,0.0,4.703499999999999
45,74.93649999999998,0.0,3.7719999999999994
46,71.17899999999999,0.0,3.8295
47,68.20549999999999,0.0,3.8295
48,68.8865,0.0,5.359
49,66.601,0.0,3.8295
50,63.897000000000006,0.0,4.4159999999999995
51,60.5655,0.0,4.0595
52,59.952000000000005,0.0,5.1175
53,54.6045,0.0,5.531499999999999
54,120.0,69.57149999999999,5.888
55,114.1695,0.0,5.8305
56,108.154,0.0,6.1754999999999995
57,104.7415,0.0,4.7725
58,102.6815,0.0,3.7719999999999994
59,99.97,0.0,3.4154999999999998
60,96.7665,0.0,4.0595
61,91.91649999999998,0.0,5.473999999999999
62,86.42199999999998,0.0,5.6465
63,80.50699999999998,0.0,6.002999999999999
64,75.54449999999999,0.0,5.0024999999999995
65,72.13949999999998,0.0,5.772999999999999
66,68.49399999999999,0.0,3.6454999999999997
67,65.06099999999999,0.0,3.473
68,67.69449999999999,0.0,2.7024999999999997
69,66.68499999999999,0.0,4.4735
70,65.17899999999999,0.0,4.002
71,74.26039999999999,0.0,3.4866
72,74.44909999999999,0.0,3.6672999999999996
73,76.30937499999999,0.0,3.883725
74,95.37937499999998,0.0,2.3459999999999996
75,92.88724999999998,0.0,3.940125
76,92.20319999999998,0.0,2.58805
77,108.65097499999999,0.0,2.592225
78,120.0,0.0,3.4175999999999993
79,120.0,0.0,1.4491749999999999
80,120.0,0.0,2.36775
81,120.0,0.0,2.55185
82,120.0,0.0,2.6448
83,120.0,0.0,2.757225
84,120.0,0.0,2.7730500000000005
85,120.0,0.0,2.37175
86,120.0,0.0,1.9970999999999999
87,120.0,0.0,1.7447000000000001
88,120.0,0.0,1.7345499999999998
89,120.0,0.0,1.5549
90,120.0,0.0,1.87
