dia_ciclo,SW_obs,I_obs,ETc_obs
1,120.0,0.0,1.8
2,118.72,0.0,1.3920000000000001
3,119.516,0.0,1.476
4,120.0,0.0,0.7160000000000001
5,120.0,0.0,1.9440000000000002
6,118.08,0.0,2.128
7,116.3,0.0,1.8440000000000003
8,116.676,0.0,0.984
9,120.0,0.0,1.6600000000000001
10,119.016,0.0,1.1039999999999999
11,120.0,0.0,1.004
12,120.0,0.0,2.028
13,117.77199999999999,0.0,2.2920000000000003
14,115.52,0.0,2.2520000000000002
15,113.392,0.0,2.128
16,110.89049999999999,0.0,2.5335
17,108.12449999999998,0.0,2.79
18,105.33599999999998,0.0,2.7885000000000004
19,108.08599999999998,0.0,1.2899999999999998
20,107.34349999999998,0.0,1.5664999999999998
21,111.19849999999998,0.0,1.505
22,120.0,0.0,2.7225
23,120.0,0.0,2.496
24,120.0,0.0,2.7879999999999994
25,120.0,0.0,1.656
26,120.0,0.0,1.9949999999999999
27,120.0,0.0,2.61
28,120.0,0.0,3.5489999999999995
29,119.68900000000001,0.0,4.279000000000001
30,116.39,0.0,6.002999999999999
31,114.88,0.0,3.1739999999999995
32,109.8235,0.0,5.416499999999999
33,107.9585,0.0,4.944999999999999
34,120.0,0.0,4.2435
35,120.0,0.0,4.174499999999999
36,120.0,0.0,4.4735
37,120.0,0.0,2.944
38,120.0,0.0,4.944999999999999
39,120.0,0.0,2.5875
40,120.0,0.0,4.83
41,120.0,0.0,4.4735
42,114.6655,0.0,5.6465
43,112.21,0.0,3.4154999999999998
44,116.69849999999998,0.0,4.703499999999999
45,113.56749999999998,0.0,6.002999999999999
46,107.03549999999998,0.0,6.531999999999999
47,101.91799999999998,0.0,5.1175
48,98.70399999999998,0.0,6.117999999999999
49,94.01549999999997,0.0,5.416499999999999
50,90.87249999999997,0.0,5.359
51,85.38849999999998,0.0,6.531999999999999
52,78.82299999999998,0.0,6.5895
53,74.39149999999998,0.0,6.1754999999999995
54,70.65399999999998,0.0,5.945499999999999
55,72.70649999999999,0.0,4.2435
56,79.752,0.0,5.0024999999999995
57,79.36749999999999,0.0,3.9444999999999997
58,79.806,0.0,4.4735
59,86.3455,0.0,3.1165
60,82.466,0.0,4.887499999999999
61,78.41399999999999,0.0,5.06
62,74.94349999999999,0.0,5.6465
63,69.69599999999998,0.0,6.3595
64,63.68349999999999,0.0,6.060499999999999
65,57.50799999999999,0.0,6.1754999999999995
66,120.0,68.58600000000001,6.117999999999999
67,113.7555,0.0,6.2444999999999995
68,109.56649999999999,0.0,4.301
69,105.20249999999999,0.0,5.06
70,102.58149999999999,0.0,5.5889999999999995
71,98.212025,0.0,5.777475
72,93.914875,0.0,4.32915
73,97.0168,0.0,3.610075
74,105.18520000000001,0.0,3.4476
75,113.09832500000002,0.0,2.7748749999999998
76,113.24742500000002,0.0,3.4189
77,120.0,0.0,4.529475
78,120.0,0.0,3.8269999999999995
79,119.157675,0.0,4.210325
80,115.824675,0.0,3.3329999999999997
81,120.0,0.0,3.162075
82,120.0,0.0,2.6828
83,118.10645,0.0,3.79755
84,118.99825,0.0,3.3082000000000003
85,115.99825,0.0,3.392
86,112.76515,0.0,3.2571
87,109.460975,0.0,3.3041750000000003
88,109.27117500000001,0.0,3.0058
89,106.16670000000002,0.0,3.104475
90,103.45170000000002,0.0,2.715
