dia_ciclo,SW_obs,I_obs,ETc_obs
1,120.0,0.0,1.616
2,120.0,0.0,1.74
3,119.33200000000001,0.0,1.556
4,117.50800000000001,0.0,1.8239999999999998
5,115.56400000000001,0.0,1.9440000000000002
6,113.756,0.0,1.9440000000000002
7,111.812,0.0,1.9440000000000002
8,109.704,0.0,2.108
9,109.67599999999999,0.0,1.7000000000000002
10,109.72399999999999,0.0,1.536
11,107.69599999999998,0.0,2.028
12,105.78399999999998,0.0,1.9440000000000002
13,103.87999999999998,0.0,1.904
14,102.15999999999998,0.0,1.72
15,100.76799999999999,0.0,1.3920000000000001
16,99.58049999999999,0.0,1.8675000000000002
17,104.90049999999998,0.0,1.56
18,120.0,0.0,2.6730000000000005
19,120.0,0.0,2.4539999999999997
20,117.88250000000001,0.0,3.0614999999999997
21,118.2095,0.0,3.2969999999999997
22,120.0,0.0,1.995
23,120.0,0.0,2.9519999999999995
24,120.0,0.0,2.4819999999999998
25,120.0,0.0,2.4839999999999995
26,120.0,0.0,3.4484999999999997
27,116.70599999999999,0.0,3.79
28,117.90199999999999,0.0,4.7879999999999985
29,112.72099999999999,0.0,5.181
30,107.30449999999999,0.0,5.416499999999999
31,101.65799999999999,0.0,5.6465
32,96.01149999999998,0.0,5.6465
33,90.65249999999999,0.0,5.359
34,86.88049999999998,0.0,3.7719999999999994
35,86.94749999999999,0.0,5.5889999999999995
36,83.67999999999999,0.0,4.0595
37,83.46,0.0,3.7719999999999994
38,87.56099999999999,0.0,4.531
39,88.8945,0.0,5.0024999999999995
40,84.9105,0.0,5.704
41,79.8505,0.0,5.06
42,75.1885,0.0,4.83
43,70.365,0.0,4.887499999999999
44,68.03299999999999,0.0,5.06
45,65.45749999999998,0.0,4.887499999999999
46,62.38499999999998,0.0,5.416499999999999
47,57.68149999999998,0.0,4.703499999999999
48,120.0,67.09100000000002,4.7725
49,114.7945,0.0,5.3015
50,120.0,0.0,2.8289999999999997
51,120.0,0.0,5.243999999999999
52,117.89250000000001,0.0,5.531499999999999
53,119.2455,0.0,3.703
54,115.422,0.0,4.703499999999999
55,109.53399999999999,0.0,5.888
56,104.5315,0.0,5.0024999999999995
57,105.9345,0.0,4.301
58,102.9145,0.0,5.243999999999999
59,105.87950000000001,0.0,3.0589999999999997
60,104.60750000000002,0.0,5.704
61,98.60450000000002,0.0,6.002999999999999
62,92.89250000000001,0.0,5.888
63,87.83250000000001,0.0,5.06
64,84.176,0.0,3.9444999999999997
65,86.6825,0.0,3.8295
66,82.476,0.0,4.358499999999999
67,79.6085,0.0,5.531499999999999
68,76.3725,0.0,5.243999999999999
69,77.23949999999999,0.0,4.117
70,76.2285,0.0,6.002999999999999
71,70.371275,0.0,5.889224999999999
72,64.747575,0.0,5.6636999999999995
73,59.47077499999999,0.0,5.3888
74,54.05717499999999,0.0,5.589600000000001
75,120.0,71.35432500000002,5.4115
76,114.96715,0.0,5.03285
77,110.7238,0.0,4.483350000000001
78,110.3727,0.0,3.5511
79,111.246625,0.0,2.238075
80,109.68512499999999,0.0,2.9535
81,115.77717499999999,0.0,2.96395
82,115.18037499999998,0.0,2.4928
83,119.61137499999998,0.0,3.2010000000000005
84,115.90152499999998,0.0,3.77385
85,112.95339999999997,0.0,2.948125
86,117.37619999999998,0.0,2.5452
87,120.0,0.0,1.5296
88,120.0,0.0,1.5593999999999997
89,120.0,0.0,2.018175
90,118.926,0.0,1.97
