dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.677360000000001,119.15865599999994,117.602,120.0,120.0,0.0,0.0,0.0,0.0,0.0
2,0.4,1.769376000000001,118.37188000000006,115.108,119.936,120.0,0.0,0.0,0.0,0.0,0.0
3,0.4,1.743496000000002,117.48703199999994,113.059,118.712,120.0,0.0,0.0,0.0,0.0,0.0
4,0.4,1.7085119999999991,116.6870800000003,111.052,117.788,120.0,0.0,0.0,0.0,0.0,0.0
5,0.4,1.7591440000000007,116.38775200000005,109.50399999999999,118.09199999999998,120.0,0.0,0.0,0.0,0.0,0.0
6,0.4,1.8201759999999971,116.185704,108.036,118.34,120.0,0.0,0.0,0.0,0.0,0.0
7,0.4,1.816544000000001,115.47490399999987,106.3,116.64000000000001,120.0,0.0,0.0,0.0,0.0,0.0
8,0.4,1.7336799999999983,114.94937599999989,104.748,115.964,120.0,0.0,0.0,0.0,0.0,0.0
9,0.4,1.7205119999999998,114.4127920000002,103.71999999999998,115.40400000000001,120.0,0.0,0.0,0.0,0.0,0.0
10,0.4,1.736487999999999,114.18280000000007,102.12399999999998,115.46,120.0,0.0,0.0,0.0,0.0,0.0
11,0.4,1.656992000000001,113.88252000000001,101.412,115.84400000000001,120.0,0.0,0.0,0.0,0.0,0.0
12,0.4,1.7162160000000044,114.01524000000016,99.68000000000002,116.94800000000001,120.0,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6824239999999984,113.62492799999978,100.90399999999998,116.19999999999999,120.0,0.0,0.0,0.0,0.0,0.0
14,0.4,1.678599999999998,113.32871200000011,99.772,115.536,120.0,0.0,0.0,0.0,0.0,0.0
15,0.4,1.674152000000001,113.06533599999982,98.06400000000002,114.52,120.0,0.0,0.0,0.0,0.0,0.0
16,0.45,1.9074060000000002,112.68435,95.67200000000003,116.25075000000001,120.0,0.0,0.0,0.0,0.0,0.0
17,0.5,2.038609999999998,112.82367500000007,93.38800000000005,116.193,120.0,0.0,0.0,0.0,0.0,0.0
18,0.55,2.3019699999999967,112.38131600000006,90.94100000000005,115.34525,120.0,0.0,0.0,0.0,0.0,0.0
19,0.6,2.5061520000000024,111.49036999999994,88.12800000000001,114.01,120.0,0.0,0.0,0.0,0.0,0.0
20,0.6499999999999999,2.8077920000000063,110.11585899999997,87.39250000000001,113.14349999999999,120.0,0.0,0.0,0.0,0.0,0.0
21,0.7,3.0224320000000047,108.519815,87.0795,113.0785,120.0,0.0,0.0,0.0,0.0,0.0
22,0.75,3.2032350000000007,107.1769510000001,82.317,111.04249999999999,120.0,0.0,0.0,0.0,0.0,0.0
23,0.7999999999999999,3.4386080000000048,105.48542999999987,80.972,109.46150000000002,120.0,0.0,0.0,0.0,0.0,0.0
24,0.8499999999999999,3.654456000000001,103.29773099999997,82.47025,106.59649999999998,120.0,0.0,0.0,0.0,0.0,0.0
25,0.8999999999999999,3.8842560000000015,101.82768600000009,80.00515,103.03450000000001,120.0,0.0,0.0,0.0,0.0,0.0
26,0.95,4.061819999999992,100.41645900000007,75.298025,101.6345,120.0,0.0,0.0,0.0,0.0,0.0
27,1.0,4.17958,100.76083199999988,73.55942500000002,99.834,120.0,1.4746049999999984,0.0,0.0,0.0,0.022
28,1.0499999999999998,4.434002999999996,99.25077400000004,67.39225000000002,100.2025,120.0,0.0,0.0,0.0,0.0,0.0
29,1.1,4.657949999999996,97.77172800000015,61.765750000000025,97.914,120.0,0.0,0.0,0.0,0.0,0.0
30,1.15,4.718749000000006,97.57661100000003,63.85400000000002,97.133,120.0,1.254033,0.0,0.0,0.0,0.018
31,1.15,4.770889999999993,98.99862399999995,66.9125,102.89049999999999,120.0,2.929832,0.0,0.0,0.0,0.042
32,1.15,4.905968999999997,98.8031769999999,62.26400000000001,101.53899999999999,120.0,0.8288159999999998,0.0,0.0,0.0,0.012
33,1.15,4.918595999999994,96.93259100000004,62.28699999999997,99.5245,120.0,0.0,0.0,0.0,0.0,0.0
34,1.15,4.794005000000006,97.60081000000008,65.3341,101.43849999999998,120.0,2.8461599999999994,0.0,0.0,0.0,0.042
35,1.15,4.831425999999999,95.9138309999999,60.24900000000001,96.8515,120.0,0.6890250000000003,0.0,0.0,0.0,0.01
36,1.15,4.873171000000003,94.19804000000005,56.18900000000001,91.50650000000002,120.0,0.13267099999999998,0.0,0.0,0.0,0.002
37,1.15,4.958662000000007,98.52470200000015,71.31850000000001,100.71450000000002,120.0,5.939134,0.0,0.0,66.57200000000003,0.088
38,1.15,4.949300999999995,96.45187299999999,66.99900000000001,102.03700000000003,120.0,0.7115250000000002,0.0,0.0,0.0,0.01
39,1.15,5.104895999999992,94.46340000000008,62.58349999999999,98.07200000000003,120.0,0.6879049999999998,0.0,0.0,0.0,0.01
40,1.15,5.1615680000000035,93.18675700000007,58.02799999999998,97.01950000000002,120.0,1.7295600000000007,0.0,0.0,0.0,0.024
41,1.15,4.895756999999996,93.50622399999995,61.18350000000003,96.73350000000002,120.0,2.3411680000000006,0.0,0.0,0.0,0.034
42,1.15,4.767187000000007,92.80105399999997,59.91149999999999,95.94400000000002,120.0,0.9383920000000002,0.0,0.0,0.0,0.014
43,1.15,4.843777000000006,93.28651200000006,61.0985,95.453,120.0,1.7260509999999996,0.0,0.0,0.0,0.026
44,1.15,4.827722999999997,94.27066999999998,64.37249999999997,94.40199999999999,120.0,2.0585069999999988,0.0,0.0,0.0,0.03
45,1.15,4.761598,96.61090000000014,64.19499999999998,98.05799999999999,120.0,3.209848000000001,0.0,0.0,0.0,0.046
46,1.15,4.745889000000001,94.810362,59.87700000000006,97.50575,120.0,0.0,0.0,0.0,0.0,0.0
