city,cycle,n_simulations,alpha_dry,alpha_normal,alpha_wet,p_dry,p_normal,p_wet,observed_class,det_I_total_obs_mm,det_I_total_forecast_median_mm,det_I_total_forecast_mean_mm,det_I_total_error_mm,det_n_irrigation_events_obs,det_n_irrigation_events_forecast_mean,det_MAE_SW_mm,det_MAE_I_mm,det_Pearson_r_SW,det_KGE_SW,det_NSE_SW,prob_CRPS_I_total_mm,prob_PIT_I_total,prob_coverage_90_I_total,prob_coverage_90_SW_daily,prob_I_total_q05,prob_I_total_q50,prob_I_total_q95,baseline_CRPS_naive_climatology_mm,baseline_CRPS_persistence_mm,baseline_CRPS_long_term_mean_mm,CRPSS_vs_naive_climatology,CRPSS_vs_persistence,CRPSS_vs_long_term_mean
Urucui,2020/2021,500,21.0,20.0,21.0,0.3387096774193548,0.3225806451612903,0.3387096774193548,wet,69.40849999999995,67.981,61.79987469999998,-1.4274999999999523,1,0.904,12.584227083333332,1.4359023411111105,0.15884448252172634,0.019086635881898628,-0.08987276432664038,9.993087168599985,0.662,1.0,0.9444444444444444,0.0,67.981,138.63819999999993,10.715840114299983,0.7839999999999918,10.390624999999954,0.06744715654496425,-11.746284653826644,0.03825928001443324
Urucui,2021/2022,500,21.0,21.0,22.0,0.328125,0.328125,0.34375,wet,0.0,67.92600000000002,59.243424799999985,67.92600000000002,0,0.868,11.62489208333334,0.6582602755555554,0.354042725527971,0.13853088771462851,0.11751337209858781,33.28849016039999,0.328,1.0,0.9777777777777777,0.0,67.92600000000002,136.58068499999996,37.787285539799996,69.40849999999998,59.191052083333346,0.11905579654991594,0.520397499435948,0.4376094191815665
Urucui,2022/2023,500,22.0,21.0,23.0,0.3333333333333333,0.3181818181818182,0.3484848484848485,dry,66.76129999999999,67.63835000000002,56.67525939999999,0.8770500000000254,1,0.83,9.068481111111113,1.3446663799999998,0.6943310839480954,0.3351087547355074,0.37329464878105345,9.579756172199996,0.402,1.0,0.9666666666666667,0.0,67.63835000000002,136.55149999999998,11.728014238099991,66.7613,8.540593032786889,0.1831732143469862,0.8565073452404313,-0.12167341722334912
Urucui,2023/2024,500,23.0,21.0,24.0,0.3382352941176471,0.3088235294117647,0.35294117647058826,normal,0.0,67.981,58.10718519999998,67.981,0,0.85,9.538689305555556,0.645635391111111,0.31164316870522857,0.18731494016090866,0.029134118090515915,33.118274749799994,0.324,1.0,1.0,0.0,67.981,137.13519999999997,34.430427362799996,66.7613,58.35845846774192,0.03811026215775948,0.5039300500469585,0.4325025777007737
Urucui,2024/2025,500,23.0,23.0,24.0,0.32857142857142857,0.32857142857142857,0.34285714285714286,dry,69.47657499999994,67.12950000000001,56.18396099999998,-2.3470749999999327,1,0.824,11.379833749999996,1.3812613555555546,0.252160465109071,0.10827993716664852,-0.0061029013404103605,9.927761691599976,0.712,1.0,0.9777777777777777,0.0,67.12950000000001,136.55149999999998,10.818699269599982,69.47657499999993,12.044441269841226,0.08235163542289203,0.8571063456769423,0.17573912569454975
