dia_ciclo,SW_obs,I_obs,ETc_obs
1,120.0,0.0,1.412
2,120.0,0.0,1.556
3,120.0,0.0,1.7000000000000002
4,120.0,0.0,1.2080000000000002
5,120.0,0.0,1.8
6,119.016,0.0,1.8
7,117.67200000000001,0.0,1.4960000000000002
8,120.0,0.0,0.9199999999999999
9,120.0,0.0,1.332
10,120.0,0.0,1.1039999999999999
11,120.0,0.0,1.1880000000000002
12,120.0,0.0,1.72
13,120.0,0.0,2.192
14,117.904,0.0,2.128
15,115.97999999999999,0.0,1.924
16,113.514,0.0,2.466
17,111.406,0.0,2.66
18,108.93100000000001,0.0,2.475
19,115.665,0.0,1.2899999999999998
20,120.0,0.0,2.4309999999999996
21,120.0,0.0,1.645
22,120.0,0.0,2.8425000000000002
23,120.0,0.0,2.128
24,120.0,0.0,1.9974999999999998
25,120.0,0.0,1.521
26,120.0,0.0,2.1849999999999996
27,120.0,0.0,2.05
28,120.0,0.0,3.1184999999999996
29,120.0,0.0,3.5420000000000007
30,116.251,0.0,5.5889999999999995
31,113.721,0.0,2.53
32,120.0,0.0,4.4159999999999995
33,120.0,0.0,3.8295
34,120.0,0.0,4.4735
35,120.0,0.0,3.8295
36,120.0,0.0,4.358499999999999
37,120.0,0.0,3.1739999999999995
38,117.45,0.0,4.646
39,120.0,0.0,3.2314999999999996
40,120.0,0.0,3.8869999999999996
41,120.0,0.0,3.4154999999999998
42,114.955,0.0,5.772999999999999
43,112.6535,0.0,3.6454999999999997
44,110.09299999999999,0.0,5.416499999999999
45,105.61499999999998,0.0,6.302
46,99.34499999999997,0.0,6.302
47,93.98599999999998,0.0,5.359
48,87.97849999999998,0.0,6.3595
49,82.98999999999998,0.0,6.060499999999999
50,77.27649999999998,0.0,5.945499999999999
51,70.85949999999998,0.0,6.417
52,64.74149999999999,0.0,6.117999999999999
53,58.65249999999999,0.0,6.417
54,120.0,66.93650000000001,5.5889999999999995
55,117.012,0.0,5.243999999999999
56,120.0,0.0,5.531499999999999
57,120.0,0.0,3.473
58,119.2995,0.0,3.3005
59,117.2555,0.0,2.116
60,120.0,0.0,4.2435
61,117.2505,0.0,5.3015
62,113.36550000000001,0.0,5.772999999999999
63,107.62450000000001,0.0,5.772999999999999
64,103.18,0.0,6.060499999999999
65,96.7935,0.0,6.474499999999999
66,90.7075,0.0,6.117999999999999
67,89.1015,0.0,6.117999999999999
68,87.99000000000001,0.0,3.4154999999999998
69,85.1515,0.0,4.358499999999999
70,82.904,0.0,4.887499999999999
71,77.736575,0.0,5.263425
72,75.52602499999999,0.0,3.9385499999999998
73,82.05454999999998,0.0,4.1994750000000005
74,89.66874999999999,0.0,3.8658
75,102.44512499999999,0.0,3.0316249999999996
76,120.0,0.0,4.24975
77,117.73467500000001,0.0,4.769325
78,115.010675,0.0,3.916
79,114.27747500000001,0.0,4.2532
80,114.04047500000001,0.0,3.3329999999999997
81,111.48862500000001,0.0,2.55185
82,114.03222500000003,0.0,2.8804
83,116.59982500000002,0.0,3.6084
84,113.69687500000002,0.0,3.34295
85,113.85650000000003,0.0,3.1203749999999997
86,113.07560000000002,0.0,3.4209
87,109.92677500000002,0.0,3.148825
88,107.12437500000001,0.0,2.8023999999999996
89,104.15302500000001,0.0,2.9713499999999997
90,101.38802500000001,0.0,2.765
