dia_ciclo,SW_obs,I_obs,ETc_obs
1,117.892,0.0,2.108
2,115.804,0.0,2.088
3,113.956,0.0,1.864
4,112.5,0.0,1.8
5,110.372,0.0,2.128
6,108.788,0.0,1.8
7,109.39999999999999,0.0,1.7800000000000002
8,107.63999999999999,0.0,1.7600000000000002
9,106.20799999999998,0.0,1.4320000000000002
10,105.30399999999999,0.0,0.984
11,108.93199999999999,0.0,1.7800000000000002
12,106.71999999999998,0.0,2.212
13,104.44799999999998,0.0,2.272
14,102.52399999999997,0.0,1.924
15,100.82399999999997,0.0,1.7000000000000002
16,98.84399999999997,0.0,1.9800000000000002
17,97.15399999999997,0.0,1.69
18,97.13349999999997,0.0,1.9965000000000002
19,94.95349999999996,0.0,2.244
20,120.0,0.0,1.43
21,120.0,0.0,1.645
22,120.0,0.0,2.1075
23,118.208,0.0,3.0719999999999996
24,118.60300000000001,0.0,2.2609999999999997
25,120.0,0.0,3.3209999999999997
26,120.0,0.0,3.6479999999999997
27,115.30600000000001,0.0,4.71
28,109.48700000000002,0.0,5.858999999999999
29,103.34900000000002,0.0,6.138000000000001
30,97.10450000000002,0.0,6.2444999999999995
31,91.21650000000001,0.0,5.888
32,86.44400000000002,0.0,4.7725
33,82.08550000000002,0.0,4.358499999999999
34,110.63750000000002,0.0,2.944
35,120.0,0.0,3.5304999999999995
36,118.296,0.0,5.704
37,112.86200000000001,0.0,5.473999999999999
38,106.85900000000001,0.0,6.002999999999999
39,102.558,0.0,4.301
40,107.49650000000001,0.0,3.6454999999999997
41,107.637,0.0,2.5875
42,120.0,0.0,4.531
43,115.696,0.0,4.4159999999999995
44,113.68,0.0,4.4159999999999995
45,111.6455,0.0,3.5304999999999995
46,111.06750000000001,0.0,4.002
47,114.9915,0.0,3.7719999999999994
48,118.8425,0.0,5.5889999999999995
49,114.243,0.0,4.703499999999999
50,110.36249999999998,0.0,3.9444999999999997
51,113.38799999999999,0.0,4.174499999999999
52,108.483,0.0,4.944999999999999
53,104.596,0.0,5.175
54,99.06450000000001,0.0,5.531499999999999
55,93.418,0.0,5.6465
56,87.11600000000001,0.0,6.302
57,82.17100000000002,0.0,4.944999999999999
58,78.66950000000003,0.0,3.8295
59,76.76800000000003,0.0,3.8295
60,72.40950000000004,0.0,4.358499999999999
61,67.62800000000004,0.0,5.1175
62,67.26100000000004,0.0,5.175
63,61.712000000000046,0.0,5.5889999999999995
64,56.53700000000005,0.0,5.175
65,120.0,69.40849999999995,5.945499999999999
66,115.883,0.0,4.117
67,112.695,0.0,3.7719999999999994
68,120.0,0.0,2.8864999999999994
69,115.226,0.0,4.83
70,112.643,0.0,3.8869999999999996
71,120.0,0.0,3.8888999999999996
72,116.00609999999999,0.0,4.0579
73,117.71062499999998,0.0,4.1994750000000005
74,120.0,0.0,2.6622
75,116.269875,0.0,4.0981250000000005
76,113.674075,0.0,2.6357999999999997
77,114.540225,0.0,2.45385
78,120.0,0.0,3.3730999999999995
79,120.0,0.0,1.7149999999999999
80,120.0,0.0,2.7472499999999997
81,120.0,0.0,2.4726
82,120.0,0.0,2.9564
83,120.0,0.0,2.568075
84,120.0,0.0,2.84255
85,120.0,0.0,2.510875
86,120.0,0.0,1.8711000000000002
87,120.0,0.0,1.5296
88,120.0,0.0,1.5593999999999997
89,120.0,0.0,1.6614
90,118.22300000000001,0.0,1.945
