city,cycle,observed_class,det_I_total_obs_mm,det_I_total_forecast_median_mm,det_I_total_forecast_mean_mm,det_I_total_error_mm,det_n_irrigation_events_obs,det_n_irrigation_events_forecast_mean,det_MAE_SW_mm,det_MAE_I_mm,det_Pearson_r_SW,det_KGE_SW,det_NSE_SW,prob_CRPS_I_total_mm,prob_PIT_I_total,prob_coverage_90_I_total,prob_coverage_90_SW_daily,prob_I_total_q05,prob_I_total_q50,prob_I_total_q95,baseline_CRPS_naive_climatology_mm,baseline_CRPS_persistence_mm,baseline_CRPS_long_term_mean_mm,CRPSS_vs_naive_climatology,CRPSS_vs_persistence,CRPSS_vs_long_term_mean
Formosa_do_Rio_Preto,2022/2023,1,135.40452499999998,71.12549999999999,100.96883564999999,-64.27902499999999,2,1.474,11.472098888888885,2.527391110555555,0.39337102617504427,0.18716438558022996,0.14982789978994127,22.4967254161,0.652,1.0,0.9444444444444444,0.0,71.12549999999999,205.2259,23.2464352577,68.46802499999998,35.51055819672132,0.03225052930864625,0.67142727695008,0.36647784325234534
Formosa_do_Rio_Preto,2023/2024,2,0.0,69.54967499999997,93.2823878,69.54967499999997,0,1.364,13.80246194444444,1.0364709755555555,0.12509366343465692,-0.0302386599258615,-0.11386326054151308,63.5320452772,0.112,1.0,0.9222222222222223,0.0,69.54967499999997,204.67499499999997,71.9216067433,135.40452499999998,100.46671774193547,0.11664869357053886,0.5307982116757175,0.367630925891378
Formosa_do_Rio_Preto,2024/2025,1,67.08944999999997,70.88750000000002,95.92001734999998,3.798050000000046,1,1.4,11.135879861111107,1.761492806111111,0.42583887619871696,0.2375633850345632,0.15501050587385146,13.18257343510001,0.2,1.0,0.9777777777777777,0.0,70.88750000000002,205.2259,15.487573680200011,67.08944999999996,31.782557936507942,0.14882900915892416,0.8035075047552183,0.5852261651993256
Luis_Eduardo_Magalhaes,2020/2021,1,137.3765,69.28387500000004,85.21855724999999,-68.09262499999996,2,1.246,13.623617638888888,2.430531591666666,0.20623164259849852,0.03476162766308444,-0.028113241617611973,29.88607347010001,0.812,1.0,0.9444444444444444,0.0,69.28387500000004,204.520825,28.9307236211,137.3765,52.78565423728814,-0.03302198249556554,0.7824513401484241,0.4338220506701935
Luis_Eduardo_Magalhaes,2021/2022,2,0.0,70.45499999999998,85.56611264999997,70.45499999999998,0,1.25,7.782615138888894,0.9507345849999997,0.5058233447495406,0.4574440686816623,-0.08082258377018658,53.13812100529997,0.22,1.0,1.0,0.0,70.45499999999998,204.0741112499999,53.344292367,137.3765,85.47060666666667,0.0038649188610770935,0.6131935155918227,0.3782877754391357
Luis_Eduardo_Magalhaes,2022/2023,2,0.0,69.35345000000001,85.34577254999999,69.35345000000001,0,1.25,11.47117444444444,0.9482863616666666,0.30042572960834996,0.10208854370695541,0.02878626019492936,52.8931210089,0.218,1.0,0.9777777777777777,0.0,69.35345000000001,204.0741112499999,54.01730915199999,0.0,84.06944918032787,0.020811627990143244,,0.3708401622158253
Luis_Eduardo_Magalhaes,2023/2024,2,0.0,68.87038749999994,75.51071119999999,68.87038749999994,0,1.102,9.413076666666663,0.8390079022222221,0.3732800061382935,0.2751939141462042,0.06392634720064183,44.3115937532,0.266,1.0,0.9888888888888889,0.0,68.87038749999994,141.172025,50.765329182799974,0.0,82.71349032258063,0.1271288009649426,,0.46427609836816397
Luis_Eduardo_Magalhaes,2024/2025,0,0.0,68.38175000000001,75.36224964999998,68.38175000000001,0,1.102,14.158677361111119,0.8373583294444442,0.11253354511321352,-0.06534283706357868,-0.13614391184390184,43.697331930099985,0.274,1.0,0.8555555555555555,0.0,68.38175000000001,141.172025,48.62697893599997,0.0,81.40057777777777,0.10137678946471473,,0.4631815507576251
Tasso_Fragoso,2020/2021,1,70.44349999999997,0.0,26.647399399999994,-70.44349999999997,1,0.39,16.500718194444442,1.078787771111111,0.505333430968618,0.06028973608041355,-0.14613727535425314,30.258436162399978,0.968,0.0,0.8222222222222222,0.0,0.0,69.92749999999995,33.570894577799976,70.44349999999997,44.936922033898284,0.09867054354847271,0.5704580811231698,0.32664644588753877
Tasso_Fragoso,2021/2022,2,0.0,0.0,25.005993799999995,0.0,0,0.366,13.360464166666652,0.27784437555555547,-0.0473930850370034,-0.2770936597800975,-0.29805402198057807,8.198172484,0.652,1.0,0.9777777777777777,0.0,0.0,69.93660749999995,11.1442518446,70.44349999999997,26.255526666666658,0.26435864889642957,0.8836205968755101,0.6877544073641384
Tasso_Fragoso,2022/2023,1,66.23502499999998,0.0,24.079111099999995,-66.23502499999998,1,0.352,7.05194888888889,1.0034904011111108,0.4871957945972004,0.16908297333036526,0.20049129561899715,30.653408350599978,0.692,1.0,0.9555555555555556,0.0,0.0,70.12634249999998,27.96255655799998,66.23502499999996,40.40991680327868,-0.09623053553843075,0.5372024340505648,0.24143846918009748
Tasso_Fragoso,2023/2024,1,0.0,0.0,25.875765749999996,0.0,0,0.378,6.889402916666669,0.28750850833333325,0.1810124750690771,0.03316813076668135,-0.17124812852997184,8.3353403795,0.65,1.0,1.0,0.0,0.0,70.12634249999998,9.2365294162,66.23502499999996,26.476881048387096,0.0975679279621412,0.8741550957442833,0.6851842041263478
Tasso_Fragoso,2024/2025,2,0.0,0.0,24.761369849999998,0.0,0,0.362,7.41215972222222,0.2751263316666666,0.3458600574360323,0.10216082873796939,0.049554653605923704,7.270288979299998,0.674,1.0,1.0,0.0,0.0,70.10964999999999,6.831050325099998,0.0,26.056613095238088,-0.06430031009815029,,0.7209810441316081
Urucui,2020/2021,2,69.40849999999995,67.981,61.79987469999998,-1.4274999999999523,1,0.904,12.584227083333332,1.4359023411111105,0.15884448252172634,0.019086635881898628,-0.08987276432664038,9.993087168599985,0.662,1.0,0.9444444444444444,0.0,67.981,138.63819999999993,10.715840114299983,0.7839999999999918,10.390624999999954,0.06744715654496425,-11.746284653826644,0.03825928001443324
