dia_ciclo,SW_obs,I_obs,ETc_obs
1,117.872,0.0,2.128
2,115.7,0.0,2.172
3,113.572,0.0,2.128
4,111.58800000000001,0.0,1.984
5,109.95200000000001,0.0,1.6360000000000001
6,111.43600000000002,0.0,1.8440000000000003
7,110.03600000000003,0.0,1.984
8,108.76800000000003,0.0,1.268
9,107.60000000000002,0.0,1.168
10,107.31600000000003,0.0,1.74
11,117.36800000000004,0.0,1.372
12,115.26000000000003,0.0,2.108
13,112.90400000000004,0.0,2.356
14,110.59200000000004,0.0,2.3120000000000003
15,108.34000000000005,0.0,2.2520000000000002
16,105.64450000000005,0.0,2.6955
17,102.72950000000004,0.0,2.915
18,99.49000000000004,0.0,3.2395
19,96.44800000000004,0.0,3.0420000000000003
20,98.73200000000003,0.0,2.0279999999999996
21,109.51900000000003,0.0,2.541
22,120.0,0.0,1.2675
23,120.0,0.0,2.496
24,119.52850000000001,0.0,3.3914999999999997
25,116.64150000000001,0.0,3.735
26,114.71200000000002,0.0,3.3534999999999995
27,113.51000000000002,0.0,4.61
28,107.96750000000003,0.0,5.638499999999999
29,101.93950000000002,0.0,6.028000000000001
30,95.40750000000003,0.0,6.531999999999999
31,88.76050000000002,0.0,6.646999999999999
32,81.87200000000003,0.0,6.8885
33,75.62750000000003,0.0,6.2444999999999995
34,72.87600000000003,0.0,3.4154999999999998
35,75.74300000000004,0.0,5.5889999999999995
36,68.91200000000003,0.0,6.8309999999999995
37,61.73600000000003,0.0,7.175999999999999
38,54.962500000000034,0.0,6.773499999999999
39,120.0,72.45499999999996,7.4174999999999995
40,114.4335,0.0,5.6465
41,115.99399999999999,0.0,4.703499999999999
42,110.57749999999999,0.0,5.416499999999999
43,106.8825,0.0,5.175
44,114.7955,0.0,5.359
45,110.37950000000001,0.0,4.4159999999999995
46,109.884,0.0,4.887499999999999
47,120.0,0.0,3.4154999999999998
48,116.0545,0.0,4.4735
49,111.43050000000001,0.0,5.704
50,105.1285,0.0,6.302
51,98.7115,0.0,6.417
52,92.122,0.0,6.5895
53,85.3485,0.0,6.773499999999999
54,79.2935,0.0,6.8309999999999995
55,72.589,0.0,6.7044999999999995
56,66.3735,0.0,6.3595
57,59.99350000000001,0.0,6.531999999999999
58,120.0,66.18199999999999,6.1754999999999995
59,113.5255,0.0,6.474499999999999
60,107.10849999999999,0.0,6.417
61,102.53,0.0,5.0024999999999995
62,97.38250000000001,0.0,5.531499999999999
63,101.60000000000001,0.0,5.6465
64,99.68450000000001,0.0,4.0595
65,99.99850000000002,0.0,4.646
66,99.10900000000002,0.0,4.4735
67,110.23550000000003,0.0,4.4735
68,110.17100000000002,0.0,3.9444999999999997
69,120.0,0.0,2.944
70,117.029,0.0,3.0589999999999997
71,115.89997499999998,0.0,3.833025
72,120.0,0.0,3.61305
73,120.0,0.0,4.3047249999999995
74,115.9302,0.0,4.0698
75,111.68395,0.0,4.24625
76,107.48195,0.0,4.202
77,103.93955,0.0,3.5423999999999998
78,106.52975,0.0,2.8657999999999997
79,119.00325000000001,0.0,1.8865
80,120.0,0.0,2.15325
81,120.0,0.0,2.718275
82,120.0,0.0,2.3331999999999997
83,120.0,0.0,2.0442750000000003
84,117.64265,0.0,2.45335
85,120.0,0.0,2.815625
86,120.0,0.0,2.2239
87,117.831075,0.0,2.168925
88,120.0,0.0,1.9661999999999997
89,120.0,0.0,1.3898249999999999
90,120.0,0.0,1.715
