dia_ciclo,SW_obs,I_obs,ETc_obs
1,118.588,0.0,1.412
2,120.0,0.0,1.168
3,119.956,0.0,1.1880000000000002
4,120.0,0.0,1.1880000000000002
5,118.096,0.0,1.904
6,116.5,0.0,1.596
7,120.0,0.0,1.2480000000000002
8,120.0,0.0,1.084
9,120.0,0.0,0.9199999999999999
10,120.0,0.0,1.1039999999999999
11,120.0,0.0,1.2080000000000002
12,120.0,0.0,1.576
13,120.0,0.0,1.8840000000000001
14,118.00800000000001,0.0,2.008
15,116.49200000000002,0.0,1.556
16,114.00350000000002,0.0,2.4885
17,111.5815,0.0,2.51
18,109.4145,0.0,2.1670000000000003
19,107.9085,0.0,1.5059999999999998
20,109.626,0.0,2.7624999999999997
21,120.0,0.0,1.4349999999999998
22,120.0,0.0,2.685
23,120.0,0.0,1.7199999999999998
24,120.0,0.0,1.6064999999999996
25,120.0,0.0,1.98
26,120.0,0.0,2.4795
27,120.0,0.0,2.2
28,120.0,0.0,3.0134999999999996
29,120.0,0.0,2.871
30,117.15100000000001,0.0,4.944999999999999
31,115.52000000000001,0.0,3.703
32,111.62200000000001,0.0,4.002
33,120.0,0.0,3.1165
34,118.9885,0.0,4.2435
35,120.0,0.0,3.1165
36,120.0,0.0,4.83
37,120.0,0.0,3.4154999999999998
38,115.37,0.0,4.646
39,120.0,0.0,3.703
40,120.0,0.0,4.0595
41,120.0,0.0,3.5304999999999995
42,115.4925,0.0,5.531499999999999
43,111.005,0.0,4.703499999999999
44,109.2725,0.0,6.060499999999999
45,102.798,0.0,6.474499999999999
46,96.445,0.0,6.417
47,90.02799999999999,0.0,6.417
48,83.6845,0.0,6.3595
49,76.98,0.0,6.7044999999999995
50,70.39699999999999,0.0,6.646999999999999
51,63.864999999999995,0.0,6.531999999999999
52,57.74699999999999,0.0,6.117999999999999
53,120.0,68.82650000000001,6.5895
54,113.7555,0.0,6.2444999999999995
55,107.81,0.0,5.945499999999999
56,102.037,0.0,5.772999999999999
57,119.57150000000001,0.0,3.0014999999999996
58,120.0,0.0,3.7719999999999994
59,120.0,0.0,4.0595
60,116.9045,0.0,4.887499999999999
61,113.88050000000001,0.0,5.704
62,108.93550000000002,0.0,4.944999999999999
63,109.94650000000001,0.0,5.5889999999999995
64,104.33550000000001,0.0,6.002999999999999
65,97.93450000000001,0.0,6.417
66,91.51750000000001,0.0,6.417
67,85.96550000000002,0.0,5.704
68,87.86550000000003,0.0,2.3
69,84.13850000000004,0.0,5.359
70,79.20000000000003,0.0,5.0024999999999995
71,77.01342500000003,0.0,4.570575
72,72.56042500000002,0.0,4.557
73,79.76190000000003,0.0,5.062525
74,86.05430000000003,0.0,3.6516
75,91.51592500000002,0.0,3.130375
76,98.34607500000003,0.0,4.84185
77,93.66900000000003,0.0,4.677075
78,89.97550000000003,0.0,3.6935
79,95.67450000000002,0.0,3.773
80,92.26675000000003,0.0,3.42375
81,89.90922500000003,0.0,2.797525
82,87.19482500000004,0.0,2.8424
83,93.21360000000003,0.0,2.757225
84,89.93465000000002,0.0,3.34295
85,86.57577500000002,0.0,3.3588750000000003
86,83.12337500000002,0.0,3.4524000000000004
87,79.91895000000002,0.0,3.244425
88,77.08265000000003,0.0,2.8362999999999996
89,74.16455000000003,0.0,2.9181
90,71.37455000000003,0.0,2.79
