date,year,month,value
2019-06-01,2019,6,-1.3500
2019-07-01,2019,7,-0.1400
2019-08-01,2019,8,0.3300
2019-09-01,2019,9,2.3300
2019-10-01,2019,10,2.2500
2019-11-01,2019,11,-0.0200
2019-12-01,2019,12,-1.1900
2020-01-01,2020,1,-1.8700
2020-02-01,2020,2,-1.5100
2020-03-01,2020,3,-0.4900
2020-04-01,2020,4,0.1900
2020-05-01,2020,5,-1.0400
2020-06-01,2020,6,0.5200
2020-07-01,2020,7,-0.5900
2020-08-01,2020,8,0.2900
2020-09-01,2020,9,1.9000
2020-10-01,2020,10,3.7700
2020-11-01,2020,11,2.9200
2020-12-01,2020,12,3.6000
2021-01-01,2021,1,3.3900
2021-02-01,2021,2,1.9700
2021-03-01,2021,3,0.1600
2021-04-01,2021,4,-0.9700
2021-05-01,2021,5,-2.2900
2021-06-01,2021,6,-4.1300
2021-07-01,2021,7,-4.1200
2021-08-01,2021,8,-2.2900
2021-09-01,2021,9,1.3100
2021-10-01,2021,10,1.8300
2021-11-01,2021,11,3.1800
2021-12-01,2021,12,2.6900
2022-01-01,2022,1,2.9700
2022-02-01,2022,2,2.1000
2022-03-01,2022,3,-1.2700
2022-04-01,2022,4,-2.4400
2022-05-01,2022,5,-0.2400
2022-06-01,2022,6,-0.6000
2022-07-01,2022,7,-1.5700
2022-08-01,2022,8,-0.2100
2022-09-01,2022,9,2.2000
2022-10-01,2022,10,2.8000
2022-11-01,2022,11,2.2000
2022-12-01,2022,12,1.6100
2023-01-01,2023,1,1.2900
2023-02-01,2023,2,0.1100
2023-03-01,2023,3,1.0200
2023-04-01,2023,4,1.1200
2023-05-01,2023,5,2.2800
2023-06-01,2023,6,3.7400
2023-07-01,2023,7,3.1800
2023-08-01,2023,8,2.9500
2023-09-01,2023,9,5.7200
2023-10-01,2023,10,5.5100
2023-11-01,2023,11,4.0000
2023-12-01,2023,12,2.5800
2024-01-01,2024,1,3.9600
2024-02-01,2024,2,4.0200
2024-03-01,2024,3,3.1400
2024-04-01,2024,4,1.5500
2024-05-01,2024,5,3.3000
2024-06-01,2024,6,3.2200
2024-07-01,2024,7,0.9000
2024-08-01,2024,8,2.7500
