date,year,month,value
1917-03-01,1917,3,0.7290
1917-04-01,1917,4,-0.4560
1917-05-01,1917,5,-0.1980
1917-06-01,1917,6,1.9400
1917-07-01,1917,7,-0.4810
1917-08-01,1917,8,0.6620
1917-09-01,1917,9,2.3270
1917-10-01,1917,10,2.1700
1917-11-01,1917,11,1.6750
1917-12-01,1917,12,-2.9090
1918-01-01,1918,1,-2.5390
1918-02-01,1918,2,2.2250
1918-03-01,1918,3,0.3350
1918-04-01,1918,4,-1.0510
1918-05-01,1918,5,0.6040
1918-06-01,1918,6,-0.0400
1918-07-01,1918,7,-1.9530
1918-08-01,1918,8,-1.3810
1918-09-01,1918,9,-0.0080
1918-10-01,1918,10,0.1500
1918-11-01,1918,11,-0.4780
1918-12-01,1918,12,0.9070
1919-01-01,1919,1,-1.0000
1919-02-01,1919,2,-2.1460
1919-03-01,1919,3,-0.7120
1919-04-01,1919,4,0.2400
1919-05-01,1919,5,1.6040
1919-06-01,1919,6,1.9460
1919-07-01,1919,7,-1.7710
1919-08-01,1919,8,2.4410
1919-09-01,1919,9,-0.3500
1919-10-01,1919,10,-1.0900
1919-11-01,1919,11,-2.0460
1919-12-01,1919,12,2.6460
1920-01-01,1920,1,2.5830
1920-02-01,1920,2,0.4530
1920-03-01,1920,3,3.4540
1920-04-01,1920,4,-0.1500
1920-05-01,1920,5,0.8960
1920-06-01,1920,6,-0.5030
1920-07-01,1920,7,2.7990
1920-08-01,1920,8,-0.0180
1920-09-01,1920,9,0.8350
1920-10-01,1920,10,-0.0450
1920-11-01,1920,11,1.7180
1920-12-01,1920,12,-0.8600
1921-01-01,1921,1,2.1700
1921-02-01,1921,2,-0.5300
1921-03-01,1921,3,2.7890
1921-04-01,1921,4,0.2340
1921-05-01,1921,5,0.8300
1921-06-01,1921,6,-0.8980
1921-07-01,1921,7,-0.5270
1921-08-01,1921,8,0.0020
1921-09-01,1921,9,-0.4530
1921-10-01,1921,10,0.2760
1921-11-01,1921,11,-0.8870
1921-12-01,1921,12,2.1850
1922-01-01,1922,1,0.1150
1922-02-01,1922,2,2.1590
1922-03-01,1922,3,-0.0450
1922-04-01,1922,4,1.1590
1922-05-01,1922,5,1.9010
1922-06-01,1922,6,1.7510
1922-07-01,1922,7,2.3990
1922-08-01,1922,8,0.4870
1922-09-01,1922,9,0.3220
1922-10-01,1922,10,-4.0310
1922-11-01,1922,11,0.3910
1922-12-01,1922,12,1.0310
1923-01-01,1923,1,1.4440
1923-02-01,1923,2,1.6410
1923-03-01,1923,3,0.3470
1923-04-01,1923,4,-1.4980
1923-05-01,1923,5,0.2600
1923-06-01,1923,6,0.0820
1923-07-01,1923,7,1.9930
1923-08-01,1923,8,0.9160
1923-09-01,1923,9,2.4650
1923-10-01,1923,10,1.8450
1923-11-01,1923,11,-1.4070
1923-12-01,1923,12,1.3440
1924-01-01,1924,1,0.0390
1924-02-01,1924,2,-1.8890
1924-03-01,1924,3,-3.0460
1924-04-01,1924,4,-1.4440
1924-05-01,1924,5,-0.5590
1924-06-01,1924,6,-0.8980
1924-07-01,1924,7,1.9260
1924-08-01,1924,8,0.9770
1924-09-01,1924,9,1.0540
1924-10-01,1924,10,1.3630
1924-11-01,1924,11,-0.0330
1924-12-01,1924,12,3.5960
1925-01-01,1925,1,2.8320
1925-02-01,1925,2,1.1700
1925-03-01,1925,3,-1.7500
1925-04-01,1925,4,2.3130
1925-05-01,1925,5,2.0850
1925-06-01,1925,6,-1.6250
1925-07-01,1925,7,0.8830
1925-08-01,1925,8,1.2230
1925-09-01,1925,9,0.1710
1925-10-01,1925,10,-0.3450
1925-11-01,1925,11,-1.7690
1925-12-01,1925,12,-1.8220
1926-01-01,1926,1,1.0480
1926-02-01,1926,2,0.7700
1926-03-01,1926,3,0.5490
1926-04-01,1926,4,1.8700
1926-05-01,1926,5,-0.2570
1926-06-01,1926,6,-0.3540
1926-07-01,1926,7,0.3220
1926-08-01,1926,8,1.5320
1926-09-01,1926,9,0.9810
1926-10-01,1926,10,-3.1660
1926-11-01,1926,11,0.6060
1926-12-01,1926,12,-0.4480
1927-01-01,1927,1,1.9400
1927-02-01,1927,2,0.5560
1927-03-01,1927,3,2.8280
1927-04-01,1927,4,1.8570
1927-05-01,1927,5,-1.8640
1927-06-01,1927,6,-0.8910
1927-07-01,1927,7,1.5540
1927-08-01,1927,8,1.1570
1927-09-01,1927,9,0.0630
1927-10-01,1927,10,-1.0700
1927-11-01,1927,11,-0.2180
1927-12-01,1927,12,-3.4290
1928-01-01,1928,1,3.0570
1928-02-01,1928,2,2.5350
1928-03-01,1928,3,-1.0180
1928-04-01,1928,4,0.2170
1928-05-01,1928,5,-2.4470
1928-06-01,1928,6,-2.4760
1928-07-01,1928,7,1.3790
1928-08-01,1928,8,-0.8100
1928-09-01,1928,9,-1.0590
1928-10-01,1928,10,1.8940
1928-11-01,1928,11,2.0860
1928-12-01,1928,12,0.6940
1929-01-01,1929,1,-2.0580
1929-02-01,1929,2,-0.1300
1929-03-01,1929,3,-0.4980
1929-04-01,1929,4,-3.6560
1929-05-01,1929,5,1.7700
1929-06-01,1929,6,0.5830
1929-07-01,1929,7,0.0860
1929-08-01,1929,8,0.1170
1929-09-01,1929,9,0.9050
1929-10-01,1929,10,1.0800
1929-11-01,1929,11,1.4730
1929-12-01,1929,12,3.1520
1930-01-01,1930,1,0.8230
1930-02-01,1930,2,-0.4790
1930-03-01,1930,3,-0.4250
1930-04-01,1930,4,-1.8230
1930-05-01,1930,5,2.9620
1930-06-01,1930,6,1.5110
1930-07-01,1930,7,-0.0690
1930-08-01,1930,8,1.3340
1930-09-01,1930,9,-0.9170
1930-10-01,1930,10,1.2980
1930-11-01,1930,11,0.7470
1930-12-01,1930,12,0.8110
1931-01-01,1931,1,-0.3580
1931-02-01,1931,2,1.0540
1931-03-01,1931,3,-2.6450
1931-04-01,1931,4,0.1280
1931-05-01,1931,5,0.1170
1931-06-01,1931,6,-0.6230
1931-07-01,1931,7,1.0000
1931-08-01,1931,8,-0.8710
1931-09-01,1931,9,-2.1670
1931-10-01,1931,10,0.1870
1931-11-01,1931,11,2.5630
1931-12-01,1931,12,0.6050
1932-01-01,1932,1,2.2130
1932-02-01,1932,2,-3.2600
1932-03-01,1932,3,-1.7290
1932-04-01,1932,4,0.4030
1932-05-01,1932,5,-0.6570
1932-06-01,1932,6,-1.3130
1932-07-01,1932,7,-0.2910
1932-08-01,1932,8,0.8850
1932-09-01,1932,9,-1.0090
1932-10-01,1932,10,0.9490
1932-11-01,1932,11,0.7070
1932-12-01,1932,12,-0.1320
1933-01-01,1933,1,1.1330
1933-02-01,1933,2,-1.7260
1933-03-01,1933,3,1.2350
1933-04-01,1933,4,0.3310
1933-05-01,1933,5,0.0030
1933-06-01,1933,6,0.4840
1933-07-01,1933,7,1.7800
1933-08-01,1933,8,1.6660
1933-09-01,1933,9,-0.4550
1933-10-01,1933,10,-1.3600
1933-11-01,1933,11,-1.8030
1933-12-01,1933,12,-1.3960
1934-01-01,1934,1,2.8450
1934-02-01,1934,2,0.2920
1934-03-01,1934,3,0.9430
1934-04-01,1934,4,-1.9260
1934-05-01,1934,5,2.1460
1934-06-01,1934,6,-1.6290
1934-07-01,1934,7,-1.0150
1934-08-01,1934,8,1.8520
1934-09-01,1934,9,3.1130
1934-10-01,1934,10,1.3060
1934-11-01,1934,11,-0.7840
1934-12-01,1934,12,0.4340
1935-01-01,1935,1,-0.5510
1935-02-01,1935,2,2.0150
1935-03-01,1935,3,0.7100
1935-04-01,1935,4,0.0350
1935-05-01,1935,5,-2.8700
1935-06-01,1935,6,1.9660
1935-07-01,1935,7,1.6040
1935-08-01,1935,8,-0.4100
1935-09-01,1935,9,1.3110
1935-10-01,1935,10,2.2790
1935-11-01,1935,11,1.2030
1935-12-01,1935,12,-1.5350
1936-01-01,1936,1,-2.4350
1936-02-01,1936,2,-2.5900
1936-03-01,1936,3,-1.6460
1936-04-01,1936,4,-1.7960
1936-05-01,1936,5,-1.4490
1936-06-01,1936,6,1.4550
1936-07-01,1936,7,2.1200
1936-08-01,1936,8,0.7280
1936-09-01,1936,9,0.0160
1936-10-01,1936,10,1.4450
1936-11-01,1936,11,0.4690
1936-12-01,1936,12,2.1710
1937-01-01,1937,1,1.1560
1937-02-01,1937,2,1.1310
1937-03-01,1937,3,-2.2530
1937-04-01,1937,4,1.3420
1937-05-01,1937,5,2.4090
1937-06-01,1937,6,1.3550
1937-07-01,1937,7,0.4800
1937-08-01,1937,8,-0.2040
1937-09-01,1937,9,0.4330
1937-10-01,1937,10,-2.2200
1937-11-01,1937,11,-2.1060
1937-12-01,1937,12,-1.2880
1938-01-01,1938,1,2.0340
1938-02-01,1938,2,-0.0950
1938-03-01,1938,3,2.8940
1938-04-01,1938,4,-1.9000
1938-05-01,1938,5,0.5600
1938-06-01,1938,6,2.6300
1938-07-01,1938,7,2.1150
1938-08-01,1938,8,-0.4220
1938-09-01,1938,9,0.6850
1938-10-01,1938,10,3.0380
1938-11-01,1938,11,3.0810
1938-12-01,1938,12,-0.1660
1939-01-01,1939,1,-1.7510
1939-02-01,1939,2,2.2490
1939-03-01,1939,3,0.6160
1939-04-01,1939,4,0.2980
1939-05-01,1939,5,-0.0140
1939-06-01,1939,6,-1.0210
1939-07-01,1939,7,-0.4700
1939-08-01,1939,8,0.6200
1939-09-01,1939,9,-3.4980
1939-10-01,1939,10,-1.9690
1939-11-01,1939,11,1.4750
1939-12-01,1939,12,-1.7210
1940-01-01,1940,1,-2.6960
1940-02-01,1940,2,-1.1990
1940-03-01,1940,3,-0.5200
1940-04-01,1940,4,0.1030
1940-05-01,1940,5,0.6360
1940-06-01,1940,6,-0.5230
1940-07-01,1940,7,-0.0060
1940-08-01,1940,8,0.0060
1940-09-01,1940,9,-0.3810
1940-10-01,1940,10,-1.8100
1940-11-01,1940,11,1.3730
1940-12-01,1940,12,0.9400
1941-01-01,1941,1,-3.8550
1941-02-01,1941,2,-0.8580
1941-03-01,1941,3,-0.8090
1941-04-01,1941,4,-2.4080
1941-05-01,1941,5,0.3350
1941-06-01,1941,6,1.2120
1941-07-01,1941,7,1.3230
1941-08-01,1941,8,0.7420
1941-09-01,1941,9,-0.1470
1941-10-01,1941,10,-0.0820
1941-11-01,1941,11,0.5590
1941-12-01,1941,12,1.1170
1942-01-01,1942,1,0.7600
1942-02-01,1942,2,-2.8800
1942-03-01,1942,3,-1.4230
1942-04-01,1942,4,-1.1570
1942-05-01,1942,5,1.4550
1942-06-01,1942,6,-2.4080
1942-07-01,1942,7,0.6220
1942-08-01,1942,8,0.7690
1942-09-01,1942,9,0.9300
1942-10-01,1942,10,0.5190
1942-11-01,1942,11,-1.6640
1942-12-01,1942,12,1.3130
1943-01-01,1943,1,0.4380
1943-02-01,1943,2,2.3210
1943-03-01,1943,3,-0.0670
1943-04-01,1943,4,3.4830
1943-05-01,1943,5,2.7850
1943-06-01,1943,6,2.7970
1943-07-01,1943,7,0.6220
1943-08-01,1943,8,-0.5710
1943-09-01,1943,9,0.3380
1943-10-01,1943,10,0.8730
1943-11-01,1943,11,0.7730
1943-12-01,1943,12,-0.2450
1944-01-01,1944,1,2.5600
1944-02-01,1944,2,-1.1640
1944-03-01,1944,3,-0.3840
1944-04-01,1944,4,0.8130
1944-05-01,1944,5,0.9970
1944-06-01,1944,6,-2.3290
1944-07-01,1944,7,-0.9550
1944-08-01,1944,8,0.3740
1944-09-01,1944,9,0.3940
1944-10-01,1944,10,0.3870
1944-11-01,1944,11,0.6540
1944-12-01,1944,12,0.1350
1945-01-01,1945,1,-2.6490
1945-02-01,1945,2,3.3640
1945-03-01,1945,3,2.2900
1945-04-01,1945,4,0.3320
1945-05-01,1945,5,0.2650
1945-06-01,1945,6,-0.3350
1945-07-01,1945,7,-0.0900
1945-08-01,1945,8,-0.7590
1945-09-01,1945,9,1.3250
1945-10-01,1945,10,-0.7660
1945-11-01,1945,11,-2.2530
1945-12-01,1945,12,-0.8120
1946-01-01,1946,1,1.1740
1946-02-01,1946,2,0.3280
1946-03-01,1946,3,-0.4260
1946-04-01,1946,4,0.1140
1946-05-01,1946,5,-3.2620
1946-06-01,1946,6,3.0210
1946-07-01,1946,7,0.6110
1946-08-01,1946,8,0.6340
1946-09-01,1946,9,1.4810
1946-10-01,1946,10,-1.7280
1946-11-01,1946,11,-1.3180
1946-12-01,1946,12,1.2610
1947-01-01,1947,1,-0.3720
1947-02-01,1947,2,-4.8340
1947-03-01,1947,3,-2.1980
1947-04-01,1947,4,5.0150
1947-05-01,1947,5,-0.5370
1947-06-01,1947,6,1.1000
1947-07-01,1947,7,1.0480
1947-08-01,1947,8,-0.5640
1947-09-01,1947,9,1.1230
1947-10-01,1947,10,-0.0100
1947-11-01,1947,11,-0.4770
1947-12-01,1947,12,-1.1090
1948-01-01,1948,1,0.5780
1948-02-01,1948,2,0.0310
1948-03-01,1948,3,3.1890
1948-04-01,1948,4,-0.2540
1948-05-01,1948,5,-1.2990
1948-06-01,1948,6,0.2010
1948-07-01,1948,7,0.2360
1948-08-01,1948,8,0.4450
1948-09-01,1948,9,0.6370
1948-10-01,1948,10,1.1420
1948-11-01,1948,11,1.5520
1948-12-01,1948,12,0.3020
1949-01-01,1949,1,0.8940
1949-02-01,1949,2,2.8950
1949-03-01,1949,3,-0.8640
1949-04-01,1949,4,2.3640
1949-05-01,1949,5,-0.9260
1949-06-01,1949,6,-1.0150
1949-07-01,1949,7,-1.5030
1949-08-01,1949,8,-0.0660
1949-09-01,1949,9,-2.0210
1949-10-01,1949,10,1.7080
1949-11-01,1949,11,0.6720
1949-12-01,1949,12,-0.1330
1950-01-01,1950,1,0.0760
1950-02-01,1950,2,2.2660
1950-03-01,1950,3,0.7880
1950-04-01,1950,4,1.3010
1950-05-01,1950,5,-2.7090
1950-06-01,1950,6,0.4110
1950-07-01,1950,7,0.1820
1950-08-01,1950,8,0.8180
1950-09-01,1950,9,2.3220
1950-10-01,1950,10,1.4780
1950-11-01,1950,11,0.5840
1950-12-01,1950,12,-2.0650
1951-01-01,1951,1,0.4580
1951-02-01,1951,2,0.4340
1951-03-01,1951,3,-2.0440
1951-04-01,1951,4,-0.4490
1951-05-01,1951,5,-1.8630
1951-06-01,1951,6,-1.7520
1951-07-01,1951,7,0.5260
1951-08-01,1951,8,1.5020
1951-09-01,1951,9,0.8670
1951-10-01,1951,10,0.9400
1951-11-01,1951,11,-1.0570
1951-12-01,1951,12,2.5870
1952-01-01,1952,1,0.9000
1952-02-01,1952,2,-0.2260
1952-03-01,1952,3,-1.1950
1952-04-01,1952,4,2.1530
1952-05-01,1952,5,-1.5200
1952-06-01,1952,6,0.8090
1952-07-01,1952,7,-0.1560
1952-08-01,1952,8,-0.8260
1952-09-01,1952,9,-1.7710
1952-10-01,1952,10,1.2610
1952-11-01,1952,11,-1.4980
1952-12-01,1952,12,-0.5290
1953-01-01,1953,1,-0.9200
1953-02-01,1953,2,0.0970
1953-03-01,1953,3,1.1270
1953-04-01,1953,4,-2.0600
1953-05-01,1953,5,-0.0850
1953-06-01,1953,6,-0.9280
1953-07-01,1953,7,1.3900
1953-08-01,1953,8,1.6000
1953-09-01,1953,9,0.6730
1953-10-01,1953,10,1.1030
1953-11-01,1953,11,2.5760
1953-12-01,1953,12,-0.4580
1954-01-01,1954,1,-0.0680
1954-02-01,1954,2,0.5140
1954-03-01,1954,3,0.1190
1954-04-01,1954,4,0.2630
1954-05-01,1954,5,0.2090
1954-06-01,1954,6,1.1760
1954-07-01,1954,7,1.7720
1954-08-01,1954,8,0.1190
1954-09-01,1954,9,2.9820
1954-10-01,1954,10,2.3460
1954-11-01,1954,11,0.9800
1954-12-01,1954,12,1.2020
1955-01-01,1955,1,-2.0180
1955-02-01,1955,2,-2.3070
1955-03-01,1955,3,-2.8050
1955-04-01,1955,4,2.0640
1955-05-01,1955,5,1.5560
1955-06-01,1955,6,-0.1540
1955-07-01,1955,7,-0.4240
1955-08-01,1955,8,0.1590
1955-09-01,1955,9,1.7450
1955-10-01,1955,10,-1.9440
1955-11-01,1955,11,-2.3340
1955-12-01,1955,12,0.0250
1956-01-01,1956,1,-1.3670
1956-02-01,1956,2,-2.5570
1956-03-01,1956,3,-0.2860
1956-04-01,1956,4,-2.3070
1956-05-01,1956,5,4.5750
1956-06-01,1956,6,1.2430
1956-07-01,1956,7,-0.2390
1956-08-01,1956,8,-1.6960
1956-09-01,1956,9,-0.8690
1956-10-01,1956,10,1.1450
1956-11-01,1956,11,1.0980
1956-12-01,1956,12,2.0420
1957-01-01,1957,1,1.9640
1957-02-01,1957,2,0.0850
1957-03-01,1957,3,0.0100
1957-04-01,1957,4,-0.4700
1957-05-01,1957,5,-0.8380
1957-06-01,1957,6,-1.5070
1957-07-01,1957,7,-1.5060
1957-08-01,1957,8,-0.1000
1957-09-01,1957,9,-1.1580
1957-10-01,1957,10,1.7640
1957-11-01,1957,11,-1.2700
1957-12-01,1957,12,-0.3020
1958-01-01,1958,1,-0.0930
1958-02-01,1958,2,-0.8530
1958-03-01,1958,3,-1.3670
1958-04-01,1958,4,1.2430
1958-05-01,1958,5,0.4550
1958-06-01,1958,6,-1.8610
1958-07-01,1958,7,-0.3280
1958-08-01,1958,8,-0.2770
1958-09-01,1958,9,0.2530
1958-10-01,1958,10,1.8760
1958-11-01,1958,11,0.9010
1958-12-01,1958,12,-2.3750
1959-01-01,1959,1,-2.3460
1959-02-01,1959,2,1.7500
1959-03-01,1959,3,1.8050
1959-04-01,1959,4,1.3200
1959-05-01,1959,5,-2.1450
1959-06-01,1959,6,2.7200
1959-07-01,1959,7,0.0550
1959-08-01,1959,8,-0.7650
1959-09-01,1959,9,-0.9780
1959-10-01,1959,10,1.6190
1959-11-01,1959,11,-0.3070
1959-12-01,1959,12,1.9570
1960-01-01,1960,1,-1.3290
1960-02-01,1960,2,-2.0560
1960-03-01,1960,3,-0.9530
1960-04-01,1960,4,2.1410
1960-05-01,1960,5,0.5590
1960-06-01,1960,6,0.6420
1960-07-01,1960,7,1.1360
1960-08-01,1960,8,-1.6130
1960-09-01,1960,9,0.3830
1960-10-01,1960,10,-3.2560
1960-11-01,1960,11,1.0020
1960-12-01,1960,12,0.8610
1961-01-01,1961,1,1.1350
1961-02-01,1961,2,2.6100
1961-03-01,1961,3,1.6640
1961-04-01,1961,4,0.5100
1961-05-01,1961,5,-0.8700
1961-06-01,1961,6,3.1140
1961-07-01,1961,7,-0.0280
1961-08-01,1961,8,1.3340
1961-09-01,1961,9,1.7200
1961-10-01,1961,10,1.5580
1961-11-01,1961,11,-1.9670
1961-12-01,1961,12,-3.0020
1962-01-01,1962,1,1.6830
1962-02-01,1962,2,0.3090
1962-03-01,1962,3,-4.1220
1962-04-01,1962,4,0.7890
1962-05-01,1962,5,1.0870
1962-06-01,1962,6,1.2250
1962-07-01,1962,7,-0.5360
1962-08-01,1962,8,1.9300
1962-09-01,1962,9,0.2680
1962-10-01,1962,10,-0.4030
1962-11-01,1962,11,-1.5870
1962-12-01,1962,12,-0.8240
1963-01-01,1963,1,-5.6280
1963-02-01,1963,2,-1.9380
1963-03-01,1963,3,2.9510
1963-04-01,1963,4,-0.6180
1963-05-01,1963,5,4.1270
1963-06-01,1963,6,-1.4970
1963-07-01,1963,7,0.3680
1963-08-01,1963,8,-0.0780
1963-09-01,1963,9,1.3840
1963-10-01,1963,10,2.8850
1963-11-01,1963,11,-0.8990
1963-12-01,1963,12,-3.9460
1964-01-01,1964,1,-0.2370
1964-02-01,1964,2,-0.8570
1964-03-01,1964,3,-0.7240
1964-04-01,1964,4,1.0430
1964-05-01,1964,5,3.3680
1964-06-01,1964,6,-1.4810
1964-07-01,1964,7,2.2730
1964-08-01,1964,8,-2.9350
1964-09-01,1964,9,-0.3900
1964-10-01,1964,10,1.3440
1964-11-01,1964,11,1.0280
1964-12-01,1964,12,-1.2240
1965-01-01,1965,1,-0.6240
1965-02-01,1965,2,-3.1570
1965-03-01,1965,3,-0.1880
1965-04-01,1965,4,2.6270
1965-05-01,1965,5,0.1860
1965-06-01,1965,6,1.8430
1965-07-01,1965,7,-0.3340
1965-08-01,1965,8,0.9790
1965-09-01,1965,9,-0.8200
1965-10-01,1965,10,-1.7090
1965-11-01,1965,11,-2.0720
1965-12-01,1965,12,1.0130
1966-01-01,1966,1,-2.0790
1966-02-01,1966,2,-1.4770
1966-03-01,1966,3,1.4610
1966-04-01,1966,4,0.3060
1966-05-01,1966,5,2.6400
1966-06-01,1966,6,1.7930
1966-07-01,1966,7,-1.0360
1966-08-01,1966,8,-1.2480
1966-09-01,1966,9,-1.2510
1966-10-01,1966,10,-2.5820
1966-11-01,1966,11,0.0980
1966-12-01,1966,12,1.7370
1967-01-01,1967,1,-0.8730
1967-02-01,1967,2,0.9720
1967-03-01,1967,3,3.0240
1967-04-01,1967,4,-1.0650
1967-05-01,1967,5,0.0060
1967-06-01,1967,6,1.4250
1967-07-01,1967,7,0.5950
1967-08-01,1967,8,-0.0700
1967-09-01,1967,9,0.1060
1967-10-01,1967,10,1.5340
1967-11-01,1967,11,-1.0750
1967-12-01,1967,12,-0.6640
1968-01-01,1968,1,0.9060
1968-02-01,1968,2,-2.2180
1968-03-01,1968,3,0.6000
1968-04-01,1968,4,-1.1930
1968-05-01,1968,5,-1.5740
1968-06-01,1968,6,0.4240
1968-07-01,1968,7,-2.8170
1968-08-01,1968,8,-1.8780
1968-09-01,1968,9,0.7730
1968-10-01,1968,10,-0.5150
1968-11-01,1968,11,-2.4150
1968-12-01,1968,12,-2.1880
1969-01-01,1969,1,-2.5300
1969-02-01,1969,2,-3.5610
1969-03-01,1969,3,-2.1450
1969-04-01,1969,4,1.2360
1969-05-01,1969,5,-0.9180
1969-06-01,1969,6,-0.6040
1969-07-01,1969,7,2.1030
1969-08-01,1969,8,-0.8500
1969-09-01,1969,9,0.6630
1969-10-01,1969,10,0.7860
1969-11-01,1969,11,-0.8670
1969-12-01,1969,12,-0.1210
1970-01-01,1970,1,-2.5160
1970-02-01,1970,2,0.8660
1970-03-01,1970,3,-1.1670
1970-04-01,1970,4,2.5040
1970-05-01,1970,5,1.1360
1970-06-01,1970,6,-0.3430
1970-07-01,1970,7,-0.1630
1970-08-01,1970,8,-0.4310
1970-09-01,1970,9,-0.2050
1970-10-01,1970,10,-0.0770
1970-11-01,1970,11,-0.3330
1970-12-01,1970,12,-2.3570
1971-01-01,1971,1,-1.0620
1971-02-01,1971,2,0.8420
1971-03-01,1971,3,-0.9890
1971-04-01,1971,4,-3.2260
1971-05-01,1971,5,0.8050
1971-06-01,1971,6,-1.0590
1971-07-01,1971,7,-1.3620
1971-08-01,1971,8,1.2910
1971-09-01,1971,9,-0.4580
1971-10-01,1971,10,1.7160
1971-11-01,1971,11,-0.4160
1971-12-01,1971,12,0.6840
1972-01-01,1972,1,-0.5020
1972-02-01,1972,2,-0.4740
1972-03-01,1972,3,0.6410
1972-04-01,1972,4,1.1840
1972-05-01,1972,5,2.6570
1972-06-01,1972,6,2.7780
1972-07-01,1972,7,0.2250
1972-08-01,1972,8,-0.5690
1972-09-01,1972,9,-4.1120
1972-10-01,1972,10,-1.4940
1972-11-01,1972,11,1.1230
1972-12-01,1972,12,1.9640
1973-01-01,1973,1,1.1020
1973-02-01,1973,2,1.4140
1973-03-01,1973,3,1.7200
1973-04-01,1973,4,-1.9450
1973-05-01,1973,5,-0.3110
1973-06-01,1973,6,1.1800
1973-07-01,1973,7,-0.9980
1973-08-01,1973,8,1.1040
1973-09-01,1973,9,0.5950
1973-10-01,1973,10,-0.4620
1973-11-01,1973,11,-0.2820
1973-12-01,1973,12,-1.1320
1974-01-01,1974,1,3.4670
1974-02-01,1974,2,0.7160
1974-03-01,1974,3,-0.0760
1974-04-01,1974,4,-1.5440
1974-05-01,1974,5,0.9550
1974-06-01,1974,6,-0.1650
1974-07-01,1974,7,1.0290
1974-08-01,1974,8,0.9530
1974-09-01,1974,9,1.8610
1974-10-01,1974,10,0.6200
1974-11-01,1974,11,1.4960
1974-12-01,1974,12,2.8450
1975-01-01,1975,1,2.0700
1975-02-01,1975,2,-0.1370
1975-03-01,1975,3,-0.4610
1975-04-01,1975,4,0.1470
1975-05-01,1975,5,-1.9070
1975-06-01,1975,6,0.1070
1975-07-01,1975,7,0.7320
1975-08-01,1975,8,-0.0220
1975-09-01,1975,9,2.1590
1975-10-01,1975,10,0.8000
1975-11-01,1975,11,1.4670
1975-12-01,1975,12,-1.5440
1976-01-01,1976,1,0.4820
1976-02-01,1976,2,0.8980
1976-03-01,1976,3,2.2930
1976-04-01,1976,4,-0.9580
1976-05-01,1976,5,2.7480
1976-06-01,1976,6,1.5140
1976-07-01,1976,7,-0.4980
1976-08-01,1976,8,0.1040
1976-09-01,1976,9,-2.8610
1976-10-01,1976,10,0.2930
1976-11-01,1976,11,1.7580
1976-12-01,1976,12,-3.7820
1977-01-01,1977,1,-2.4650
1977-02-01,1977,2,-0.1390
1977-03-01,1977,3,1.7530
1977-04-01,1977,4,1.5520
1977-05-01,1977,5,-0.5600
1977-06-01,1977,6,-0.6690
1977-07-01,1977,7,-0.5650
1977-08-01,1977,8,-0.8030
1977-09-01,1977,9,0.3000
1977-10-01,1977,10,0.5220
1977-11-01,1977,11,0.7010
1977-12-01,1977,12,-1.1270
1978-01-01,1978,1,0.4800
1978-02-01,1978,2,-2.2260
1978-03-01,1978,3,3.9290
1978-04-01,1978,4,-1.8800
1978-05-01,1978,5,1.6780
1978-06-01,1978,6,1.4690
1978-07-01,1978,7,0.3020
1978-08-01,1978,8,-0.1160
1978-09-01,1978,9,1.2350
1978-10-01,1978,10,0.6570
1978-11-01,1978,11,3.6400
1978-12-01,1978,12,-2.7670
1979-01-01,1979,1,-3.3520
1979-02-01,1979,2,-0.6520
1979-03-01,1979,3,1.3580
1979-04-01,1979,4,0.0910
1979-05-01,1979,5,1.5390
1979-06-01,1979,6,0.8450
1979-07-01,1979,7,0.7040
1979-08-01,1979,8,-0.5160
1979-09-01,1979,9,1.4500
1979-10-01,1979,10,-1.4290
1979-11-01,1979,11,2.4610
1979-12-01,1979,12,2.3300
1980-01-01,1980,1,-1.8560
1980-02-01,1980,2,0.5550
1980-03-01,1980,3,-0.1730
1980-04-01,1980,4,-0.0940
1980-05-01,1980,5,-1.7450
1980-06-01,1980,6,0.5900
1980-07-01,1980,7,-0.7440
1980-08-01,1980,8,0.1870
1980-09-01,1980,9,1.4770
1980-10-01,1980,10,-0.1700
1980-11-01,1980,11,-1.6990
1980-12-01,1980,12,1.9270
1981-01-01,1981,1,1.0050
1981-02-01,1981,2,0.9190
1981-03-01,1981,3,0.4870
1981-04-01,1981,4,-2.0750
1981-05-01,1981,5,0.9150
1981-06-01,1981,6,-1.3650
1981-07-01,1981,7,0.4180
1981-08-01,1981,8,0.0040
1981-09-01,1981,9,0.6830
1981-10-01,1981,10,-0.1540
1981-11-01,1981,11,0.9670
1981-12-01,1981,12,-2.6840
1982-01-01,1982,1,-1.1320
1982-02-01,1982,2,1.8770
1982-03-01,1982,3,2.7930
1982-04-01,1982,4,-1.0870
1982-05-01,1982,5,1.4690
1982-06-01,1982,6,-0.6520
1982-07-01,1982,7,0.4730
1982-08-01,1982,8,0.8320
1982-09-01,1982,9,0.9430
1982-10-01,1982,10,1.7570
1982-11-01,1982,11,1.9710
1982-12-01,1982,12,3.0100
1983-01-01,1983,1,4.1940
1983-02-01,1983,2,-1.2260
1983-03-01,1983,3,2.2810
1983-04-01,1983,4,-1.3140
1983-05-01,1983,5,0.2410
1983-06-01,1983,6,0.5740
1983-07-01,1983,7,0.1360
1983-08-01,1983,8,0.1590
1983-09-01,1983,9,-0.2840
1983-10-01,1983,10,2.2850
1983-11-01,1983,11,-2.3700
1983-12-01,1983,12,-0.0870
