date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-01-01,16.75,0.53,28.28,17.86,84.25,14.30,3.38
1961-01-02,17.85,0.53,28.31,18.57,81.89,4.35,3.58
1961-01-03,14.71,0.71,28.47,18.15,81.10,4.30,3.12
1961-01-04,19.42,0.83,29.74,17.87,82.68,6.32,3.94
1961-01-05,17.69,0.41,28.69,17.43,82.68,0.71,3.53
1961-01-06,16.75,0.41,29.36,17.99,79.92,0.22,3.43
1961-01-07,15.02,0.94,26.75,19.05,81.10,0.75,3.17
1961-01-08,14.08,0.94,28.45,18.19,85.04,1.31,3.02
1961-01-09,18.32,0.71,29.15,17.59,83.86,14.61,3.69
1961-01-10,22.56,1.00,31.54,17.61,76.77,0.32,4.66
1961-01-11,18.64,0.77,29.98,17.87,81.50,3.27,3.84
1961-01-12,10.94,1.06,24.67,16.82,89.37,19.16,2.30
1961-01-13,13.14,0.77,26.03,16.34,85.04,14.94,2.71
1961-01-14,18.01,1.06,29.34,18.08,79.53,5.71,3.79
1961-01-15,16.91,0.77,29.03,18.47,82.68,13.72,3.53
1961-01-16,20.52,0.89,29.57,18.17,78.35,5.24,4.20
1961-01-17,22.56,1.18,29.29,17.69,79.13,0.73,4.50
1961-01-18,22.88,0.77,28.68,16.71,77.95,11.34,4.40
1961-01-19,26.33,0.89,30.02,17.42,78.35,0.05,5.07
1961-01-20,21.94,1.00,29.62,17.75,78.35,0.00,4.40
1961-01-21,17.07,0.71,29.36,18.49,82.68,3.06,3.53
1961-01-22,12.82,0.94,25.09,18.33,89.37,5.03,2.61
1961-01-23,16.28,1.48,25.71,17.95,85.43,17.73,3.22
1961-01-24,13.77,1.06,26.82,18.34,87.80,18.66,2.87
1961-01-25,15.81,0.77,29.78,17.17,83.86,4.54,3.33
1961-01-26,14.71,1.18,28.66,19.10,85.43,3.68,3.17
1961-01-27,14.08,1.42,27.30,18.03,87.01,16.17,2.97
1961-01-28,13.77,0.59,27.78,18.16,86.22,3.39,2.87
1961-01-29,20.36,0.71,29.41,18.70,84.25,5.84,4.04
1961-01-30,19.89,0.71,29.73,18.74,81.50,17.79,4.04
1961-01-31,21.94,0.71,30.17,18.40,80.71,2.47,4.40
1961-02-01,25.55,0.59,30.40,17.29,76.38,0.31,4.91
1961-02-02,20.36,0.77,31.54,17.23,70.08,0.00,4.30
1961-02-03,25.71,0.94,31.58,16.73,70.08,0.00,5.17
1961-02-04,25.55,0.59,31.39,16.76,72.83,0.00,4.96
1961-02-05,22.88,0.65,30.82,18.18,74.80,0.00,4.56
1961-02-06,21.94,0.77,29.71,17.98,79.92,0.00,4.35
1961-02-07,23.98,0.65,27.67,17.60,79.92,13.26,4.50
1961-02-08,25.71,0.53,31.14,17.93,76.77,10.16,5.02
1961-02-09,25.39,0.59,31.29,18.23,75.20,1.74,5.02
1961-02-10,20.05,0.83,30.42,17.95,77.56,1.11,4.15
1961-02-11,19.58,1.00,29.67,18.08,79.53,3.55,4.04
1961-02-12,12.82,1.06,24.45,17.86,86.22,5.80,2.61
1961-02-13,18.79,0.65,28.70,17.02,83.46,12.11,3.69
1961-02-14,15.97,0.89,28.89,18.30,83.86,3.05,3.33
1961-02-15,15.81,0.59,27.01,17.41,85.43,8.38,3.12
1961-02-16,20.68,0.41,27.31,16.94,82.68,2.49,3.89
1961-02-17,21.62,0.77,28.70,16.66,83.07,0.70,4.15
1961-02-18,22.56,0.47,28.48,17.68,81.10,4.06,4.30
1961-02-19,22.56,0.89,29.19,17.91,83.46,9.79,4.40
1961-02-20,18.64,0.77,28.51,18.11,82.68,9.06,3.74
1961-02-21,16.12,0.83,27.38,18.06,85.83,10.90,3.22
1961-02-22,21.62,0.41,28.90,17.82,78.35,14.45,4.15
1961-02-23,23.51,0.41,30.46,16.24,75.98,2.87,4.45
1961-02-24,23.66,0.83,31.82,16.93,73.23,0.00,4.76
1961-02-25,20.68,1.18,32.32,18.32,74.02,1.28,4.50
1961-02-26,19.11,0.71,31.64,17.51,75.59,1.76,3.99
1961-02-27,22.56,0.53,30.97,17.82,72.44,0.80,4.45
1961-02-28,20.68,0.53,31.73,17.17,75.20,0.00,4.20
1961-03-01,19.58,0.71,29.82,18.05,78.74,0.34,3.94
1961-03-02,20.84,0.65,30.99,17.83,77.17,1.22,4.20
1961-03-03,16.75,0.83,30.43,17.79,79.92,0.22,3.53
1961-03-04,14.39,0.41,26.87,18.04,85.83,3.27,2.87
1961-03-05,20.99,0.83,29.24,16.75,81.89,11.46,4.09
1961-03-06,18.95,0.47,30.20,17.82,79.92,3.93,3.79
1961-03-07,20.84,0.59,30.56,18.53,77.17,7.03,4.15
1961-03-08,22.41,0.53,32.12,18.07,74.41,0.03,4.50
1961-03-09,19.58,0.71,32.41,17.52,75.20,0.00,4.09
1961-03-10,22.41,0.77,31.74,18.96,74.80,5.56,4.56
1961-03-11,21.78,0.94,31.69,18.47,78.35,11.69,4.45
1961-03-12,22.41,1.36,29.24,18.64,83.07,1.34,4.40
1961-03-13,22.88,0.71,29.81,17.86,80.71,2.09,4.40
1961-03-14,22.09,0.77,28.82,18.05,81.50,1.28,4.25
1961-03-15,19.42,0.65,28.40,18.11,80.71,1.19,3.79
1961-03-16,19.58,0.47,28.58,17.55,81.50,0.09,3.74
1961-03-17,17.85,0.65,27.94,17.82,86.22,5.40,3.48
1961-03-18,22.09,0.65,31.40,16.59,79.53,5.45,4.35
1961-03-19,17.85,0.47,28.02,18.03,84.25,8.70,3.48
1961-03-20,17.38,0.94,28.36,16.94,79.53,11.28,3.48
1961-03-21,19.58,0.83,29.13,18.39,79.53,0.00,3.89
1961-03-22,22.72,0.59,31.13,18.06,73.23,1.14,4.45
1961-03-23,19.89,1.36,30.04,20.04,74.41,0.19,4.25
1961-03-24,17.38,1.06,29.33,19.86,73.23,0.05,3.74
1961-03-25,20.05,0.89,29.99,17.69,73.23,0.00,4.04
1961-03-26,21.46,0.83,29.96,17.90,75.59,0.02,4.20
1961-03-27,21.46,0.77,29.63,17.49,75.20,0.00,4.15
1961-03-28,20.05,0.65,26.97,18.88,84.65,2.57,3.74
1961-03-29,19.58,0.94,29.88,18.41,72.83,4.11,3.99
1961-03-30,22.25,1.06,29.42,16.43,72.44,0.00,4.35
1961-03-31,20.05,0.77,29.74,17.26,72.83,1.08,3.94
1961-04-01,19.89,0.89,30.45,19.09,73.62,1.63,4.04
1961-04-02,18.48,1.30,28.98,18.87,77.17,0.09,3.84
1961-04-03,21.15,0.65,30.79,17.57,75.59,0.00,4.09
1961-04-04,21.94,0.47,31.96,18.36,72.05,0.00,4.25
1961-04-05,20.52,0.89,31.87,18.00,71.65,0.00,4.20
1961-04-06,18.95,0.53,32.77,16.85,71.65,0.00,3.84
1961-04-07,23.51,0.83,32.04,15.86,67.72,0.00,4.56
1961-04-08,22.72,0.89,32.07,18.11,66.93,0.00,4.56
1961-04-09,22.09,1.00,32.31,16.53,68.11,0.57,4.50
1961-04-10,21.78,0.89,30.50,19.55,75.20,1.85,4.30
1961-04-11,21.62,0.89,30.53,18.22,74.80,2.27,4.25
1961-04-12,20.21,0.71,31.22,17.37,74.02,0.96,3.99
1961-04-13,21.62,0.77,31.46,16.37,68.90,1.08,4.20
1961-04-14,20.36,0.53,32.52,16.34,67.72,0.00,3.94
1961-04-15,19.89,0.94,31.28,17.29,73.62,0.03,3.99
1961-04-16,22.41,1.00,30.57,18.53,71.26,1.70,4.40
1961-04-17,21.15,0.94,30.52,16.17,67.72,0.00,4.15
1961-04-18,23.19,1.18,32.04,17.12,67.72,0.00,4.66
1961-04-19,22.41,0.59,33.26,15.40,65.35,0.00,4.25
1961-04-20,17.85,0.53,32.71,15.88,68.90,0.00,3.58
1961-04-21,19.26,0.53,30.24,17.92,74.02,0.21,3.69
1961-04-22,14.71,0.71,30.52,18.08,74.80,3.67,3.07
1961-04-23,19.26,0.71,31.62,18.43,74.02,4.01,3.84
1961-04-24,20.68,0.94,31.84,17.32,68.50,0.00,4.15
1961-04-25,20.36,0.94,31.99,18.06,71.26,0.06,4.09
1961-04-26,17.85,0.83,30.94,19.14,75.20,0.05,3.63
1961-04-27,17.85,0.94,30.96,17.72,79.92,2.07,3.58
1961-04-28,11.88,0.53,30.02,18.90,81.50,0.69,2.51
1961-04-29,15.49,0.47,30.13,18.49,79.53,4.07,3.07
1961-04-30,15.81,0.65,27.70,19.04,81.89,9.11,3.02
1961-05-01,19.58,0.65,30.49,18.15,77.56,7.00,3.74
1961-05-02,17.07,1.00,30.24,18.54,74.41,2.08,3.48
1961-05-03,19.26,0.89,31.99,18.85,73.23,0.00,3.89
1961-05-04,18.16,0.59,30.77,17.74,76.77,0.28,3.48
1961-05-05,18.79,0.71,31.78,18.01,74.02,0.00,3.69
1961-05-06,18.32,0.59,31.81,17.29,75.98,0.00,3.53
1961-05-07,19.74,0.41,32.36,18.46,73.62,0.00,3.74
1961-05-08,18.16,0.77,32.33,18.57,70.87,1.08,3.69
1961-05-09,19.58,0.65,32.23,16.87,67.32,0.57,3.74
1961-05-10,19.11,1.06,32.20,15.79,64.57,0.03,3.94
1961-05-11,19.74,0.94,30.69,15.65,66.93,0.00,3.79
1961-05-12,20.99,1.12,31.04,15.31,62.20,0.00,4.09
1961-05-13,20.84,0.83,30.96,15.59,65.75,0.00,3.89
1961-05-14,18.95,0.94,31.09,15.02,64.17,0.00,3.74
1961-05-15,20.21,1.18,30.94,16.44,64.96,0.00,4.04
1961-05-16,20.52,1.54,31.15,18.16,62.99,0.00,4.35
1961-05-17,18.79,0.94,31.49,15.44,65.75,0.00,3.69
1961-05-18,20.21,0.41,32.01,14.57,62.60,0.00,3.53
1961-05-19,20.05,0.53,32.91,14.63,61.42,0.00,3.63
1961-05-20,19.11,0.53,33.55,14.12,59.06,0.00,3.53
1961-05-21,19.26,0.65,33.27,15.13,61.02,0.00,3.69
1961-05-22,18.16,1.12,31.91,16.95,64.17,0.00,3.79
1961-05-23,18.32,1.00,30.60,17.88,63.78,0.00,3.69
1961-05-24,20.36,1.54,30.14,16.75,60.63,0.00,4.20
1961-05-25,18.64,0.94,29.41,16.52,62.99,0.00,3.53
1961-05-26,16.28,0.47,29.31,13.77,68.11,0.00,2.87
1961-05-27,16.59,0.59,30.51,14.73,63.39,0.00,3.07
1961-05-28,15.49,1.00,30.14,17.91,66.93,0.00,3.22
1961-05-29,17.85,0.94,31.20,15.52,63.39,0.00,3.53
1961-05-30,18.79,1.12,30.70,16.31,57.48,0.00,3.79
1961-05-31,19.26,1.12,30.60,15.16,62.60,0.00,3.74
1961-06-01,18.32,0.71,31.40,13.66,59.84,0.00,3.38
1961-06-02,19.11,1.48,30.75,16.03,61.42,0.00,3.99
1961-06-03,14.24,1.00,30.80,14.52,62.20,0.00,3.12
1961-06-04,18.64,1.12,29.88,17.39,64.57,0.00,3.63
1961-06-05,19.26,0.94,30.12,14.69,61.42,0.00,3.58
1961-06-06,19.11,1.54,30.04,13.46,60.24,0.00,3.94
1961-06-07,17.85,1.30,30.00,14.39,57.48,0.00,3.74
1961-06-08,17.69,0.77,30.39,13.61,57.87,0.00,3.28
1961-06-09,18.16,1.12,31.22,14.48,62.60,0.00,3.63
1961-06-10,18.16,1.06,30.94,14.57,59.84,0.00,3.58
1961-06-11,18.79,1.06,31.18,13.95,59.45,0.89,3.69
1961-06-12,18.79,0.94,31.14,16.62,62.60,0.51,3.63
1961-06-13,16.75,0.77,31.94,17.17,64.57,0.10,3.33
1961-06-14,17.38,0.71,32.20,17.33,59.45,0.00,3.38
1961-06-15,18.32,0.47,32.55,15.57,55.12,0.00,3.22
1961-06-16,17.38,0.71,31.85,15.43,56.30,0.00,3.33
1961-06-17,18.16,1.42,30.28,16.16,54.72,0.00,3.89
1961-06-18,16.59,1.12,28.64,13.98,59.84,0.15,3.28
1961-06-19,12.82,1.54,26.78,16.67,63.39,0.16,3.02
1961-06-20,18.32,2.13,28.65,16.74,57.87,0.00,4.20
1961-06-21,18.64,1.18,29.44,15.89,57.48,0.00,3.69
1961-06-22,18.64,0.83,30.25,11.61,59.45,0.00,3.38
1961-06-23,18.16,0.83,30.05,11.60,53.94,0.00,3.33
1961-06-24,17.38,1.42,30.10,12.92,59.06,0.00,3.69
1961-06-25,16.44,2.24,27.69,15.33,59.45,0.00,3.89
1961-06-26,16.44,2.66,27.08,16.19,64.57,0.00,3.89
1961-06-27,15.97,1.48,28.76,13.38,58.27,0.00,3.53
1961-06-28,16.91,1.71,28.17,15.68,59.06,0.00,3.74
1961-06-29,17.54,1.54,29.48,17.22,56.69,0.00,3.84
1961-06-30,18.64,1.06,29.41,14.22,55.91,0.00,3.58
1961-07-01,17.22,1.42,28.74,15.55,60.24,0.00,3.58
1961-07-02,16.91,1.54,27.97,15.79,59.45,0.00,3.58
1961-07-03,15.65,1.18,28.21,14.90,60.63,0.00,3.22
1961-07-04,17.07,1.83,29.16,14.11,59.45,0.00,3.89
1961-07-05,18.79,1.71,29.37,13.44,57.09,0.00,4.04
1961-07-06,18.48,1.18,29.01,12.64,55.91,0.00,3.58
1961-07-07,19.11,1.00,29.81,12.52,54.33,0.00,3.58
1961-07-08,18.48,0.59,30.93,11.77,52.76,0.00,3.22
1961-07-09,19.58,0.35,31.67,11.04,52.36,0.00,3.12
1961-07-10,19.11,0.47,31.56,10.94,49.61,0.00,3.17
1961-07-11,18.79,0.77,30.53,12.63,50.39,0.00,3.43
1961-07-12,18.79,1.12,28.98,12.86,52.76,0.00,3.63
1961-07-13,19.26,1.48,27.97,11.39,52.76,0.00,3.84
1961-07-14,19.42,1.18,27.86,10.86,55.12,0.00,3.63
1961-07-15,19.58,1.18,29.70,11.25,55.51,0.00,3.79
1961-07-16,18.16,1.00,29.89,12.27,55.12,0.00,3.53
1961-07-17,19.42,1.06,30.61,12.12,52.76,0.00,3.79
1961-07-18,20.21,0.94,30.46,12.73,50.79,0.00,3.79
1961-07-19,16.75,0.65,30.89,11.74,52.36,0.00,3.17
1961-07-20,19.42,1.30,29.96,14.54,50.79,0.00,3.99
1961-07-21,18.64,0.94,30.35,12.76,53.15,0.00,3.63
1961-07-22,20.21,1.18,29.51,15.70,55.51,0.00,3.94
1961-07-23,19.42,1.18,29.25,12.14,50.79,0.00,3.84
1961-07-24,20.05,0.94,29.28,11.43,52.76,0.00,3.69
1961-07-25,19.58,0.71,31.45,12.99,53.54,0.00,3.58
1961-07-26,20.21,0.53,31.66,13.99,51.57,0.00,3.53
1961-07-27,20.05,1.42,30.22,13.89,51.97,0.00,4.20
1961-07-28,20.05,1.54,29.67,13.51,50.00,0.00,4.30
1961-07-29,19.89,1.71,29.97,13.85,51.57,0.00,4.45
1961-07-30,19.42,1.48,29.41,13.65,51.57,0.00,4.15
1961-07-31,18.95,1.54,29.80,14.74,50.79,0.00,4.25
1961-08-01,19.89,1.30,30.06,14.88,49.21,0.00,4.20
1961-08-02,20.36,0.71,29.49,14.65,49.61,0.00,3.69
1961-08-03,20.84,1.30,29.78,12.19,48.03,0.00,4.25
1961-08-04,20.84,1.00,28.98,13.69,46.46,0.00,3.94
1961-08-05,21.46,1.54,29.74,13.24,49.21,0.00,4.50
1961-08-06,21.62,1.00,29.72,12.85,50.39,0.00,4.04
1961-08-07,21.62,1.54,29.96,11.53,48.43,0.00,4.56
1961-08-08,21.46,1.59,28.91,11.91,48.03,0.00,4.50
1961-08-09,21.62,1.89,29.04,12.63,51.18,0.00,4.71
1961-08-10,21.94,1.54,29.97,12.14,50.00,0.00,4.61
1961-08-11,21.94,1.24,29.53,13.17,50.39,0.00,4.30
1961-08-12,21.94,1.48,29.76,11.94,47.64,0.00,4.56
1961-08-13,22.09,1.36,29.83,11.27,48.03,0.00,4.45
1961-08-14,22.09,1.24,29.77,13.67,49.61,0.00,4.40
1961-08-15,22.25,0.71,30.45,14.90,50.00,0.00,4.04
1961-08-16,22.25,1.24,30.72,14.00,50.00,0.00,4.50
1961-08-17,22.09,1.12,32.53,11.77,47.24,0.00,4.56
1961-08-18,22.41,0.89,31.81,13.65,43.70,0.00,4.35
1961-08-19,22.41,0.65,31.77,12.59,46.06,0.00,4.04
1961-08-20,22.09,1.06,31.57,12.93,50.39,0.00,4.45
1961-08-21,22.56,0.77,33.17,13.52,47.64,0.00,4.35
1961-08-22,22.09,0.35,33.44,13.00,46.46,0.00,3.84
1961-08-23,21.31,0.77,32.84,14.81,47.24,0.00,4.25
1961-08-24,20.99,1.12,33.03,15.91,44.49,0.00,4.61
1961-08-25,22.56,1.24,33.36,14.56,46.46,0.00,4.91
1961-08-26,21.46,0.65,34.90,14.06,46.85,0.00,4.25
1961-08-27,21.78,0.77,34.97,16.09,44.49,0.00,4.50
1961-08-28,21.15,1.12,33.63,15.97,40.94,0.00,4.76
1961-08-29,23.19,1.30,31.78,14.00,42.13,0.00,4.96
1961-08-30,23.03,1.00,32.12,14.34,48.03,0.00,4.66
1961-08-31,22.41,0.83,33.54,14.14,46.06,0.00,4.50
1961-09-01,23.03,0.83,33.96,16.06,46.46,0.00,4.66
1961-09-02,23.35,0.89,33.01,16.16,46.85,0.00,4.71
1961-09-03,23.66,1.12,33.27,17.01,45.28,0.00,5.07
1961-09-04,23.35,0.89,33.58,15.40,45.28,0.00,4.76
1961-09-05,23.03,0.83,34.43,15.68,45.28,0.00,4.76
1961-09-06,23.35,0.71,35.12,16.38,44.88,0.00,4.71
1961-09-07,22.25,0.71,36.02,15.80,44.49,0.00,4.66
1961-09-08,22.72,1.18,34.92,16.91,43.70,0.00,5.22
1961-09-09,23.03,0.94,33.70,14.83,45.67,0.00,4.81
1961-09-10,23.66,0.71,34.23,15.57,46.06,0.00,4.71
1961-09-11,20.21,1.06,35.46,13.24,41.34,0.00,4.81
1961-09-12,23.66,0.89,35.68,14.53,40.94,0.00,5.02
1961-09-13,22.88,0.77,35.97,13.99,39.37,0.00,4.81
1961-09-14,22.56,0.77,35.69,14.62,44.09,0.00,4.76
1961-09-15,21.46,1.12,35.28,15.97,41.73,0.00,5.07
1961-09-16,22.09,0.89,33.61,19.23,51.18,0.00,4.76
1961-09-17,23.51,1.18,34.95,14.75,48.43,0.00,5.27
1961-09-18,22.88,0.89,35.76,15.30,50.39,0.00,4.96
1961-09-19,21.62,1.18,34.66,15.64,50.79,0.00,5.02
1961-09-20,22.72,0.94,34.87,17.19,47.24,0.00,5.02
1961-09-21,23.66,1.06,35.51,15.99,42.91,0.00,5.32
1961-09-22,23.19,0.89,35.99,15.19,40.94,0.00,5.07
1961-09-23,22.88,1.48,34.41,16.84,38.98,0.00,5.68
1961-09-24,22.41,1.42,34.38,18.61,40.94,0.00,5.53
1961-09-25,23.35,1.12,34.78,17.10,38.58,0.00,5.37
1961-09-26,23.35,1.12,34.77,16.59,38.58,0.00,5.37
1961-09-27,24.29,1.18,35.03,16.50,40.16,0.00,5.58
1961-09-28,23.51,1.12,35.52,16.20,40.55,0.00,5.43
1961-09-29,22.72,1.24,36.43,19.94,42.52,0.00,5.63
1961-09-30,22.09,0.83,35.66,19.00,44.09,0.00,4.96
1961-10-01,16.44,1.00,34.34,18.22,54.72,0.00,4.15
1961-10-02,23.51,1.12,34.14,18.43,51.57,0.00,5.27
1961-10-03,21.15,0.89,34.87,19.50,51.97,0.00,4.81
1961-10-04,23.51,1.36,32.98,18.88,48.82,0.00,5.43
1961-10-05,24.92,2.19,33.95,16.82,44.09,0.00,6.50
1961-10-06,22.41,1.77,34.15,19.52,46.46,0.00,5.83
1961-10-07,21.62,1.48,33.16,20.01,44.49,0.00,5.43
1961-10-08,22.41,1.18,34.07,17.64,46.06,0.00,5.27
1961-10-09,22.88,1.12,34.81,17.09,43.70,0.00,5.32
1961-10-10,20.99,1.30,34.48,19.66,55.12,0.62,5.12
1961-10-11,15.18,1.36,30.16,19.11,68.11,6.23,3.74
1961-10-12,9.84,1.00,26.46,18.09,79.53,8.67,2.35
1961-10-13,15.34,1.71,29.37,17.75,65.75,2.12,3.89
1961-10-14,20.21,1.36,33.87,18.45,51.97,0.00,5.07
1961-10-15,24.92,2.13,34.67,17.89,47.24,0.00,6.55
1961-10-16,22.72,1.59,34.40,18.48,46.46,0.00,5.78
1961-10-17,26.02,2.01,34.30,19.06,45.67,0.00,6.60
1961-10-18,26.02,1.30,35.43,17.73,41.73,0.00,6.04
1961-10-19,23.03,0.94,35.28,18.05,39.76,0.00,5.27
1961-10-20,22.25,1.59,34.40,18.72,45.67,0.00,5.73
1961-10-21,25.71,2.24,33.30,19.36,44.49,0.00,6.70
1961-10-22,26.49,1.65,34.45,16.90,43.70,0.00,6.35
1961-10-23,26.80,1.59,34.09,16.38,45.67,0.00,6.24
1961-10-24,26.80,1.12,34.97,19.00,47.64,0.00,5.94
1961-10-25,25.71,1.12,36.31,20.19,48.82,0.00,5.94
1961-10-26,22.09,0.89,36.19,21.53,46.06,2.66,5.22
1961-10-27,12.20,1.06,30.41,20.57,63.78,2.11,3.28
1961-10-28,14.71,1.89,29.57,18.90,70.87,0.10,3.79
1961-10-29,15.34,1.18,30.87,19.12,57.48,1.81,3.94
1961-10-30,16.75,1.59,30.24,21.53,54.72,0.00,4.50
1961-10-31,20.21,1.42,32.46,18.43,49.61,0.00,5.07
1961-11-01,21.94,1.59,33.47,19.45,49.21,0.00,5.58
1961-11-02,25.08,2.01,34.22,19.60,48.03,0.00,6.45
1961-11-03,23.66,1.30,35.34,18.61,51.18,0.00,5.68
1961-11-04,22.72,0.89,34.13,19.10,52.76,0.00,5.07
1961-11-05,14.24,0.65,30.26,18.84,71.65,5.40,3.22
1961-11-06,15.49,0.71,30.65,19.63,74.02,0.84,3.43
1961-11-07,17.54,0.77,31.52,19.04,70.87,2.84,3.89
1961-11-08,17.69,0.83,31.68,18.89,74.02,4.00,3.89
1961-11-09,20.99,0.89,33.22,18.50,64.57,4.53,4.61
1961-11-10,24.76,1.42,33.77,18.70,55.51,0.19,5.73
1961-11-11,21.62,0.83,35.40,18.52,56.30,0.31,4.91
1961-11-12,18.79,1.12,32.57,19.39,67.32,0.00,4.35
1961-11-13,20.05,0.77,33.74,19.05,65.75,4.57,4.45
1961-11-14,24.29,0.71,32.95,18.65,61.81,0.59,5.02
1961-11-15,24.29,0.77,34.46,18.74,58.27,0.00,5.22
1961-11-16,24.92,0.71,35.35,19.16,54.72,0.00,5.32
1961-11-17,26.49,1.71,34.65,18.47,44.09,0.00,6.50
1961-11-18,26.96,2.07,32.99,19.68,43.70,0.00,6.70
1961-11-19,26.96,1.36,34.45,16.83,42.52,0.00,6.19
1961-11-20,27.90,0.77,35.58,16.42,41.34,0.00,5.73
1961-11-21,23.98,0.94,35.30,17.64,43.70,0.00,5.43
1961-11-22,27.28,0.94,35.51,20.05,48.03,0.00,5.94
1961-11-23,26.49,0.94,35.54,19.29,47.64,0.00,5.83
1961-11-24,23.66,1.24,36.70,19.10,50.79,0.00,5.78
1961-11-25,23.19,1.06,35.89,18.97,52.36,0.00,5.43
1961-11-26,22.88,0.71,33.98,19.49,55.91,2.47,4.91
1961-11-27,24.61,0.94,35.28,20.57,53.15,0.00,5.53
1961-11-28,27.28,0.71,36.06,18.04,47.64,0.00,5.68
1961-11-29,23.03,1.24,35.91,21.04,57.48,2.53,5.58
1961-11-30,21.31,1.06,33.34,20.02,64.96,0.09,4.86
1961-12-01,21.94,1.12,35.05,19.38,68.50,8.93,5.07
1961-12-02,18.79,1.06,33.18,19.42,70.87,16.55,4.35
1961-12-03,22.25,0.89,33.71,19.99,68.50,7.83,4.91
1961-12-04,18.01,1.89,31.74,19.09,70.87,3.59,4.45
1961-12-05,15.02,1.00,29.94,20.01,72.05,4.88,3.48
1961-12-06,17.69,1.18,32.27,19.69,70.87,3.01,4.15
1961-12-07,12.04,1.24,25.48,18.95,81.10,10.69,2.71
1961-12-08,10.00,0.94,25.46,18.53,88.19,10.33,2.20
1961-12-09,18.16,0.71,28.43,18.14,80.31,19.96,3.69
1961-12-10,14.87,1.12,28.73,18.05,83.86,42.72,3.22
1961-12-11,13.92,1.59,25.39,17.64,84.65,25.44,2.92
1961-12-12,17.54,1.00,28.46,17.51,77.95,7.05,3.63
1961-12-13,13.14,0.77,25.34,18.60,83.07,0.06,2.76
1961-12-14,14.87,0.83,27.76,18.70,84.25,9.99,3.12
1961-12-15,14.71,1.00,27.14,18.19,80.31,3.81,3.12
1961-12-16,20.52,1.00,30.90,17.75,76.77,0.00,4.30
1961-12-17,22.09,0.83,30.37,17.66,70.87,0.00,4.50
1961-12-18,22.72,1.24,32.00,19.09,72.05,0.00,4.91
1961-12-19,21.78,0.83,31.19,18.00,72.44,0.00,4.50
1961-12-20,21.78,1.24,32.79,17.64,68.50,2.22,4.86
1961-12-21,22.88,0.89,32.58,18.17,68.90,0.00,4.86
1961-12-22,24.13,0.83,33.02,18.54,64.17,0.00,5.07
1961-12-23,22.72,0.83,32.61,19.59,70.08,0.06,4.81
1961-12-24,23.82,0.83,33.51,18.77,66.93,5.18,5.07
1961-12-25,20.84,0.83,30.14,19.67,70.08,1.49,4.35
1961-12-26,23.66,1.00,32.21,18.01,73.62,0.18,4.96
1961-12-27,18.64,0.94,30.18,14.24,81.10,4.26,3.79
1961-12-28,14.24,0.77,26.63,18.90,83.86,6.31,2.97
1961-12-29,17.38,0.77,29.44,18.79,80.31,1.15,3.63
1961-12-30,15.18,0.71,29.55,19.26,82.28,12.53,3.28
1961-12-31,14.39,0.83,28.11,18.30,85.04,6.81,3.02
1962-01-01,18.01,0.89,28.76,17.63,77.56,0.10,3.74
1962-01-02,22.72,0.65,30.79,18.40,75.98,5.46,4.56
1962-01-03,20.99,0.53,31.61,19.28,79.53,6.15,4.30
1962-01-04,14.55,0.59,27.41,18.94,82.68,2.42,3.02
1962-01-05,18.16,0.94,28.85,18.54,79.13,7.73,3.79
1962-01-06,16.59,0.35,27.25,19.10,86.22,5.89,3.33
1962-01-07,19.42,0.41,30.38,17.75,79.53,1.65,3.89
1962-01-08,20.52,0.53,29.63,18.52,75.98,11.43,4.09
1962-01-09,22.09,0.71,29.60,19.46,78.74,3.23,4.45
1962-01-10,16.12,0.59,29.16,18.89,83.07,2.69,3.38
1962-01-11,13.30,1.06,28.39,19.13,85.43,10.57,2.92
1962-01-12,20.36,0.83,29.62,18.05,79.92,2.77,4.09
1962-01-13,18.32,0.77,30.26,18.44,81.10,0.65,3.84
1962-01-14,18.32,0.83,27.03,18.61,85.04,11.42,3.58
1962-01-15,17.22,0.47,27.36,18.92,84.25,13.44,3.43
1962-01-16,18.01,0.83,29.77,19.05,80.31,8.32,3.79
1962-01-17,19.42,1.12,28.84,17.86,81.10,9.94,3.94
1962-01-18,22.25,0.47,29.78,18.04,79.13,4.33,4.35
1962-01-19,23.35,0.41,31.16,18.96,75.59,3.30,4.66
1962-01-20,22.56,0.65,31.49,18.46,77.95,1.14,4.56
1962-01-21,19.11,0.59,30.68,18.93,77.95,6.32,3.94
1962-01-22,19.89,0.83,30.36,18.71,80.31,1.30,4.09
1962-01-23,16.75,0.77,28.99,18.60,82.28,12.58,3.48
1962-01-24,16.59,0.47,27.55,18.92,83.07,5.99,3.33
1962-01-25,17.85,0.47,28.95,18.08,82.28,1.02,3.58
1962-01-26,24.13,0.35,31.23,17.47,78.74,7.42,4.71
1962-01-27,18.48,0.53,27.98,17.97,82.28,5.33,3.63
1962-01-28,23.35,0.53,30.56,17.76,76.77,0.02,4.61
1962-01-29,14.08,0.35,28.73,19.79,84.25,3.60,2.97
1962-01-30,10.94,0.71,23.54,18.70,91.73,22.25,2.25
1962-01-31,14.55,0.41,27.24,18.24,88.19,11.62,2.97
1962-02-01,15.65,0.59,28.80,18.66,85.04,8.94,3.22
1962-02-02,15.02,0.47,26.64,18.74,87.01,12.09,3.02
1962-02-03,18.01,0.65,28.79,18.83,79.53,21.11,3.69
