date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-04-01,13.45,0.24,29.29,20.79,90.16,6.76,2.76
1961-04-02,13.92,0.06,29.61,19.53,86.61,33.84,2.76
1961-04-03,21.46,0.41,31.36,19.67,83.46,5.41,4.20
1961-04-04,20.99,0.30,31.92,19.53,82.28,0.00,4.09
1961-04-05,17.54,0.30,30.88,19.62,82.68,1.26,3.48
1961-04-06,14.55,0.18,31.42,20.05,84.65,1.19,2.97
1961-04-07,18.79,0.24,32.05,19.41,83.07,5.68,3.69
1961-04-08,17.07,0.41,32.00,20.20,83.07,0.00,3.48
1961-04-09,18.95,0.30,32.09,20.17,84.25,4.62,3.79
1961-04-10,15.65,0.30,30.41,20.74,83.07,6.91,3.17
1961-04-11,19.58,0.35,32.24,20.51,81.50,3.67,3.89
1961-04-12,18.79,0.18,31.84,20.83,84.25,3.15,3.74
1961-04-13,17.22,0.06,31.20,19.56,81.89,0.08,3.33
1961-04-14,17.22,0.18,31.57,19.11,81.89,0.98,3.38
1961-04-15,17.85,0.35,31.64,20.10,82.28,8.32,3.53
1961-04-16,17.07,0.24,31.32,19.35,78.35,0.81,3.33
1961-04-17,17.38,0.41,30.85,19.90,81.50,0.09,3.43
1961-04-18,20.05,0.24,31.11,19.98,83.46,8.56,3.84
1961-04-19,16.59,0.12,32.23,20.14,82.28,0.89,3.28
1961-04-20,15.97,0.18,31.36,20.53,80.31,0.00,3.17
1961-04-21,15.65,0.06,31.03,20.14,83.07,4.67,3.07
1961-04-22,16.28,0.41,30.55,19.85,81.89,17.34,3.22
1961-04-23,22.41,0.18,32.90,18.96,79.13,0.25,4.20
1961-04-24,20.52,0.30,31.61,18.57,80.71,0.00,3.89
1961-04-25,17.07,0.24,31.30,20.46,81.50,0.65,3.38
1961-04-26,15.81,0.24,30.35,20.30,86.61,5.71,3.12
1961-04-27,20.99,0.53,32.01,20.62,83.86,9.47,4.09
1961-04-28,18.32,0.06,32.57,19.69,80.71,0.80,3.53
1961-04-29,16.28,0.24,30.63,20.50,83.07,1.01,3.17
1961-04-30,20.52,0.35,32.04,19.61,81.10,3.63,3.94
1961-05-01,19.26,0.30,31.85,20.07,85.43,4.77,3.74
1961-05-02,13.77,0.41,30.81,21.06,85.04,8.40,2.81
1961-05-03,15.97,0.30,30.96,20.90,84.65,2.23,3.17
1961-05-04,15.97,0.47,31.93,20.30,85.04,0.70,3.22
1961-05-05,19.89,0.18,32.50,20.67,80.71,0.00,3.84
1961-05-06,17.85,0.18,31.80,20.81,81.50,0.00,3.48
1961-05-07,18.32,0.41,32.26,20.23,80.71,2.07,3.58
1961-05-08,17.69,0.24,32.68,20.23,81.10,7.51,3.48
1961-05-09,18.16,0.06,33.41,20.62,80.31,0.47,3.53
1961-05-10,17.07,0.24,32.83,19.96,81.50,0.00,3.33
1961-05-11,18.64,0.24,32.04,19.56,79.92,0.00,3.53
1961-05-12,18.64,0.35,32.34,19.03,76.77,3.09,3.58
1961-05-13,21.46,0.35,32.48,17.07,81.10,0.00,3.94
1961-05-14,14.08,0.24,30.10,18.43,79.13,0.98,2.71
1961-05-15,19.42,0.41,32.31,19.21,79.13,1.01,3.69
1961-05-16,18.01,0.71,33.32,19.14,76.77,0.00,3.69
1961-05-17,19.42,0.35,31.64,19.30,77.95,0.00,3.63
1961-05-18,22.09,0.24,32.75,17.49,75.98,0.00,3.94
1961-05-19,19.42,0.30,33.04,17.85,77.17,0.43,3.63
1961-05-20,17.85,0.24,32.98,19.01,76.77,0.00,3.38
1961-05-21,16.59,0.24,31.49,19.39,79.53,6.45,3.17
1961-05-22,14.55,0.18,29.75,19.95,85.43,8.90,2.76
1961-05-23,19.26,0.65,31.84,20.62,78.35,0.92,3.74
1961-05-24,20.68,0.47,31.94,18.77,76.77,0.00,3.84
1961-05-25,19.89,0.53,32.23,18.36,77.17,0.00,3.74
1961-05-26,17.22,0.35,32.35,18.48,77.95,0.13,3.28
1961-05-27,15.81,0.24,31.47,19.96,78.35,0.00,3.02
1961-05-28,13.92,0.35,31.31,20.55,84.25,6.99,2.76
1961-05-29,19.26,0.35,31.78,18.39,81.10,6.62,3.53
1961-05-30,19.26,0.41,32.42,19.31,77.56,0.30,3.63
1961-05-31,19.89,0.47,32.68,19.31,77.17,0.14,3.79
1961-06-01,20.21,0.77,32.10,17.64,74.41,0.00,3.84
1961-06-02,20.68,0.41,32.37,17.14,77.17,0.00,3.74
1961-06-03,17.07,0.41,32.45,17.82,74.80,0.00,3.22
1961-06-04,18.95,0.41,32.38,17.55,77.17,0.00,3.48
1961-06-05,19.58,0.65,32.55,18.23,74.41,0.00,3.74
1961-06-06,20.52,0.65,32.80,15.65,74.80,0.00,3.79
1961-06-07,19.26,0.53,32.71,15.78,72.05,0.00,3.53
1961-06-08,20.36,0.41,32.98,15.90,73.23,0.00,3.63
1961-06-09,19.89,0.30,32.82,16.78,76.38,0.00,3.58
1961-06-10,17.07,0.18,32.06,17.24,74.80,0.00,3.07
1961-06-11,18.48,0.41,32.30,17.66,76.77,0.00,3.43
1961-06-12,20.05,0.59,32.53,17.63,74.41,0.00,3.74
1961-06-13,19.58,0.41,33.52,16.93,74.02,0.00,3.63
1961-06-14,19.58,0.30,33.06,18.37,74.80,0.16,3.58
1961-06-15,16.75,0.47,32.06,18.82,79.92,0.53,3.22
1961-06-16,17.69,0.24,32.17,18.36,77.56,0.00,3.22
1961-06-17,19.11,0.41,31.61,17.94,76.38,1.28,3.48
1961-06-18,20.99,0.53,32.25,17.35,70.47,0.38,3.79
1961-06-19,20.99,0.59,31.90,15.98,71.65,0.00,3.74
1961-06-20,20.52,0.89,31.96,15.55,71.26,0.00,3.84
1961-06-21,20.84,0.35,32.34,15.26,71.65,0.00,3.58
1961-06-22,20.52,0.47,32.93,15.65,74.02,0.00,3.69
1961-06-23,20.68,0.71,32.81,15.78,70.87,0.00,3.84
1961-06-24,20.52,0.47,32.56,16.86,70.47,0.00,3.69
1961-06-25,20.36,0.53,31.28,15.18,68.50,0.00,3.58
1961-06-26,18.01,0.53,31.47,14.73,72.44,0.00,3.28
1961-06-27,20.36,0.65,32.41,18.35,68.50,0.00,3.84
1961-06-28,20.68,0.53,32.91,15.31,68.11,0.00,3.74
1961-06-29,19.58,0.59,32.51,14.56,69.69,0.00,3.58
1961-06-30,19.58,0.41,31.92,17.83,70.08,0.00,3.53
1961-07-01,18.64,0.47,33.38,15.02,69.29,0.00,3.43
1961-07-02,19.11,0.65,32.50,15.37,68.50,0.00,3.58
1961-07-03,19.58,0.47,32.70,16.01,68.50,0.00,3.53
1961-07-04,21.46,0.89,32.80,14.16,69.29,0.00,4.04
1961-07-05,20.99,0.41,33.50,14.95,68.11,0.00,3.74
1961-07-06,21.62,0.59,33.28,15.08,66.54,0.00,3.89
1961-07-07,20.68,0.47,33.81,16.49,64.57,0.00,3.79
1961-07-08,20.68,0.35,33.45,14.78,67.32,0.00,3.63
1961-07-09,20.68,0.41,33.50,14.87,68.90,0.00,3.69
1961-07-10,16.91,0.18,32.73,15.68,68.50,0.00,2.97
1961-07-11,20.36,0.59,32.64,15.14,68.11,0.00,3.74
1961-07-12,19.58,0.65,33.35,14.25,63.39,0.00,3.69
1961-07-13,19.58,0.83,32.62,12.69,65.35,0.00,3.74
1961-07-14,20.84,0.59,32.58,12.91,67.32,0.00,3.74
1961-07-15,20.21,0.65,32.46,15.69,67.72,0.00,3.74
1961-07-16,21.46,0.65,33.75,14.65,66.54,0.00,3.99
1961-07-17,21.62,0.30,33.37,14.54,68.50,0.00,3.74
1961-07-18,19.74,0.41,33.95,13.66,64.96,0.00,3.58
1961-07-19,17.22,0.77,33.31,15.39,68.11,0.00,3.53
1961-07-20,19.89,0.77,33.30,19.72,65.35,0.32,3.99
1961-07-21,21.94,0.59,33.91,14.13,66.93,0.00,4.04
1961-07-22,21.78,0.30,34.20,13.90,64.96,0.00,3.79
1961-07-23,20.21,0.59,33.13,14.62,65.75,0.00,3.79
1961-07-24,21.78,0.35,33.46,15.88,64.57,0.00,3.84
1961-07-25,20.99,0.47,33.21,14.41,66.54,0.00,3.79
1961-07-26,20.52,0.30,33.89,14.94,66.93,0.00,3.63
1961-07-27,21.31,0.30,33.55,16.59,69.69,0.00,3.84
1961-07-28,21.62,0.30,33.66,16.70,68.50,0.00,3.89
1961-07-29,22.41,0.71,33.99,16.00,66.14,0.00,4.30
1961-07-30,22.09,0.41,34.46,15.60,66.93,0.00,4.04
1961-07-31,21.94,0.35,33.98,15.73,64.96,0.00,3.94
1961-08-01,21.46,0.30,34.69,15.98,64.96,0.00,3.89
1961-08-02,21.46,0.30,34.74,14.95,62.20,0.00,3.84
1961-08-03,22.09,0.47,34.40,16.19,61.81,0.00,4.09
1961-08-04,22.25,0.59,34.42,16.88,63.39,0.00,4.25
1961-08-05,22.88,0.59,34.25,15.28,59.06,0.00,4.25
1961-08-06,23.35,0.71,34.79,14.46,61.02,0.00,4.45
