date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-01-01,16.59,0.47,30.53,20.62,81.89,13.38,3.53
1961-01-02,16.91,0.53,27.74,20.03,82.28,9.63,3.43
1961-01-03,14.55,0.89,28.04,19.23,79.92,0.04,3.12
1961-01-04,19.42,0.41,31.62,19.23,81.89,1.93,3.99
1961-01-05,17.69,0.59,28.94,18.33,83.86,0.00,3.58
1961-01-06,16.28,0.53,30.33,19.13,79.53,0.04,3.43
1961-01-07,13.61,1.00,25.75,20.62,81.89,1.14,2.92
1961-01-08,14.71,0.71,30.92,20.02,82.68,7.36,3.22
1961-01-09,18.48,0.71,30.73,19.03,81.10,6.45,3.84
1961-01-10,22.41,0.89,33.53,19.62,74.41,0.44,4.81
1961-01-11,18.79,0.83,31.53,18.93,77.56,2.21,3.99
1961-01-12,10.78,1.06,26.14,18.53,88.98,15.25,2.35
1961-01-13,13.30,0.83,26.74,18.52,84.25,3.91,2.81
1961-01-14,19.11,1.12,30.73,19.53,75.98,0.04,4.15
1961-01-15,17.22,0.89,29.73,20.72,80.71,0.24,3.69
1961-01-16,20.68,0.83,30.53,20.72,76.38,0.00,4.35
1961-01-17,22.25,1.24,29.93,19.13,79.13,5.32,4.56
1961-01-18,22.72,0.59,29.53,18.72,77.56,11.12,4.45
1961-01-19,26.33,1.06,30.53,18.33,77.95,0.06,5.17
1961-01-20,22.56,1.06,30.53,19.72,75.20,0.00,4.66
1961-01-21,16.12,0.94,30.33,20.32,83.86,8.06,3.48
1961-01-22,13.14,1.00,24.14,19.73,88.19,7.00,2.66
1961-01-23,16.59,1.36,25.94,19.52,84.65,23.44,3.33
1961-01-24,14.71,0.94,27.34,20.12,86.61,16.71,3.07
1961-01-25,15.34,0.71,30.14,18.33,83.07,3.27,3.28
1961-01-26,14.39,1.00,29.33,20.92,85.83,12.52,3.12
1961-01-27,13.61,1.54,27.53,19.72,87.01,9.39,2.92
1961-01-28,14.55,0.53,29.53,19.53,84.25,3.69,3.07
1961-01-29,20.84,0.77,31.03,20.33,83.46,6.65,4.30
1961-01-30,20.21,0.83,30.34,20.72,79.92,11.93,4.20
1961-01-31,23.19,0.83,30.84,19.43,75.98,1.50,4.71
1961-02-01,26.02,0.59,31.63,18.23,76.77,0.00,5.12
1961-02-02,20.52,0.59,31.93,17.63,68.11,0.00,4.25
1961-02-03,26.33,1.06,32.53,16.33,67.32,0.00,5.37
1961-02-04,26.18,0.83,32.53,16.53,71.26,0.00,5.22
1961-02-05,24.29,0.71,32.73,19.43,70.87,1.38,5.02
1961-02-06,22.56,0.89,30.93,18.63,76.77,1.71,4.61
1961-02-07,24.29,0.83,29.14,18.83,77.56,11.23,4.71
1961-02-08,25.55,0.53,31.93,20.12,75.20,4.94,5.12
1961-02-09,25.55,0.59,32.53,18.83,72.83,0.02,5.12
1961-02-10,21.94,0.77,31.73,18.83,73.62,0.00,4.56
1961-02-11,21.15,1.12,30.44,20.12,75.20,1.90,4.45
1961-02-12,13.14,1.00,24.54,19.13,83.86,8.02,2.71
1961-02-13,20.21,0.89,30.43,18.53,79.53,2.71,4.15
1961-02-14,17.07,0.89,30.04,19.72,79.92,1.08,3.63
1961-02-15,16.75,0.59,27.73,18.63,82.28,9.19,3.38
1961-02-16,21.62,0.65,26.35,18.33,79.92,1.72,4.04
1961-02-17,23.19,0.94,29.53,17.23,78.35,0.02,4.50
1961-02-18,23.51,0.59,30.43,19.42,77.17,1.72,4.66
1961-02-19,23.66,0.94,31.13,19.13,79.53,2.01,4.76
1961-02-20,19.58,0.53,29.93,20.12,78.35,0.00,3.99
1961-02-21,16.91,0.83,30.13,19.92,77.95,4.95,3.63
1961-02-22,23.66,0.47,30.73,19.52,72.83,8.45,4.66
1961-02-23,24.13,0.53,31.64,17.13,69.69,0.00,4.71
1961-02-24,24.13,0.83,32.33,18.43,70.08,0.00,4.91
1961-02-25,22.72,1.06,33.93,19.33,68.90,1.53,5.02
1961-02-26,20.05,0.77,32.73,19.32,71.26,1.54,4.30
1961-02-27,23.82,0.59,32.73,20.02,69.69,0.00,4.86
1961-02-28,21.46,0.47,33.92,18.13,70.87,0.60,4.40
1961-03-01,19.26,0.65,31.33,19.63,76.77,0.00,3.99
1961-03-02,20.99,0.65,31.93,19.13,75.20,1.64,4.30
1961-03-03,17.38,0.77,31.73,18.53,75.98,0.25,3.74
1961-03-04,13.45,0.41,25.35,19.82,87.40,3.72,2.71
1961-03-05,21.62,0.65,31.93,17.83,79.92,4.24,4.35
1961-03-06,20.68,0.53,31.14,18.23,76.38,3.91,4.15
1961-03-07,21.62,0.89,32.33,20.92,74.80,0.30,4.61
1961-03-08,23.51,0.71,33.53,18.23,70.87,0.04,4.81
1961-03-09,19.74,0.71,32.74,18.43,73.23,0.44,4.15
1961-03-10,23.35,1.00,32.34,20.52,70.87,6.39,4.91
1961-03-11,22.41,0.94,32.94,20.52,74.02,16.47,4.76
1961-03-12,23.66,1.48,29.93,20.23,76.38,0.60,4.81
1961-03-13,23.51,0.77,31.72,19.53,75.98,0.00,4.71
1961-03-14,22.72,0.71,30.42,19.62,76.38,2.61,4.50
1961-03-15,20.68,0.41,30.62,19.92,75.59,0.00,4.09
1961-03-16,20.05,0.71,29.93,19.03,80.71,2.93,3.99
1961-03-17,17.54,0.77,28.14,19.23,85.04,7.07,3.48
1961-03-18,22.72,0.41,32.13,17.23,77.17,18.61,4.40
1961-03-19,18.48,0.47,29.33,18.93,82.28,16.18,3.63
1961-03-20,18.64,0.94,27.84,18.82,77.17,6.03,3.74
1961-03-21,19.74,0.77,30.93,20.22,76.77,0.00,4.04
1961-03-22,22.41,0.59,31.73,19.23,73.23,0.00,4.45
1961-03-23,19.89,1.12,30.14,21.62,73.62,0.00,4.25
1961-03-24,17.85,1.00,30.53,21.92,72.44,0.06,3.94
1961-03-25,20.21,0.89,30.63,18.23,71.65,0.00,4.15
1961-03-26,21.62,0.94,29.94,19.13,74.41,0.02,4.30
1961-03-27,21.78,0.89,28.74,18.42,72.44,0.68,4.20
1961-03-28,20.05,0.71,24.75,20.82,81.89,3.08,3.69
1961-03-29,19.89,1.18,30.53,19.62,71.26,2.11,4.20
1961-03-30,22.72,1.24,30.33,16.73,71.65,0.00,4.56
1961-03-31,20.36,0.89,31.52,17.63,70.87,1.30,4.15
1961-04-01,20.36,1.06,31.13,20.33,70.87,1.91,4.30
1961-04-02,18.79,1.18,29.53,20.52,76.77,0.10,3.89
1961-04-03,21.15,0.71,31.53,18.63,75.59,0.00,4.20
1961-04-04,22.72,0.53,32.53,19.63,72.05,0.00,4.45
1961-04-05,22.88,1.00,33.33,19.12,69.69,0.00,4.76
1961-04-06,20.05,0.47,34.33,17.23,68.90,0.00,4.04
1961-04-07,23.51,0.83,32.93,15.64,66.93,0.00,4.61
1961-04-08,22.88,0.65,32.73,18.63,64.96,0.00,4.50
1961-04-09,21.94,1.12,33.23,16.34,67.72,2.25,4.61
1961-04-10,21.94,0.94,30.34,21.12,73.23,2.39,4.40
1961-04-11,21.46,0.94,31.33,19.82,72.83,10.69,4.35
1961-04-12,20.52,0.83,31.93,18.53,69.69,0.00,4.15
1961-04-13,21.78,0.83,31.93,16.44,64.57,0.00,4.30
1961-04-14,20.36,0.71,33.83,17.23,66.14,0.00,4.15
1961-04-15,19.58,1.00,31.14,17.63,74.80,0.04,3.94
1961-04-16,22.41,1.24,30.94,19.33,68.11,1.93,4.56
1961-04-17,20.99,1.06,31.53,16.23,68.11,0.12,4.25
1961-04-18,23.03,1.24,33.33,17.63,66.14,0.00,4.81
1961-04-19,22.41,0.59,34.53,15.93,62.99,0.00,4.35
1961-04-20,18.32,0.71,34.32,15.24,63.78,0.00,3.84
1961-04-21,19.42,0.77,31.53,18.13,71.26,0.24,3.89
1961-04-22,15.49,0.83,31.82,19.03,70.87,0.65,3.38
1961-04-23,19.11,0.77,32.93,19.72,70.87,1.34,3.94
1961-04-24,20.36,0.89,32.43,17.83,66.93,0.00,4.15
1961-04-25,20.52,0.94,33.73,18.53,68.50,0.00,4.30
1961-04-26,18.79,0.77,33.13,21.12,70.08,0.06,3.94
1961-04-27,17.38,0.83,32.82,18.73,79.53,1.98,3.58
1961-04-28,12.20,0.53,31.13,20.92,81.50,9.24,2.66
1961-04-29,15.97,0.59,31.04,19.63,75.59,4.61,3.22
1961-04-30,14.87,0.71,30.53,21.41,81.10,3.55,3.07
1961-05-01,19.42,0.71,31.53,20.22,75.20,2.89,3.84
1961-05-02,17.07,0.89,31.53,19.23,70.87,2.03,3.58
1961-05-03,19.58,0.89,32.93,19.33,70.47,0.00,3.99
1961-05-04,18.32,0.53,32.53,17.34,72.44,0.24,3.53
1961-05-05,18.64,0.65,34.12,18.73,72.05,0.00,3.79
1961-05-06,18.32,0.47,33.33,18.43,72.44,0.41,3.58
1961-05-07,20.05,0.41,33.43,18.93,71.26,0.00,3.84
1961-05-08,18.79,0.89,34.03,19.33,66.54,0.00,3.99
1961-05-09,19.42,0.77,33.83,16.24,63.78,0.68,3.89
1961-05-10,19.11,1.24,33.63,15.64,61.02,0.04,4.20
1961-05-11,19.89,1.06,32.43,16.23,62.60,0.00,4.04
1961-05-12,20.99,1.24,32.53,15.33,57.87,0.00,4.35
1961-05-13,20.52,0.89,31.83,17.61,64.17,0.00,3.99
1961-05-14,17.85,1.06,32.43,14.74,63.78,0.00,3.74
1961-05-15,20.05,1.12,31.73,17.33,64.57,0.00,4.04
1961-05-16,20.21,1.65,32.33,20.42,61.02,0.00,4.56
1961-05-17,18.64,0.89,32.43,15.63,64.17,0.00,3.74
1961-05-18,19.74,0.53,32.53,14.63,62.20,0.00,3.58
1961-05-19,19.89,0.59,33.63,13.75,57.48,0.00,3.69
1961-05-20,19.26,0.77,35.02,14.14,53.94,0.00,3.89
1961-05-21,18.95,0.77,34.33,14.94,59.06,0.00,3.79
1961-05-22,17.85,1.12,32.64,17.53,62.60,0.00,3.84
1961-05-23,17.85,1.06,31.73,18.83,62.60,0.00,3.74
1961-05-24,20.21,1.54,31.23,17.92,59.06,0.00,4.35
1961-05-25,18.48,1.12,31.03,18.72,61.81,0.00,3.79
1961-05-26,16.44,0.59,29.94,13.93,66.14,0.00,3.02
1961-05-27,16.28,0.59,32.03,14.84,63.39,0.00,3.12
1961-05-28,15.49,1.00,31.23,18.83,65.35,0.00,3.33
1961-05-29,17.85,0.89,32.43,16.03,61.81,0.00,3.58
1961-05-30,18.48,1.12,31.63,17.32,55.91,0.00,3.84
1961-05-31,19.11,1.12,31.43,15.44,60.63,0.00,3.84
1961-06-01,18.01,0.94,33.12,13.44,59.06,0.00,3.69
1961-06-02,18.79,1.54,31.63,15.04,62.60,0.00,4.04
1961-06-03,12.82,1.06,32.03,14.13,64.17,0.00,3.07
1961-06-04,18.32,1.24,30.93,20.01,64.96,0.00,3.79
1961-06-05,18.95,1.00,31.23,14.33,60.63,0.00,3.63
1961-06-06,18.79,1.30,30.63,12.94,59.45,0.00,3.79
1961-06-07,17.07,1.36,31.03,13.44,58.66,0.00,3.74
1961-06-08,17.07,0.89,31.73,12.84,61.02,0.00,3.38
1961-06-09,17.69,1.18,32.23,14.43,64.57,0.00,3.69
1961-06-10,17.69,1.00,31.73,14.33,59.84,0.00,3.53
1961-06-11,18.64,1.00,32.53,13.24,58.66,1.06,3.69
1961-06-12,18.64,0.89,32.53,17.02,59.84,0.59,3.69
1961-06-13,16.44,0.77,33.43,17.63,64.17,0.00,3.38
1961-06-14,17.54,0.89,33.23,18.33,58.66,0.00,3.63
1961-06-15,18.32,0.59,33.73,15.03,54.72,0.00,3.38
1961-06-16,17.69,0.77,33.22,15.63,56.69,0.00,3.48
1961-06-17,17.85,1.36,31.43,17.92,56.69,0.00,3.89
1961-06-18,15.49,1.18,30.33,14.13,62.60,0.19,3.28
1961-06-19,12.04,1.95,27.24,18.21,67.72,0.18,3.07
1961-06-20,18.16,2.36,30.03,18.42,60.63,0.00,4.40
1961-06-21,18.32,1.30,30.33,18.41,58.27,0.00,3.84
1961-06-22,18.48,0.94,31.23,11.14,61.42,0.00,3.48
1961-06-23,17.85,0.89,31.53,10.74,55.91,0.00,3.43
1961-06-24,16.91,1.65,31.63,12.64,62.20,0.00,3.89
1961-06-25,16.44,2.42,27.74,15.43,58.27,0.00,4.04
1961-06-26,15.97,2.83,27.93,18.12,66.93,0.00,3.94
1961-06-27,14.87,1.48,29.63,14.52,63.78,0.00,3.38
1961-06-28,16.44,1.89,27.84,17.22,59.45,0.00,3.74
1961-06-29,16.91,1.42,30.53,19.62,59.45,0.00,3.79
1961-06-30,18.32,1.06,30.83,14.34,58.66,0.00,3.58
1961-07-01,17.22,1.65,29.14,18.01,62.99,0.00,3.74
1961-07-02,16.59,1.65,28.53,17.42,64.17,0.00,3.58
1961-07-03,15.02,1.42,29.04,14.14,65.75,0.00,3.28
1961-07-04,15.97,1.77,30.73,15.32,63.78,0.00,3.79
1961-07-05,18.64,1.71,30.33,14.42,61.81,0.00,3.99
1961-07-06,18.01,1.42,30.53,12.63,59.45,0.00,3.79
1961-07-07,18.79,1.06,31.43,12.14,58.27,0.00,3.69
1961-07-08,18.01,0.77,31.63,9.15,57.48,0.00,3.33
1961-07-09,19.42,0.47,32.73,8.85,55.91,0.00,3.22
1961-07-10,18.64,0.53,32.13,8.85,55.51,0.00,3.17
1961-07-11,18.16,0.94,31.63,11.44,53.54,0.00,3.58
1961-07-12,18.16,1.12,30.03,12.73,56.69,0.00,3.58
1961-07-13,18.79,1.71,29.23,11.04,57.87,0.00,3.99
1961-07-14,19.11,1.18,29.53,11.03,61.42,0.00,3.63
1961-07-15,19.26,1.30,31.43,11.13,59.45,0.00,3.94
1961-07-16,17.54,0.94,30.63,11.44,59.06,0.00,3.43
1961-07-17,18.95,1.00,31.43,10.04,55.12,0.00,3.69
1961-07-18,19.89,1.06,31.93,10.74,54.72,0.00,3.89
1961-07-19,17.69,0.71,32.43,10.44,55.51,0.00,3.38
1961-07-20,19.42,1.36,31.53,14.44,53.54,0.00,4.15
1961-07-21,17.85,0.83,31.83,11.64,59.84,0.00,3.48
1961-07-22,19.89,1.18,30.83,17.12,59.45,0.00,3.99
1961-07-23,19.58,1.00,30.13,10.24,54.33,0.00,3.69
1961-07-24,17.85,1.12,30.23,9.74,59.06,0.00,3.58
1961-07-25,18.48,0.77,32.13,11.74,58.27,0.00,3.53
1961-07-26,19.58,0.65,33.33,13.04,57.09,0.00,3.63
1961-07-27,19.58,1.36,31.52,13.04,58.27,0.00,4.15
1961-07-28,19.42,1.77,31.03,13.83,57.09,0.00,4.40
1961-07-29,19.74,1.89,31.43,15.72,56.30,0.00,4.61
1961-07-30,18.79,1.36,30.63,13.03,57.48,0.00,3.99
1961-07-31,17.85,1.77,31.13,15.82,55.51,0.00,4.35
1961-08-01,19.89,1.30,31.03,15.32,51.97,0.00,4.20
1961-08-02,18.01,0.83,30.73,16.81,51.18,0.00,3.63
1961-08-03,18.79,1.30,30.93,11.14,50.39,0.00,4.09
1961-08-04,20.21,0.89,30.03,14.62,50.39,0.00,3.84
1961-08-05,20.68,1.48,30.83,14.03,53.15,0.00,4.40
1961-08-06,20.21,1.12,31.03,12.33,52.36,0.00,4.09
1961-08-07,20.99,1.48,31.23,11.63,52.36,0.00,4.50
1961-08-08,20.52,1.59,29.73,11.84,48.82,0.00,4.45
1961-08-09,20.99,1.89,29.93,12.23,50.39,0.00,4.76
1961-08-10,20.84,1.54,31.33,10.84,52.36,0.00,4.56
1961-08-11,21.46,1.24,30.53,12.93,53.54,0.00,4.30
1961-08-12,21.62,1.42,30.83,10.84,48.43,0.00,4.56
1961-08-13,19.89,1.36,30.83,10.34,50.79,0.00,4.30
1961-08-14,21.31,1.18,31.63,15.22,51.18,0.00,4.45
1961-08-15,20.84,0.89,31.83,16.51,51.57,0.00,4.15
1961-08-16,22.09,1.12,31.73,12.63,51.97,0.00,4.45
1961-08-17,21.78,1.12,34.02,11.63,49.61,0.00,4.61
1961-08-18,22.41,0.94,32.73,11.64,44.49,0.00,4.40
1961-08-19,22.25,0.89,32.53,11.63,49.21,0.00,4.30
1961-08-20,21.94,1.06,32.63,11.44,53.15,0.00,4.45
1961-08-21,22.56,0.83,34.13,11.24,48.43,0.00,4.40
1961-08-22,22.09,0.59,34.63,10.35,44.88,0.00,4.09
1961-08-23,21.31,1.00,33.53,12.24,50.00,0.00,4.45
1961-08-24,20.99,1.30,34.33,14.63,46.46,0.00,4.86
1961-08-25,22.56,1.12,34.53,12.84,47.64,0.00,4.86
1961-08-26,21.31,0.65,35.33,11.54,48.43,0.00,4.20
1961-08-27,21.78,0.89,36.62,15.03,44.49,0.00,4.76
1961-08-28,20.99,1.24,34.92,15.33,43.70,0.00,4.96
1961-08-29,23.19,1.30,32.73,11.64,44.88,0.00,4.96
1961-08-30,23.03,0.89,33.03,11.64,50.39,0.00,4.50
1961-08-31,22.25,0.83,34.83,12.64,48.43,0.00,4.56
1961-09-01,22.88,0.94,34.83,14.44,47.64,0.00,4.81
1961-09-02,23.35,1.00,34.52,15.03,49.21,0.00,4.91
1961-09-03,23.66,1.24,34.13,16.43,47.64,0.00,5.22
1961-09-04,23.35,0.94,34.53,13.44,47.24,0.00,4.86
1961-09-05,23.03,1.00,35.13,13.84,46.85,0.00,4.96
1961-09-06,23.35,0.77,35.63,16.03,45.28,0.00,4.81
1961-09-07,22.25,0.77,36.73,14.34,43.70,0.00,4.71
1961-09-08,22.72,1.42,36.03,16.43,44.09,0.00,5.58
1961-09-09,23.03,1.12,34.73,13.14,45.67,0.00,5.07
1961-09-10,23.66,0.65,35.43,13.54,46.06,0.00,4.66
1961-09-11,20.68,1.24,36.53,10.55,40.16,0.00,5.22
1961-09-12,23.66,0.94,36.43,10.55,39.76,0.00,5.12
1961-09-13,22.88,0.59,36.54,11.35,37.40,0.00,4.50
1961-09-14,22.72,0.71,36.83,10.85,44.09,0.00,4.71
1961-09-15,21.46,1.30,36.23,13.15,42.52,0.00,5.32
1961-09-16,22.25,1.00,35.13,21.31,50.79,0.00,5.07
1961-09-17,23.51,1.48,35.93,11.65,49.21,0.00,5.63
1961-09-18,22.88,1.12,36.63,11.36,48.03,0.00,5.27
1961-09-19,21.94,1.12,34.04,12.85,48.03,0.00,4.91
1961-09-20,22.56,0.94,35.63,16.13,45.28,0.00,5.02
1961-09-21,23.82,1.06,36.03,12.85,40.55,0.00,5.32
1961-09-22,23.19,1.06,37.13,13.14,38.19,0.00,5.37
1961-09-23,22.72,1.36,35.83,15.43,40.55,0.00,5.63
1961-09-24,22.56,1.48,35.13,17.04,40.94,0.00,5.68
1961-09-25,23.35,1.18,36.13,14.44,37.80,0.00,5.53
1961-09-26,23.35,0.94,35.93,14.04,39.37,0.00,5.17
1961-09-27,24.29,1.54,36.13,13.44,41.34,0.00,6.04
1961-09-28,23.66,1.12,36.33,12.06,40.16,0.00,5.48
1961-09-29,22.72,1.24,37.23,20.91,40.16,0.00,5.73
1961-09-30,21.94,0.83,36.53,19.32,42.91,0.00,5.02
1961-10-01,17.07,0.89,35.23,19.32,49.21,0.00,4.25
1961-10-02,23.66,1.06,35.93,19.02,46.85,0.00,5.43
1961-10-03,21.31,1.00,36.23,20.32,45.28,0.00,5.12
1961-10-04,23.66,1.36,33.94,18.93,46.06,0.00,5.58
1961-10-05,24.92,2.19,35.33,16.04,44.49,0.00,6.70
1961-10-06,22.56,1.95,35.03,19.92,48.03,0.00,6.09
1961-10-07,21.94,1.77,34.73,21.42,45.28,0.00,5.94
1961-10-08,22.41,1.00,34.63,17.83,47.24,0.00,5.12
1961-10-09,23.19,0.89,36.23,15.83,44.49,0.00,5.17
1961-10-10,21.15,1.30,34.74,22.51,51.18,0.64,5.27
1961-10-11,15.97,1.48,33.33,21.82,59.45,5.47,4.40
1961-10-12,9.84,0.71,28.04,20.03,78.35,0.92,2.35
1961-10-13,13.92,1.48,31.53,19.32,64.96,0.22,3.79
1961-10-14,20.21,1.42,35.43,19.92,52.36,0.00,5.27
1961-10-15,24.92,1.95,36.33,18.43,47.64,0.00,6.60
1961-10-16,22.72,1.65,36.12,18.33,46.85,0.00,5.99
1961-10-17,26.02,2.13,35.73,19.23,46.06,0.00,6.86
1961-10-18,26.18,1.36,36.73,16.64,42.13,0.00,6.24
1961-10-19,22.88,0.89,37.33,16.34,40.55,0.00,5.27
1961-10-20,22.56,1.77,36.23,18.73,46.46,0.00,6.14
1961-10-21,26.02,2.54,34.83,19.92,44.49,0.00,7.22
1961-10-22,26.33,1.48,36.32,16.03,44.88,0.00,6.35
1961-10-23,26.65,1.54,35.83,15.54,46.46,0.00,6.35
1961-10-24,26.65,1.06,37.02,19.43,48.82,0.00,6.04
1961-10-25,25.71,1.12,37.43,21.62,49.21,0.00,6.09
1961-10-26,22.41,0.83,36.94,21.63,45.67,0.04,5.22
1961-10-27,12.20,1.06,32.84,23.51,62.20,1.63,3.48
1961-10-28,14.39,1.77,28.65,20.42,69.69,1.07,3.69
1961-10-29,15.49,1.12,32.53,21.12,57.48,0.70,4.04
1961-10-30,17.85,1.59,30.54,22.92,54.72,0.00,4.71
1961-10-31,20.05,1.71,34.43,17.04,50.39,0.00,5.43
1961-11-01,22.09,1.65,34.73,18.84,47.64,0.00,5.78
1961-11-02,25.55,2.54,35.43,19.14,46.85,0.00,7.17
1961-11-03,24.61,1.42,36.73,17.43,48.03,0.00,6.09
1961-11-04,24.13,1.06,36.12,19.54,44.88,0.00,5.63
1961-11-05,14.87,0.83,31.04,20.53,65.75,2.55,3.53
1961-11-06,15.02,0.47,33.32,21.03,72.83,1.70,3.43
1961-11-07,18.01,0.89,33.33,20.62,67.72,3.50,4.15
1961-11-08,17.85,0.94,32.54,20.63,68.50,3.65,4.09
1961-11-09,21.46,1.95,35.23,20.72,62.99,0.74,5.63
1961-11-10,24.76,2.13,35.73,19.23,51.97,0.00,6.60
1961-11-11,23.03,1.12,37.83,19.42,47.64,0.00,5.68
1961-11-12,18.48,1.30,33.74,22.02,62.20,0.00,4.66
1961-11-13,21.15,1.00,36.53,20.43,59.84,2.54,5.07
1961-11-14,25.23,0.89,35.73,21.02,55.51,0.00,5.63
1961-11-15,24.92,0.77,37.33,20.62,52.36,0.00,5.58
1961-11-16,25.55,0.94,38.22,20.13,48.03,0.00,5.94
1961-11-17,26.49,2.36,36.72,19.23,40.16,0.00,7.52
1961-11-18,26.65,2.48,34.03,20.83,45.28,0.00,7.17
1961-11-19,26.96,1.95,35.93,16.93,38.58,0.00,7.06
1961-11-20,28.06,1.65,37.72,14.84,37.40,0.00,7.06
1961-11-21,25.55,1.71,37.23,15.84,41.73,0.00,6.70
1961-11-22,27.28,1.00,37.93,21.52,43.70,0.00,6.30
1961-11-23,27.12,1.48,37.43,20.22,43.70,0.00,6.70
1961-11-24,24.76,1.89,38.03,20.03,44.09,0.00,6.91
1961-11-25,23.82,1.77,38.32,19.83,42.91,0.00,6.70
1961-11-26,22.72,1.30,35.83,22.02,50.00,0.00,5.68
1961-11-27,25.23,1.18,36.53,23.71,48.43,0.00,6.09
1961-11-28,27.28,0.83,37.73,17.53,43.70,0.00,5.94
1961-11-29,23.66,1.12,37.53,20.04,50.39,0.00,5.78
1961-11-30,22.09,1.00,35.33,22.22,58.27,1.53,5.22
1961-12-01,23.35,0.89,36.04,20.43,65.35,10.42,5.27
1961-12-02,18.48,0.94,34.13,20.83,68.11,8.10,4.35
1961-12-03,22.09,0.77,34.14,21.72,66.93,6.70,4.86
1961-12-04,18.32,1.83,32.34,20.43,69.69,2.47,4.61
1961-12-05,16.75,1.71,29.75,21.52,67.72,1.37,4.20
1961-12-06,19.11,1.65,33.14,21.62,66.14,2.53,4.81
1961-12-07,12.35,1.83,25.54,20.62,79.53,6.82,2.92
1961-12-08,10.15,0.94,25.64,20.02,87.40,6.19,2.25
1961-12-09,17.38,0.94,29.13,19.53,81.10,17.84,3.63
1961-12-10,15.02,1.06,29.63,19.03,83.46,47.24,3.28
1961-12-11,12.98,1.59,26.33,19.12,87.40,23.50,2.76
1961-12-12,18.48,1.18,29.43,18.83,75.20,7.43,3.99
1961-12-13,13.77,0.89,25.15,20.12,77.95,0.06,2.97
1961-12-14,15.97,1.12,28.54,19.93,80.31,6.89,3.43
1961-12-15,16.28,1.24,28.23,19.63,77.17,3.69,3.58
1961-12-16,22.72,1.30,32.13,19.13,74.02,1.00,4.91
1961-12-17,22.25,1.00,31.73,19.13,70.08,0.00,4.76
1961-12-18,25.39,1.77,32.93,20.82,70.87,0.00,5.68
1961-12-19,22.88,1.30,31.94,19.72,72.05,0.00,4.96
1961-12-20,25.08,1.95,33.83,18.43,67.72,2.85,5.83
1961-12-21,24.92,2.01,34.23,19.23,68.11,0.00,5.89
1961-12-22,25.86,1.36,34.13,20.02,63.78,0.00,5.78
1961-12-23,21.46,1.36,33.33,21.72,70.08,0.06,4.96
1961-12-24,24.92,1.06,34.53,20.03,65.75,2.36,5.48
1961-12-25,21.15,0.83,30.44,20.93,70.08,1.54,4.45
1961-12-26,24.29,1.18,33.63,19.33,70.87,0.66,5.27
1961-12-27,20.05,1.30,31.13,14.05,79.92,4.79,4.20
1961-12-28,15.18,1.06,26.84,20.23,81.50,6.48,3.22
1961-12-29,16.75,1.12,30.43,20.03,79.92,1.07,3.69
1961-12-30,15.97,0.83,30.34,20.73,80.31,18.55,3.48
1961-12-31,13.45,0.89,29.13,19.53,83.07,2.50,2.97
1962-01-01,18.01,0.83,29.33,19.52,78.35,0.90,3.79
1962-01-02,22.88,0.83,31.83,19.23,78.35,0.64,4.71
1962-01-03,20.52,0.83,33.03,21.32,78.35,2.61,4.45
1962-01-04,13.77,0.41,27.84,20.82,81.89,4.24,2.92
1962-01-05,18.79,1.06,29.73,19.73,78.74,1.21,3.99
1962-01-06,16.75,0.47,28.63,20.82,84.65,7.21,3.43
1962-01-07,20.05,0.47,31.93,19.23,76.38,1.20,4.15
1962-01-08,20.68,0.35,31.92,20.42,74.80,10.64,4.25
1962-01-09,22.72,0.71,31.33,21.23,74.41,0.00,4.71
1962-01-10,15.97,0.77,28.16,19.93,80.31,3.22,3.38
1962-01-11,12.98,1.06,30.03,21.02,85.43,12.24,2.97
1962-01-12,20.36,0.71,31.73,19.43,78.35,2.93,4.25
1962-01-13,18.32,0.65,31.42,20.42,81.10,0.26,3.89
1962-01-14,17.38,0.83,27.94,19.53,83.86,10.78,3.53
1962-01-15,17.69,0.65,27.14,20.23,82.68,10.68,3.53
1962-01-16,18.16,0.89,30.73,20.62,79.92,8.63,3.89
1962-01-17,20.05,1.12,29.63,19.62,81.10,0.06,4.15
1962-01-18,22.41,0.35,32.32,19.92,79.13,1.77,4.56
1962-01-19,24.45,0.53,32.83,20.23,73.23,3.52,5.02
1962-01-20,23.19,0.65,33.22,19.73,74.41,0.60,4.86
1962-01-21,20.21,0.41,33.03,20.43,72.83,7.44,4.25
1962-01-22,20.21,0.94,32.23,20.03,79.53,0.00,4.35
1962-01-23,17.85,0.71,28.74,20.42,79.53,8.79,3.69
1962-01-24,16.59,0.41,27.85,20.63,81.50,8.42,3.38
1962-01-25,19.11,0.59,29.84,19.33,79.53,0.00,3.89
1962-01-26,24.13,0.47,34.22,18.83,78.74,0.00,4.96
1962-01-27,19.58,0.89,28.83,19.53,80.31,4.74,3.99
1962-01-28,23.03,0.53,32.23,18.63,77.95,0.34,4.66
1962-01-29,13.30,0.30,27.94,21.12,84.65,0.04,2.81
1962-01-30,10.62,0.59,24.03,20.33,92.52,23.78,2.20
1962-01-31,14.55,0.59,29.03,19.73,88.19,5.08,3.07
1962-02-01,16.12,0.65,29.33,20.62,84.65,31.34,3.38
1962-02-02,14.71,0.47,28.12,20.12,87.40,2.88,3.02
1962-02-03,19.58,0.71,29.53,19.93,78.35,16.19,3.99
