date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-01-01,20.05,0.71,32.60,19.64,80.71,12.06,4.20
1961-01-02,19.26,0.47,32.51,19.70,79.13,4.50,3.99
1961-01-03,16.91,0.94,32.04,19.90,79.92,3.30,3.74
1961-01-04,20.68,0.94,31.24,19.92,79.92,5.52,4.25
1961-01-05,20.52,0.41,31.87,19.94,78.35,0.00,4.15
1961-01-06,20.21,0.59,32.86,19.89,77.95,1.41,4.20
1961-01-07,17.07,0.71,32.89,20.71,79.13,4.33,3.74
1961-01-08,17.69,1.36,31.28,20.40,83.46,1.57,3.84
1961-01-09,20.36,0.41,32.40,19.82,78.74,6.68,4.15
1961-01-10,23.19,1.42,33.72,20.00,81.50,2.73,4.96
1961-01-11,22.25,1.18,32.78,19.84,78.74,1.00,4.71
1961-01-12,16.75,1.06,31.92,20.10,81.50,3.42,3.69
1961-01-13,12.82,0.65,29.75,18.62,86.22,10.10,2.76
1961-01-14,16.59,0.77,30.42,19.83,86.22,3.72,3.43
1961-01-15,16.91,0.35,30.70,19.54,83.46,1.83,3.43
1961-01-16,19.42,1.06,31.84,20.10,78.35,0.00,4.20
1961-01-17,15.81,0.83,28.37,18.72,88.19,9.61,3.17
1961-01-18,18.64,0.24,30.39,18.69,84.65,3.51,3.69
1961-01-19,21.78,0.59,31.35,19.45,83.46,0.00,4.35
1961-01-20,19.42,0.47,30.82,18.90,86.22,5.93,3.89
1961-01-21,18.32,0.47,31.67,19.97,81.50,0.00,3.79
1961-01-22,11.72,0.53,26.72,19.59,94.09,24.16,2.41
1961-01-23,14.24,0.71,28.75,19.14,85.83,22.44,2.97
1961-01-24,18.32,0.59,31.42,20.20,80.71,15.94,3.84
1961-01-25,17.07,0.71,31.97,19.98,85.04,10.76,3.63
1961-01-26,17.69,0.77,30.35,20.47,87.01,22.87,3.63
1961-01-27,15.97,0.77,29.21,20.18,87.01,2.96,3.28
1961-01-28,18.16,0.47,30.48,19.75,87.01,3.32,3.69
1961-01-29,20.99,0.71,31.68,20.01,84.65,0.64,4.25
1961-01-30,23.03,0.59,32.14,20.36,82.68,3.50,4.66
1961-01-31,21.46,0.24,32.64,19.75,79.13,0.00,4.30
1961-02-01,20.21,0.83,32.49,19.62,81.10,0.00,4.25
1961-02-02,18.48,0.59,31.42,19.63,79.92,2.49,3.84
1961-02-03,22.88,0.59,33.16,18.84,77.95,0.00,4.66
1961-02-04,21.31,0.53,31.31,18.75,80.31,0.00,4.25
1961-02-05,20.36,0.41,31.53,19.54,80.71,0.00,4.09
1961-02-06,17.85,0.77,30.47,19.38,84.65,0.00,3.69
1961-02-07,21.15,0.41,31.15,19.24,81.89,1.54,4.20
1961-02-08,23.66,0.77,32.52,18.87,81.10,4.82,4.76
1961-02-09,22.25,0.47,32.63,19.27,79.92,0.28,4.50
1961-02-10,19.58,0.83,30.74,19.59,85.43,0.25,3.99
1961-02-11,17.38,0.47,30.09,19.12,81.50,1.17,3.53
1961-02-12,15.34,0.71,27.49,19.36,88.19,9.76,3.07
1961-02-13,19.89,0.41,30.14,18.98,87.40,4.40,3.89
1961-02-14,16.91,0.24,29.81,19.21,87.40,16.79,3.38
1961-02-15,15.81,0.47,28.50,19.34,87.80,8.57,3.17
1961-02-16,18.16,0.24,30.37,18.66,85.04,2.97,3.58
1961-02-17,19.89,0.47,30.13,18.94,87.80,0.00,3.89
1961-02-18,21.31,0.30,31.07,19.48,87.01,1.97,4.20
1961-02-19,19.26,0.47,30.33,19.50,87.40,4.77,3.84
1961-02-20,18.48,0.41,30.07,19.60,87.80,4.48,3.69
1961-02-21,18.48,0.65,31.61,19.72,82.28,15.79,3.84
1961-02-22,19.89,0.35,29.50,19.02,85.43,21.46,3.89
1961-02-23,23.19,0.30,32.54,18.78,81.10,4.57,4.56
1961-02-24,24.45,0.71,33.20,18.98,77.95,0.00,4.96
1961-02-25,21.78,0.41,32.41,19.55,80.31,0.63,4.35
1961-02-26,22.41,0.71,32.63,19.68,80.71,0.98,4.56
1961-02-27,20.99,0.18,32.22,19.04,77.95,2.99,4.15
1961-02-28,22.88,0.59,32.12,19.41,81.89,0.56,4.56
1961-03-01,17.69,0.30,31.16,19.68,84.25,0.60,3.58
1961-03-02,21.78,0.35,32.11,19.79,82.68,5.05,4.35
1961-03-03,18.95,0.59,31.40,20.54,84.25,0.00,3.89
1961-03-04,18.79,0.30,32.51,19.39,80.71,0.33,3.84
1961-03-05,19.74,0.71,32.49,20.15,83.07,0.54,4.09
1961-03-06,21.15,0.59,31.96,20.08,80.71,3.35,4.30
1961-03-07,20.68,0.59,32.65,19.64,79.92,0.38,4.25
1961-03-08,24.61,0.59,33.90,18.96,78.35,0.00,4.96
1961-03-09,20.99,0.59,34.24,19.62,77.56,0.00,4.40
1961-03-10,21.78,0.47,33.22,19.55,79.13,2.81,4.40
1961-03-11,20.21,0.35,33.01,20.28,80.31,4.28,4.15
1961-03-12,19.42,0.71,30.78,19.63,86.61,12.68,3.89
1961-03-13,17.38,0.71,29.64,19.16,86.61,9.19,3.48
1961-03-14,15.81,0.71,28.72,19.36,87.40,6.04,3.17
1961-03-15,14.87,0.59,29.68,19.53,88.98,0.00,3.02
1961-03-16,19.89,0.47,30.53,19.65,83.07,18.35,3.94
1961-03-17,18.64,0.41,31.27,19.68,85.43,0.00,3.74
1961-03-18,20.21,0.59,30.96,18.68,86.61,15.78,3.99
1961-03-19,17.38,0.18,30.39,19.60,85.83,1.65,3.43
1961-03-20,14.08,0.30,29.86,19.64,87.40,12.82,2.87
1961-03-21,18.01,0.59,30.19,19.37,84.65,2.53,3.58
1961-03-22,19.26,0.47,31.76,19.96,83.46,1.54,3.89
1961-03-23,15.97,0.71,31.84,19.84,85.43,0.00,3.38
1961-03-24,17.85,0.83,31.23,20.05,85.04,5.05,3.69
1961-03-25,15.34,0.65,31.07,20.32,85.83,0.00,3.22
1961-03-26,16.44,0.47,31.63,20.29,88.19,0.00,3.38
1961-03-27,16.75,0.59,29.37,19.38,87.01,1.58,3.33
1961-03-28,20.21,0.53,31.69,20.02,86.61,0.00,4.04
1961-03-29,16.28,0.41,30.15,20.08,87.40,10.09,3.28
1961-03-30,15.49,0.77,30.31,19.91,87.01,1.06,3.17
1961-03-31,16.91,0.41,30.19,20.26,86.22,6.18,3.38
1961-04-01,13.30,0.47,29.34,20.53,89.37,1.25,2.76
1961-04-02,13.77,0.59,29.64,19.45,86.61,16.75,2.87
1961-04-03,21.46,0.47,31.50,19.45,81.89,0.00,4.20
1961-04-04,22.41,0.53,32.57,19.51,81.10,0.00,4.40
1961-04-05,19.58,0.65,31.60,19.23,81.89,0.00,3.89
1961-04-06,15.81,0.35,32.33,19.52,82.28,0.00,3.28
1961-04-07,18.95,0.47,32.56,19.22,79.92,5.62,3.84
1961-04-08,17.07,0.59,32.53,19.70,81.50,0.00,3.53
1961-04-09,19.26,0.71,32.40,19.59,81.10,0.14,3.94
1961-04-10,15.97,0.47,30.95,20.03,81.89,3.04,3.28
1961-04-11,19.58,0.30,32.25,20.06,80.31,7.92,3.84
1961-04-12,18.48,0.30,31.73,19.92,84.25,3.24,3.63
1961-04-13,17.38,0.18,31.57,19.03,82.28,0.14,3.38
1961-04-14,17.38,0.41,32.00,18.49,79.92,0.00,3.48
1961-04-15,17.85,0.71,32.71,19.68,80.71,7.58,3.69
1961-04-16,17.38,0.53,31.84,19.21,80.31,0.49,3.53
1961-04-17,17.69,0.71,31.60,18.94,79.92,0.00,3.58
1961-04-18,20.36,0.65,31.87,19.06,81.50,11.37,3.99
1961-04-19,16.91,0.41,33.06,19.42,79.13,0.43,3.43
1961-04-20,15.49,0.35,31.17,19.84,81.89,0.00,3.12
1961-04-21,16.12,0.59,31.82,19.55,82.28,7.56,3.33
1961-04-22,15.81,0.47,30.50,19.22,83.07,16.00,3.12
1961-04-23,21.78,0.41,33.40,18.35,80.31,0.00,4.20
1961-04-24,20.05,0.41,32.35,18.81,79.53,0.00,3.89
1961-04-25,17.38,0.47,31.98,20.32,81.10,1.15,3.48
1961-04-26,16.28,0.47,30.68,20.03,86.22,1.44,3.22
1961-04-27,19.74,0.89,32.00,20.24,82.68,9.83,3.94
1961-04-28,17.85,0.24,32.98,19.24,80.71,1.89,3.48
1961-04-29,16.59,0.41,31.28,20.09,84.65,0.00,3.28
1961-04-30,19.11,0.65,32.45,19.20,81.50,0.63,3.79
1961-05-01,18.01,0.30,32.13,20.18,84.65,4.46,3.53
1961-05-02,14.39,0.65,31.04,20.65,83.86,1.94,2.97
1961-05-03,16.59,0.53,31.71,20.59,84.25,1.48,3.33
1961-05-04,16.59,0.71,32.25,20.03,85.04,0.63,3.38
1961-05-05,20.21,0.47,32.61,19.55,79.92,0.00,3.89
1961-05-06,17.85,0.30,32.60,19.90,82.68,0.00,3.48
1961-05-07,19.11,0.53,32.65,19.92,81.50,0.00,3.79
1961-05-08,18.01,0.53,33.09,20.00,80.31,0.00,3.63
1961-05-09,18.48,0.24,33.95,20.45,78.35,0.00,3.63
1961-05-10,17.54,0.41,33.46,19.53,79.13,0.00,3.48
1961-05-11,18.64,0.47,32.67,18.48,79.92,0.00,3.58
1961-05-12,19.11,0.47,32.86,18.03,75.20,0.00,3.69
1961-05-13,20.99,0.35,32.73,16.08,79.92,0.00,3.84
1961-05-14,15.81,0.71,31.28,17.10,75.59,0.00,3.17
1961-05-15,19.11,0.89,32.82,18.18,76.38,1.34,3.84
1961-05-16,17.85,1.12,33.62,18.82,74.02,0.00,3.89
1961-05-17,18.79,0.53,32.30,18.51,76.38,0.00,3.58
1961-05-18,21.46,0.41,33.47,17.18,75.20,0.00,3.94
1961-05-19,19.58,0.53,33.68,17.92,75.20,0.00,3.79
1961-05-20,18.32,0.65,33.34,18.20,74.41,0.00,3.63
1961-05-21,16.59,0.47,32.19,18.49,77.17,0.71,3.22
1961-05-22,15.34,0.47,30.94,19.67,83.07,1.76,3.02
1961-05-23,19.26,0.59,32.35,19.96,76.38,0.00,3.74
1961-05-24,21.62,0.94,32.33,18.42,74.41,0.00,4.15
1961-05-25,20.68,0.65,32.48,17.81,74.02,0.00,3.89
1961-05-26,17.38,0.53,32.46,17.91,76.38,0.00,3.38
1961-05-27,16.12,0.35,32.04,18.85,76.38,0.00,3.07
1961-05-28,14.55,0.53,31.80,19.90,81.10,0.00,2.92
1961-05-29,18.79,0.53,32.13,17.88,78.74,0.00,3.53
1961-05-30,19.89,0.65,32.59,18.52,75.59,0.00,3.79
1961-05-31,20.21,0.65,32.87,18.88,76.77,0.00,3.84
1961-06-01,19.58,0.83,32.35,16.99,72.05,0.00,3.79
1961-06-02,20.36,0.65,32.85,17.52,74.02,0.00,3.84
1961-06-03,15.49,0.71,32.81,17.25,73.23,0.00,3.17
1961-06-04,19.74,0.65,32.54,16.86,74.41,0.00,3.69
1961-06-05,18.95,0.83,32.65,17.37,72.44,0.00,3.69
1961-06-06,20.21,0.89,32.88,15.08,73.23,0.00,3.84
1961-06-07,19.89,0.77,32.71,15.37,70.08,0.00,3.74
1961-06-08,19.58,0.53,33.02,15.55,70.08,0.00,3.58
1961-06-09,19.58,0.47,32.96,16.33,74.41,0.00,3.58
1961-06-10,16.91,0.35,32.41,16.72,72.83,0.00,3.12
1961-06-11,18.64,0.59,32.56,16.92,73.62,0.00,3.48
1961-06-12,20.05,0.77,32.58,17.30,72.83,0.00,3.79
1961-06-13,19.42,0.59,33.86,16.86,71.65,0.00,3.69
1961-06-14,18.64,0.53,33.34,18.75,71.65,0.00,3.58
1961-06-15,16.59,0.59,33.03,18.56,73.62,0.00,3.28
1961-06-16,18.01,0.35,32.86,17.86,71.65,0.00,3.33
1961-06-17,18.79,0.65,32.26,16.95,70.47,0.00,3.53
1961-06-18,20.36,0.65,32.32,16.31,67.72,0.00,3.74
1961-06-19,18.79,0.94,32.45,15.69,68.11,0.00,3.74
1961-06-20,20.05,1.36,32.26,16.54,67.32,0.00,4.15
1961-06-21,20.21,0.65,32.45,15.43,68.50,0.00,3.69
1961-06-22,20.05,0.53,32.70,15.09,70.08,0.00,3.58
1961-06-23,19.89,0.83,32.77,14.84,68.11,0.00,3.79
1961-06-24,20.36,0.89,32.62,16.15,69.69,0.00,3.89
1961-06-25,18.79,1.30,31.07,15.05,68.50,0.00,3.79
1961-06-26,17.85,1.36,31.32,14.94,71.26,0.00,3.69
1961-06-27,19.74,1.06,32.45,17.39,64.57,0.00,3.99
1961-06-28,19.11,1.12,32.95,15.27,66.93,0.00,3.94
1961-06-29,19.11,0.89,32.53,15.69,66.93,0.00,3.74
1961-06-30,19.74,0.59,31.86,18.10,66.14,0.00,3.63
1961-07-01,17.85,0.94,33.27,14.26,68.11,0.00,3.63
1961-07-02,18.64,1.00,31.99,15.30,67.32,0.00,3.69
1961-07-03,18.48,0.71,32.58,16.18,66.54,0.00,3.53
1961-07-04,20.84,1.12,32.72,14.36,66.93,0.00,4.09
1961-07-05,20.52,1.00,33.43,14.40,65.75,0.00,4.04
1961-07-06,20.99,0.89,32.82,14.64,64.96,0.00,3.99
1961-07-07,20.36,0.77,33.57,15.55,62.60,0.00,3.89
1961-07-08,20.36,0.47,33.47,14.05,64.57,0.00,3.63
1961-07-09,20.21,0.53,33.43,14.04,66.93,0.00,3.63
1961-07-10,16.59,0.30,33.25,15.05,64.96,0.00,3.02
1961-07-11,19.89,0.71,32.74,14.43,64.96,0.00,3.74
1961-07-12,18.79,0.71,32.93,13.48,61.42,0.00,3.58
1961-07-13,18.95,1.06,32.19,12.76,62.60,0.00,3.84
1961-07-14,20.68,0.77,32.26,12.24,63.78,0.00,3.79
1961-07-15,20.21,0.71,32.59,15.06,65.75,0.00,3.79
1961-07-16,20.84,0.77,33.39,14.16,63.39,0.00,3.94
1961-07-17,20.99,0.41,33.57,13.76,66.93,0.00,3.69
1961-07-18,20.21,0.65,33.77,13.15,62.99,0.00,3.79
1961-07-19,18.16,0.77,33.48,14.63,66.14,0.00,3.63
1961-07-20,19.26,1.06,33.23,19.02,64.17,0.00,4.09
1961-07-21,21.15,0.77,33.81,14.13,63.78,0.00,4.04
1961-07-22,20.99,0.59,33.79,14.10,62.99,0.00,3.89
1961-07-23,20.05,0.77,32.94,14.42,63.39,0.00,3.84
1961-07-24,20.99,0.59,33.00,14.96,62.99,0.00,3.84
1961-07-25,20.05,0.59,33.31,13.88,63.78,0.00,3.74
1961-07-26,20.21,0.41,34.10,15.10,62.99,0.00,3.69
1961-07-27,20.68,0.53,33.22,16.04,66.54,0.00,3.84
1961-07-28,20.99,0.65,33.58,16.09,63.39,0.00,3.99
1961-07-29,21.78,1.18,33.81,15.10,63.39,0.00,4.50
1961-07-30,21.46,0.83,34.04,14.56,61.81,0.00,4.20
1961-07-31,21.94,0.77,33.79,14.86,62.99,0.00,4.20
1961-08-01,21.94,0.59,34.47,14.63,60.24,0.00,4.09
1961-08-02,21.78,0.47,34.27,13.83,59.45,0.00,3.94
1961-08-03,22.56,0.77,34.02,14.19,58.27,0.00,4.30
1961-08-04,22.41,1.12,34.32,15.70,58.66,0.00,4.66
1961-08-05,23.35,1.24,33.96,14.67,56.30,0.00,4.86
1961-08-06,23.35,0.83,34.39,13.64,59.45,0.00,4.50
1961-08-07,23.35,1.00,33.89,13.49,57.87,0.00,4.61
1961-08-08,23.03,1.18,33.65,14.53,57.87,0.00,4.76
1961-08-09,22.72,0.94,33.92,13.91,59.84,0.00,4.50
1961-08-10,23.35,1.24,34.39,13.97,57.87,0.00,4.91
1961-08-11,23.35,1.06,34.49,14.82,55.91,0.00,4.81
1961-08-12,22.88,0.94,33.89,13.83,56.69,0.00,4.56
1961-08-13,23.19,0.77,33.25,12.72,53.94,0.00,4.35
1961-08-14,23.66,0.83,34.05,12.97,55.91,0.00,4.56
1961-08-15,23.19,0.53,35.01,13.36,55.51,0.00,4.30
1961-08-16,22.72,0.77,34.80,14.08,57.48,0.00,4.50
1961-08-17,23.35,0.83,35.64,14.34,54.72,0.00,4.71
1961-08-18,22.72,0.94,35.47,14.82,54.72,0.00,4.76
1961-08-19,22.72,0.71,35.09,14.82,57.48,0.00,4.50
1961-08-20,23.03,0.65,34.36,14.70,57.48,0.00,4.40
1961-08-21,23.82,0.53,34.97,14.18,57.09,0.00,4.45
1961-08-22,22.88,0.59,37.10,14.67,57.87,0.00,4.56
1961-08-23,21.78,0.83,34.52,16.63,60.24,0.00,4.50
1961-08-24,23.51,1.00,34.99,17.62,57.87,0.00,4.96
1961-08-25,23.03,0.89,35.66,15.51,59.06,0.00,4.81
1961-08-26,22.56,0.89,35.80,16.06,57.87,0.00,4.76
1961-08-27,23.19,0.83,36.35,17.36,57.48,0.00,4.91
1961-08-28,22.88,1.06,35.74,17.31,54.72,0.00,5.02
1961-08-29,23.66,1.24,35.37,15.54,55.51,0.00,5.22
1961-08-30,23.66,0.77,35.40,14.85,58.27,0.00,4.76
1961-08-31,23.19,0.71,35.40,14.68,58.27,0.00,4.66
1961-09-01,22.88,0.83,36.27,17.42,57.48,0.00,4.86
1961-09-02,23.82,0.89,35.81,16.23,55.51,0.00,5.02
1961-09-03,23.82,0.89,35.54,17.67,56.69,0.00,5.02
1961-09-04,24.13,0.65,36.57,16.97,55.12,0.00,4.91
1961-09-05,22.88,0.65,35.69,18.10,56.69,0.00,4.71
1961-09-06,21.78,0.53,35.64,19.16,57.48,0.00,4.45
1961-09-07,20.84,0.53,35.72,19.19,57.87,0.00,4.35
1961-09-08,23.35,0.89,36.24,18.09,56.69,3.04,5.07
1961-09-09,22.41,0.47,35.49,19.68,54.33,0.00,4.50
1961-09-10,23.51,0.35,36.11,17.70,56.69,0.00,4.56
1961-09-11,18.48,0.71,35.61,17.74,56.30,0.00,4.15
1961-09-12,20.99,0.59,35.25,18.23,57.48,0.00,4.40
1961-09-13,21.46,0.35,37.41,17.17,52.36,0.00,4.30
1961-09-14,21.15,0.59,35.43,19.16,60.63,0.00,4.45
1961-09-15,21.78,0.89,35.21,18.65,59.84,0.00,4.76
1961-09-16,21.78,0.83,34.82,18.80,61.81,0.00,4.71
1961-09-17,20.36,1.00,34.56,19.35,62.60,0.00,4.61
1961-09-18,20.21,0.53,35.03,18.86,68.11,0.00,4.25
1961-09-19,18.95,0.71,35.51,18.87,64.17,0.05,4.20
1961-09-20,21.62,0.71,35.62,18.94,59.45,0.00,4.66
1961-09-21,22.09,0.89,36.34,19.24,54.33,0.00,4.96
1961-09-22,23.19,0.41,37.50,17.81,57.48,0.00,4.71
1961-09-23,23.82,1.06,37.69,18.06,49.61,0.14,5.53
1961-09-24,22.41,0.94,35.70,20.80,55.12,0.76,5.07
1961-09-25,24.13,0.71,37.15,18.12,52.36,0.00,5.12
1961-09-26,23.35,0.59,37.00,17.94,53.54,0.00,4.91
1961-09-27,23.51,0.83,36.34,18.74,54.33,0.00,5.12
1961-09-28,22.09,0.65,35.59,21.24,57.48,0.10,4.76
1961-09-29,23.35,0.35,36.90,19.79,55.51,0.00,4.71
1961-09-30,22.25,0.65,36.06,19.06,58.66,0.00,4.76
1961-10-01,17.07,0.77,34.06,20.03,68.11,0.86,3.89
1961-10-02,21.78,0.59,35.70,19.36,64.96,0.16,4.61
1961-10-03,20.68,0.71,34.41,18.66,69.29,6.32,4.40
1961-10-04,23.03,0.89,35.33,19.32,64.57,0.59,5.02
1961-10-05,24.13,1.00,35.83,19.87,57.87,8.15,5.37
1961-10-06,23.03,1.00,36.34,20.03,55.51,0.00,5.27
1961-10-07,23.66,0.77,35.07,18.99,57.87,0.00,5.02
1961-10-08,24.61,0.53,36.35,18.95,59.84,0.00,5.07
1961-10-09,21.78,0.83,36.32,19.00,60.63,0.00,4.86
1961-10-10,19.74,1.18,34.16,20.54,69.29,0.78,4.56
1961-10-11,18.01,1.00,32.16,20.90,73.23,14.44,4.04
1961-10-12,20.68,0.94,34.81,21.38,69.69,8.84,4.66
1961-10-13,20.52,1.00,34.50,21.04,70.08,0.19,4.66
1961-10-14,22.25,0.65,34.71,20.93,64.96,0.21,4.76
1961-10-15,24.92,1.30,35.73,20.23,60.24,0.23,5.73
1961-10-16,25.39,0.71,36.67,19.89,58.27,0.00,5.43
1961-10-17,25.86,1.00,36.46,19.45,55.51,0.00,5.73
1961-10-18,25.23,0.77,36.94,20.68,59.45,0.00,5.48
1961-10-19,24.61,0.30,36.08,20.04,55.91,0.00,4.86
1961-10-20,21.62,0.53,35.36,21.60,63.39,0.00,4.66
1961-10-21,22.56,1.24,34.58,21.46,62.20,1.39,5.22
1961-10-22,24.61,0.53,35.21,19.70,58.27,1.66,5.02
1961-10-23,26.18,1.06,36.44,18.60,59.06,0.00,5.78
1961-10-24,23.82,0.47,35.98,19.83,63.39,0.00,4.96
1961-10-25,24.76,0.77,36.27,19.23,61.02,0.00,5.32
1961-10-26,22.41,0.53,35.90,21.51,59.45,0.00,4.81
1961-10-27,18.48,0.94,34.71,21.01,66.54,0.00,4.35
1961-10-28,18.32,1.00,34.82,21.19,66.93,6.06,4.35
1961-10-29,19.58,0.71,33.45,20.65,68.90,0.00,4.25
1961-10-30,17.54,0.59,31.68,20.36,74.41,1.61,3.74
1961-10-31,21.78,1.00,34.60,19.87,63.78,6.92,4.91
1961-11-01,22.56,0.89,36.05,20.35,59.84,0.00,5.12
1961-11-02,24.13,1.36,36.71,20.41,54.72,0.00,5.89
1961-11-03,19.74,0.83,35.32,21.62,63.78,0.00,4.56
1961-11-04,20.05,0.65,33.74,22.33,68.90,0.93,4.40
1961-11-05,13.14,0.41,30.97,20.70,77.56,0.72,2.92
1961-11-06,18.48,0.47,32.60,20.32,75.20,8.91,3.89
1961-11-07,20.68,0.53,35.28,20.46,69.69,1.70,4.45
1961-11-08,21.94,0.53,36.08,20.48,68.90,0.00,4.71
1961-11-09,21.15,0.71,34.63,20.86,67.72,22.96,4.61
1961-11-10,22.25,0.77,34.23,20.14,66.14,0.00,4.81
1961-11-11,19.26,0.59,34.29,19.22,70.08,0.00,4.15
1961-11-12,21.62,0.65,35.42,19.52,70.47,0.69,4.66
1961-11-13,18.64,0.59,34.16,21.03,74.80,0.00,4.09
1961-11-14,23.03,0.59,34.62,21.41,68.90,16.12,4.86
1961-11-15,23.98,0.65,35.89,20.47,65.75,3.73,5.12
1961-11-16,25.08,0.71,36.25,20.15,63.39,0.00,5.37
1961-11-17,23.66,0.94,35.13,20.41,62.60,0.00,5.22
1961-11-18,24.29,1.54,34.75,21.09,57.48,0.00,5.83
1961-11-19,24.92,0.89,36.12,18.69,55.12,0.00,5.43
1961-11-20,23.51,0.53,36.27,19.29,56.69,0.00,4.91
1961-11-21,22.25,0.59,36.34,19.41,58.66,0.00,4.81
1961-11-22,24.61,0.77,35.65,20.74,60.24,0.00,5.32
1961-11-23,25.08,0.59,36.93,19.74,56.30,0.00,5.27
1961-11-24,21.62,0.53,35.96,20.56,63.78,0.00,4.66
1961-11-25,19.11,1.12,34.18,21.26,67.32,5.13,4.50
1961-11-26,22.25,0.59,34.01,20.61,66.54,0.21,4.66
1961-11-27,23.35,0.53,35.76,19.93,66.14,0.22,4.91
1961-11-28,23.98,0.53,36.03,20.56,62.60,0.00,5.07
1961-11-29,19.26,0.89,33.59,22.54,68.11,0.00,4.40
1961-11-30,20.84,0.65,35.10,21.01,66.54,0.00,4.56
1961-12-01,20.05,0.47,34.52,21.06,70.87,6.29,4.30
1961-12-02,19.26,0.35,33.35,21.16,77.56,0.00,4.04
1961-12-03,18.01,0.53,34.91,20.99,72.83,0.46,3.99
1961-12-04,19.11,1.06,33.83,20.57,77.17,6.15,4.30
1961-12-05,17.38,0.35,32.97,20.99,74.41,23.88,3.69
1961-12-06,18.95,0.83,33.62,20.49,71.26,10.22,4.20
1961-12-07,16.91,0.41,32.41,20.97,75.98,5.29,3.58
1961-12-08,15.02,0.41,32.76,20.87,78.74,2.59,3.28
1961-12-09,15.65,0.30,30.60,20.11,81.50,22.69,3.22
1961-12-10,15.97,0.77,31.08,20.93,82.68,14.65,3.43
1961-12-11,16.59,0.77,30.63,20.47,84.25,4.17,3.48
1961-12-12,18.95,0.77,31.82,19.79,80.71,12.13,3.99
1961-12-13,12.98,0.41,30.22,20.32,85.43,1.09,2.76
1961-12-14,11.88,0.41,29.78,20.13,86.22,7.81,2.56
1961-12-15,17.69,0.47,29.98,20.08,85.04,37.43,3.58
1961-12-16,19.11,0.71,31.78,19.99,84.25,2.29,3.94
1961-12-17,20.99,0.30,31.76,19.74,78.74,0.80,4.20
1961-12-18,19.58,0.71,32.89,20.39,80.31,0.00,4.15
1961-12-19,21.31,0.30,32.99,20.29,76.77,0.00,4.30
1961-12-20,20.21,0.53,33.22,20.65,77.17,2.40,4.25
1961-12-21,21.62,0.41,32.32,20.69,78.74,0.00,4.40
1961-12-22,20.52,0.47,32.86,20.76,74.80,1.28,4.25
1961-12-23,17.07,0.35,33.37,19.90,78.74,0.00,3.63
1961-12-24,18.95,0.53,33.13,20.21,77.56,0.00,3.99
1961-12-25,14.08,0.35,30.72,20.72,81.50,0.25,3.02
1961-12-26,19.58,0.30,32.10,20.34,80.31,0.83,3.99
1961-12-27,15.18,0.53,31.56,20.03,84.25,12.54,3.22
1961-12-28,17.85,0.59,31.84,20.54,79.92,10.93,3.79
1961-12-29,19.74,0.24,32.24,20.59,82.28,0.79,3.99
1961-12-30,17.38,0.47,31.59,20.90,79.13,9.36,3.63
1961-12-31,17.38,0.41,31.98,20.90,79.92,7.55,3.63
1962-01-01,15.65,0.30,31.75,20.62,82.28,0.00,3.28
1962-01-02,22.41,0.47,32.80,20.69,81.50,2.57,4.56
1962-01-03,19.42,0.35,32.63,20.48,81.89,0.00,3.99
1962-01-04,16.28,0.47,32.65,20.58,80.31,0.00,3.48
1962-01-05,18.95,0.71,32.45,20.18,82.28,0.00,3.99
1962-01-06,18.48,0.41,30.60,20.53,85.43,0.00,3.74
1962-01-07,20.36,0.24,31.16,20.29,83.46,1.00,4.04
1962-01-08,18.32,0.65,31.58,20.18,80.71,0.80,3.84
1962-01-09,22.72,0.53,32.06,20.17,79.92,5.31,4.56
1962-01-10,18.32,0.24,32.74,20.97,83.07,1.12,3.79
1962-01-11,18.32,0.59,31.23,20.29,82.68,0.00,3.79
1962-01-12,21.31,0.59,32.28,20.10,79.53,12.15,4.35
1962-01-13,17.22,0.47,30.90,20.91,84.25,5.38,3.58
1962-01-14,20.68,0.35,32.26,20.18,79.53,32.15,4.20
1962-01-15,19.58,0.30,33.26,20.46,78.35,9.21,4.04
1962-01-16,17.22,0.24,30.59,20.37,84.65,0.00,3.48
1962-01-17,20.68,0.77,32.29,20.26,82.68,8.39,4.30
1962-01-18,22.72,0.30,32.97,21.03,78.74,2.68,4.61
1962-01-19,20.68,0.18,32.08,20.68,81.50,0.73,4.15
1962-01-20,23.35,0.59,32.88,20.19,80.71,0.34,4.76
1962-01-21,21.15,0.59,33.83,20.01,77.95,0.00,4.45
1962-01-22,19.58,0.53,33.42,21.05,79.53,1.50,4.15
1962-01-23,16.59,0.53,30.66,20.93,86.22,13.66,3.48
1962-01-24,16.91,0.47,32.10,20.26,83.07,4.53,3.58
1962-01-25,19.89,0.30,32.14,20.41,84.25,0.63,4.04
1962-01-26,22.09,0.30,32.42,20.74,83.46,0.17,4.45
1962-01-27,17.69,0.35,31.17,20.52,87.01,8.71,3.63
1962-01-28,22.25,0.30,32.18,19.54,81.10,1.76,4.40
1962-01-29,15.49,0.41,31.59,20.90,86.61,1.15,3.28
1962-01-30,12.04,0.35,28.91,20.94,89.37,0.59,2.56
1962-01-31,15.97,0.35,30.35,20.65,88.98,32.91,3.28
1962-02-01,15.49,0.35,31.01,20.80,86.61,21.16,3.28
1962-02-02,15.34,0.24,28.92,20.44,90.16,13.85,3.12
1962-02-03,17.38,0.30,30.70,20.44,83.86,17.87,3.53
