dia_ciclo,SW_obs,I_obs,ETc_obs
1,46.57000000000001,0.0,1.6600000000000001
2,44.922000000000004,0.0,1.6800000000000002
3,46.166000000000004,0.0,1.7800000000000002
4,44.714000000000006,0.0,1.452
5,42.33800000000001,0.0,2.3760000000000003
6,40.00200000000001,0.0,2.3760000000000003
7,37.69000000000001,0.0,2.3120000000000003
8,35.378000000000014,0.0,2.3120000000000003
9,33.00200000000002,0.0,2.3760000000000003
10,30.482000000000017,0.0,2.52
11,28.086000000000016,0.0,2.3960000000000004
12,25.938000000000017,0.0,2.148
13,23.830000000000016,0.0,2.108
14,21.638000000000016,0.0,2.192
15,46.59,27.203999999999986,2.2520000000000002
16,46.59,0.0,3.7680000000000002
17,46.59,0.0,3.072
18,43.974000000000004,0.0,3.112
19,46.59,0.0,4.344
20,42.534000000000006,0.0,4.384
21,38.67000000000001,0.0,3.9280000000000004
22,35.57400000000001,0.0,3.2720000000000002
23,31.390000000000008,0.0,4.216
24,40.55800000000001,0.0,3.5600000000000005
25,46.59,0.0,2.9920000000000004
26,46.59,0.0,3.848
27,43.646,0.0,4.424
28,39.43,0.0,4.216
29,35.046,0.0,4.384
30,31.686,0.0,3.3600000000000003
31,33.123999999999995,0.0,4.002
32,28.006499999999996,0.0,5.1175
33,30.586499999999997,0.0,5.06
34,25.583999999999996,0.0,5.0024999999999995
35,22.051,0.0,5.5889999999999995
36,46.59,30.312000000000005,5.772999999999999
37,46.59,0.0,4.646
38,44.20850000000001,0.0,5.3015
39,42.05650000000001,0.0,2.944
40,41.61800000000001,0.0,2.7024999999999997
41,46.59,0.0,3.9444999999999997
42,46.59,0.0,4.7725
43,46.59,0.0,4.4159999999999995
44,46.59,0.0,4.2435
45,44.40650000000001,0.0,3.2314999999999996
46,45.154,0.0,3.1165
47,46.59,0.0,3.703
48,41.161500000000004,0.0,6.2444999999999995
49,34.859500000000004,0.0,6.302
50,28.228500000000004,0.0,6.646999999999999
51,23.085500000000003,0.0,5.175
52,46.59,28.33,5.945499999999999
53,40.667,0.0,6.002999999999999
54,34.307500000000005,0.0,6.3595
55,27.791500000000003,0.0,6.531999999999999
56,23.392500000000002,0.0,5.175
57,46.59,29.291500000000003,6.302
58,40.05800000000001,0.0,6.531999999999999
59,34.542500000000004,0.0,5.531499999999999
60,28.670500000000004,0.0,5.888
61,23.668000000000006,0.0,5.0024999999999995
62,21.516000000000005,0.0,4.4159999999999995
63,21.400500000000005,0.0,4.2435
64,21.186000000000007,0.0,4.358499999999999
65,46.59,27.977499999999996,5.1175
66,41.319,0.0,6.646999999999999
67,34.519999999999996,0.0,6.8309999999999995
68,27.704999999999995,0.0,6.8309999999999995
69,21.460499999999996,0.0,6.2444999999999995
70,46.59,30.304500000000008,5.175
71,42.294000000000004,0.0,4.296
72,38.36600000000001,0.0,3.9280000000000004
73,34.31000000000001,0.0,4.056
74,29.84600000000001,0.0,4.464
75,25.46200000000001,0.0,4.384
76,21.66200000000001,0.0,4.096
77,46.59,28.815999999999995,3.8880000000000003
78,43.18200000000001,0.0,3.9280000000000004
79,38.63800000000001,0.0,4.544
80,34.01400000000001,0.0,4.6240000000000006
81,29.18200000000001,0.0,4.832000000000001
82,24.88600000000001,0.0,4.6240000000000006
83,21.382000000000012,0.0,4.424
84,46.59,28.71999999999999,3.6880000000000006
85,42.454,0.0,4.136
86,39.894,0.0,2.56
87,37.079,0.0,2.815
88,34.829,0.0,2.25
89,32.399,0.0,2.43
90,29.634,0.0,2.765
