dia_ciclo,SW_obs,I_obs,ETc_obs
1,53.3,0.0,1.7000000000000002
2,53.204,0.0,1.2080000000000002
3,53.3,0.0,1.3920000000000001
4,53.3,0.0,0.676
5,53.3,0.0,1.7000000000000002
6,53.3,0.0,1.9640000000000002
7,53.3,0.0,1.556
8,53.3,0.0,0.9199999999999999
9,53.3,0.0,1.4960000000000002
10,53.3,0.0,1.1039999999999999
11,53.3,0.0,1.024
12,53.3,0.0,1.7800000000000002
13,51.232,0.0,2.068
14,49.04,0.0,2.232
15,46.992,0.0,2.048
16,42.608,0.0,4.384
17,39.215999999999994,0.0,3.6
18,37.327999999999996,0.0,3.44
19,41.224,0.0,1.64
20,48.312,0.0,1.968
21,53.3,0.0,1.8
22,53.268,0.0,2.8640000000000003
23,53.3,0.0,2.2079999999999997
24,53.3,0.0,2.456
25,53.3,0.0,1.64
26,53.3,0.0,1.72
27,53.3,0.0,1.9280000000000002
28,53.3,0.0,2.248
29,53.3,0.0,2.5760000000000005
30,53.3,0.0,3.6
31,53.3,0.0,2.7715
32,53.3,0.0,5.243999999999999
33,53.3,0.0,5.06
34,53.3,0.0,4.0595
35,53.3,0.0,4.002
36,53.3,0.0,4.301
37,53.3,0.0,2.7715
38,53.3,0.0,4.5885
39,53.3,0.0,2.3574999999999995
40,53.3,0.0,4.4159999999999995
41,53.3,0.0,3.8295
42,49.579,0.0,4.944999999999999
43,52.331500000000005,0.0,3.2314999999999996
44,53.3,0.0,4.301
45,49.564,0.0,5.704
46,52.35,0.0,6.117999999999999
47,51.2285,0.0,4.4735
48,47.716499999999996,0.0,5.704
49,52.65899999999999,0.0,4.4735
50,51.00199999999999,0.0,4.944999999999999
51,48.85999999999999,0.0,6.302
52,42.70349999999999,0.0,6.2444999999999995
53,40.495999999999995,0.0,6.1754999999999995
54,36.8655,0.0,5.8305
55,38.522999999999996,0.0,4.174499999999999
56,48.763,0.0,4.4159999999999995
57,45.644,0.0,3.703
58,43.1685,0.0,4.2435
59,46.5465,0.0,3.1739999999999995
60,42.7805,0.0,4.83
61,39.10600000000001,0.0,5.0024999999999995
62,34.83850000000001,0.0,5.531499999999999
63,28.994000000000014,0.0,6.060499999999999
64,27.483500000000014,0.0,5.8305
65,53.3,29.853499999999983,5.772999999999999
66,53.3,0.0,5.888
67,47.509499999999996,0.0,5.8305
68,43.4645,0.0,4.117
69,44.7035,0.0,4.944999999999999
70,39.5685,0.0,5.175
71,40.640499999999996,0.0,3.6
72,43.88849999999999,0.0,2.904
73,41.576499999999996,0.0,2.744
74,40.5365,0.0,2.7840000000000003
75,43.90449999999999,0.0,2.456
76,50.50449999999999,0.0,2.7840000000000003
77,47.94449999999999,0.0,3.7680000000000002
78,46.16849999999999,0.0,3.112
79,47.944499999999984,0.0,3.6880000000000006
80,44.504499999999986,0.0,3.48
81,46.97649999999999,0.0,2.904
82,50.224499999999985,0.0,2.7840000000000003
83,50.60049999999998,0.0,4.136
84,53.3,0.0,3.4000000000000004
85,53.3,0.0,3.848
86,50.79,0.0,2.51
87,48.375,0.0,2.455
88,45.995,0.0,2.38
89,43.23,0.0,2.765
90,41.503,0.0,2.455
