dia_ciclo,SW_obs,I_obs,ETc_obs
1,44.166,0.0,2.456
2,41.69,0.0,2.4760000000000004
3,39.806,0.0,1.8840000000000001
4,39.686,0.0,2.088
5,46.058,0.0,2.212
6,43.314,0.0,2.744
7,40.61,0.0,2.704
8,38.438,0.0,2.172
9,36.082,0.0,2.356
10,33.462,0.0,2.62
11,31.374000000000002,0.0,2.088
12,29.062,0.0,2.3120000000000003
13,26.646,0.0,2.456
14,23.718,0.0,2.9280000000000004
15,46.59,25.696000000000005,2.824
16,41.062000000000005,0.0,5.5280000000000005
17,35.982000000000006,0.0,5.08
18,32.37400000000001,0.0,4.952000000000001
19,46.59,0.0,3.3600000000000003
20,46.59,0.0,2.336
21,46.59,0.0,2.2079999999999997
22,46.59,0.0,3.3200000000000003
23,42.59,0.0,4.016
24,38.206,0.0,4.384
25,33.086,0.0,5.120000000000001
26,27.965999999999998,0.0,5.120000000000001
27,23.173999999999996,0.0,4.792000000000001
28,46.59,28.328000000000007,4.912
29,41.966,0.0,4.6240000000000006
30,38.718,0.0,3.8880000000000003
31,35.63550000000001,0.0,5.0024999999999995
32,31.807000000000006,0.0,4.5885
33,34.7295,0.0,3.8295
34,39.3575,0.0,3.5879999999999996
35,44.919000000000004,0.0,4.358499999999999
36,46.59,0.0,3.3579999999999997
37,46.59,0.0,4.703499999999999
38,43.22250000000001,0.0,4.887499999999999
39,46.59,0.0,4.117
40,40.178000000000004,0.0,6.531999999999999
41,34.06,0.0,6.117999999999999
42,28.172000000000004,0.0,5.888
43,21.398500000000006,0.0,6.773499999999999
44,46.59,31.964999999999996,6.773499999999999
45,40.414500000000004,0.0,6.1754999999999995
46,34.616,0.0,5.8305
47,28.4405,0.0,6.1754999999999995
48,21.736,0.0,6.7044999999999995
49,46.59,31.312500000000004,6.474499999999999
50,39.7015,0.0,6.8885
51,33.2845,0.0,6.417
52,28.351000000000003,0.0,5.3015
53,31.418000000000003,0.0,4.117
54,31.597500000000004,0.0,4.7725
55,31.5665,0.0,3.703
56,34.3405,0.0,4.002
57,37.152,0.0,3.1165
58,34.3395,0.0,3.1165
59,43.069,0.0,2.8864999999999994
60,46.59,0.0,4.174499999999999
61,43.6805,0.0,3.8295
62,38.616,0.0,5.416499999999999
63,39.102,0.0,4.002
64,34.278499999999994,0.0,4.887499999999999
65,30.558499999999995,0.0,5.888
66,25.468499999999995,0.0,5.473999999999999
67,46.59,27.12450000000001,6.002999999999999
68,40.414500000000004,0.0,6.1754999999999995
69,35.76950000000001,0.0,5.772999999999999
70,34.63050000000001,0.0,4.531
71,45.90250000000001,0.0,2.048
72,46.59,0.0,1.4720000000000002
73,46.59,0.0,2.008
74,43.158,0.0,3.5200000000000005
75,39.606,0.0,3.6
76,35.43,0.0,4.176
77,31.214,0.0,4.216
78,28.061999999999998,0.0,3.152
79,29.725999999999996,0.0,2.9920000000000004
80,31.797999999999995,0.0,2.2960000000000003
81,46.59,0.0,2.248
82,46.59,0.0,2.168
83,46.59,0.0,1.4320000000000002
84,46.59,0.0,1.8800000000000001
85,46.59,0.0,2.5760000000000005
86,46.59,0.0,2.25
87,44.215,0.0,2.455
88,41.73500000000001,0.0,2.48
89,39.30500000000001,0.0,2.43
90,36.87500000000001,0.0,2.43
