dia_ciclo,SW_obs,I_obs,ETc_obs
1,48.276,0.0,1.352
2,48.86,0.0,1.352
3,48.86,0.0,1.476
4,48.86,0.0,1.1880000000000002
5,47.303999999999995,0.0,1.7800000000000002
6,47.116,0.0,1.516
7,45.964,0.0,1.2880000000000003
8,48.86,0.0,0.9
9,48.86,0.0,1.168
10,48.86,0.0,1.004
11,48.86,0.0,1.1880000000000002
12,48.86,0.0,1.576
13,48.86,0.0,1.924
14,46.852,0.0,2.008
15,45.236,0.0,1.616
16,40.98,0.0,4.256
17,37.052,0.0,3.9280000000000004
18,33.94,0.0,3.112
19,48.86,0.0,1.8399999999999999
20,47.251999999999995,0.0,3.152
21,48.86,0.0,1.72
22,48.292,0.0,2.824
23,48.86,0.0,1.8
24,48.86,0.0,1.512
25,48.86,0.0,1.312
26,48.86,0.0,1.72
27,48.86,0.0,1.512
28,48.86,0.0,2.3760000000000003
29,48.86,0.0,2.248
30,46.316,0.0,3.3200000000000003
31,44.2535,0.0,2.7024999999999997
32,45.423,0.0,4.174499999999999
33,48.86,0.0,3.0014999999999996
34,48.86,0.0,4.2435
35,48.86,0.0,3.703
36,48.86,0.0,4.531
37,48.86,0.0,3.2314999999999996
38,47.894,0.0,4.646
39,48.86,0.0,3.1165
40,48.86,0.0,3.703
41,48.86,0.0,3.3005
42,44.9735,0.0,5.6465
43,41.9855,0.0,3.7719999999999994
44,36.6425,0.0,5.359
45,30.168,0.0,6.474499999999999
46,23.6935,0.0,6.474499999999999
47,48.86,31.226999999999997,6.060499999999999
48,43.771,0.0,6.417
49,38.011500000000005,0.0,6.3595
50,32.11900000000001,0.0,6.060499999999999
51,25.644500000000008,0.0,6.474499999999999
52,48.86,29.045999999999992,5.8305
53,43.675,0.0,6.417
54,37.8445,0.0,5.8305
55,34.262,0.0,5.6465
56,39.418,0.0,5.06
57,43.8755,0.0,2.7024999999999997
58,48.86,0.0,3.3005
59,48.86,0.0,2.5875
60,48.86,0.0,4.4735
61,43.5395,0.0,5.416499999999999
62,40.577,0.0,5.0024999999999995
63,35.333,0.0,5.243999999999999
64,29.628999999999998,0.0,5.704
65,23.5685,0.0,6.060499999999999
66,48.86,31.409499999999998,6.117999999999999
67,48.86,0.0,5.5889999999999995
68,46.3045,0.0,2.5875
69,41.187,0.0,5.1175
70,37.601499999999994,0.0,4.4735
71,34.08149999999999,0.0,3.5200000000000005
72,30.96949999999999,0.0,3.112
73,27.48949999999999,0.0,3.48
74,31.55349999999999,0.0,2.8640000000000003
75,46.321499999999986,0.0,2.456
76,48.86,0.0,3.7680000000000002
77,45.276,0.0,4.016
78,42.71600000000001,0.0,3.48
79,38.98800000000001,0.0,3.728
80,38.69200000000001,0.0,3.6479999999999997
81,38.268,0.0,2.4160000000000004
82,37.116,0.0,2.824
83,39.924,0.0,3.2720000000000002
84,38.20399999999999,0.0,3.6479999999999997
85,39.73199999999999,0.0,3.728
86,39.416,0.0,2.66
87,36.675999999999995,0.0,2.74
88,34.321,0.0,2.355
89,32.068,0.0,2.685
90,31.351000000000003,0.0,2.685
