dia_ciclo,SW_obs,I_obs,ETc_obs
1,48.86,0.0,1.596
2,48.86,0.0,1.124
3,48.86,0.0,1.3920000000000001
4,47.88,0.0,1.476
5,46.34,0.0,1.9640000000000002
6,44.82,0.0,1.6800000000000002
7,42.824000000000005,0.0,2.108
8,41.26800000000001,0.0,1.556
9,41.90400000000001,0.0,0.82
10,48.86,0.0,1.516
11,47.184,0.0,1.74
12,45.751999999999995,0.0,1.4320000000000002
13,47.46399999999999,0.0,1.576
14,48.663999999999994,0.0,1.1039999999999999
15,48.86,0.0,1.1880000000000002
16,48.86,0.0,2.624
17,48.86,0.0,2.4960000000000004
18,48.86,0.0,3.44
19,48.86,0.0,2.904
20,48.86,0.0,2.536
21,48.86,0.0,2.536
22,48.86,0.0,2.168
23,48.86,0.0,2.8640000000000003
24,48.86,0.0,2.664
25,48.86,0.0,2.2079999999999997
26,48.86,0.0,2.456
27,48.86,0.0,3.6479999999999997
28,45.012,0.0,3.848
29,41.74,0.0,3.2720000000000002
30,37.972,0.0,3.7680000000000002
31,34.3435,0.0,4.7725
32,30.351999999999997,0.0,6.1754999999999995
33,24.348999999999997,0.0,6.002999999999999
34,48.86,29.2145,4.703499999999999
35,48.86,0.0,4.4159999999999995
36,46.2215,0.0,2.7024999999999997
37,48.86,0.0,3.9444999999999997
38,44.335499999999996,0.0,4.5885
39,40.45649999999999,0.0,5.359
40,35.45399999999999,0.0,5.0024999999999995
41,29.335999999999995,0.0,6.117999999999999
42,24.747499999999995,0.0,4.5885
43,48.86,29.885500000000004,5.772999999999999
44,43.7425,0.0,5.1175
45,39.786,0.0,4.7725
46,42.67700000000001,0.0,5.772999999999999
47,36.432500000000005,0.0,6.2444999999999995
48,30.8245,0.0,5.704
49,26.971000000000004,0.0,5.1175
50,22.637,0.0,4.83
51,23.224,0.0,4.117
52,48.86,29.297,4.117
53,48.86,0.0,2.6449999999999996
54,48.86,0.0,4.703499999999999
55,43.418,0.0,5.473999999999999
56,38.1165,0.0,5.3015
57,48.86,0.0,3.2314999999999996
58,48.86,0.0,5.531499999999999
59,48.86,0.0,4.301
60,48.86,0.0,5.1175
61,45.680499999999995,0.0,5.531499999999999
62,40.2065,0.0,5.473999999999999
63,36.1725,0.0,5.473999999999999
64,30.641,0.0,5.531499999999999
65,27.5005,0.0,4.5885
66,22.918499999999998,0.0,4.646
67,48.86,29.7855,5.06
68,44.322,0.0,5.473999999999999
69,48.86,0.0,6.1754999999999995
70,43.0295,0.0,5.8305
71,38.88549999999999,0.0,4.176
72,34.66949999999999,0.0,4.216
73,30.245499999999993,0.0,4.424
74,25.77349999999999,0.0,4.5040000000000004
75,48.86,27.47050000000001,4.384
76,45.084,0.0,4.424
77,40.908,0.0,4.176
78,38.124,0.0,2.7840000000000003
79,40.068000000000005,0.0,2.824
80,38.156000000000006,0.0,3.032
81,37.84400000000001,0.0,3.9280000000000004
82,34.668000000000006,0.0,3.192
83,30.860000000000007,0.0,3.808
84,26.644000000000005,0.0,4.216
85,23.644000000000005,0.0,3.968
86,22.166000000000004,0.0,2.43
87,48.86,29.148999999999994,2.455
88,46.38,0.0,2.48
89,48.572,0.0,2.48
90,47.143,0.0,2.125
