dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.7254959999999997,60.341151999999944,58.854,61.25,61.25,0.0,0.0,0.0,0.0,0.0
2,0.4,1.815304,59.422831999999985,56.646,60.093999999999994,61.25,0.0,0.0,0.0,0.0,0.0
3,0.4,1.7791280000000007,58.31216799999997,54.26599999999999,58.622,61.25,0.0,0.0,0.0,0.0,0.0
4,0.4,1.7538959999999997,57.531032,51.854,58.446000000000005,61.25,0.0,0.0,0.0,0.0,0.0
5,0.4,1.7792400000000024,57.346383999999965,50.47799999999999,59.342000000000006,61.25,0.0,0.0,0.0,0.0,0.0
6,0.4,1.7757759999999994,57.19093600000004,49.285999999999994,59.45400000000001,61.25,0.0,0.0,0.0,0.0,0.0
7,0.4,1.8067920000000002,56.69763999999995,47.589999999999996,57.89,61.25,0.0,0.0,0.0,0.0,0.0
8,0.4,1.739575999999998,56.27956800000002,45.878,57.402,61.25,0.0,0.0,0.0,0.0,0.0
9,0.4,1.703688000000001,55.82287999999999,44.97,57.822,61.25,0.0,0.0,0.0,0.0,0.0
10,0.4,1.737872000000001,55.511455999999974,43.373999999999995,56.822,61.25,0.0,0.0,0.0,0.0,0.0
11,0.4,1.699392000000001,55.12465600000003,42.64699999999999,57.321999999999996,61.25,0.0,0.0,0.0,0.0,0.0
12,0.4,1.7456480000000034,54.94511200000003,40.93,57.510000000000005,61.25,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6743439999999974,54.57657599999996,42.154,57.342000000000006,61.25,0.0,0.0,0.0,0.0,0.0
14,0.4,1.6784879999999995,54.34662399999999,41.022000000000006,56.785999999999994,61.25,0.0,0.0,0.0,0.0,0.0
15,0.4,1.676296000000003,53.97820799999989,39.314,55.55200000000001,61.25,0.0,0.0,0.0,0.0,0.0
16,0.8,3.3933919999999986,52.29262400000006,34.81,56.066,61.25,0.0,0.0,0.0,0.0,0.0
17,0.8,3.271727999999999,52.45796000000002,37.674,53.385999999999996,61.25,0.8232400000000003,0.0,0.0,0.0,0.022
18,0.8,3.4015199999999965,51.972391999999985,36.114000000000004,53.966,61.25,0.6258240000000005,0.0,0.0,0.0,0.018
