dia_ciclo,SW_obs,I_obs,ETc_obs
1,52.87,0.0,1.412
2,52.87,0.0,1.372
3,52.87,0.0,1.476
4,52.87,0.0,1.124
5,52.41,0.0,1.6600000000000001
6,52.838,0.0,1.412
7,51.466,0.0,1.372
8,52.87,0.0,0.86
9,52.87,0.0,1.1880000000000002
10,52.87,0.0,1.004
11,52.87,0.0,1.168
12,52.87,0.0,1.452
13,51.089999999999996,0.0,1.7800000000000002
14,52.87,0.0,1.8440000000000003
15,52.87,0.0,1.596
16,51.974000000000004,0.0,3.968
17,52.158,0.0,3.6479999999999997
18,50.558,0.0,3.152
19,52.87,0.0,1.7600000000000002
20,52.87,0.0,2.9920000000000004
21,52.87,0.0,1.6
22,52.87,0.0,2.9920000000000004
23,52.87,0.0,1.7600000000000002
24,52.87,0.0,1.3920000000000001
25,52.87,0.0,1.2320000000000002
26,52.87,0.0,1.7600000000000002
27,52.87,0.0,1.552
28,52.87,0.0,2.456
29,52.87,0.0,2.2960000000000003
30,51.517999999999994,0.0,3.072
31,52.87,0.0,2.6449999999999996
32,52.87,0.0,4.002
33,52.87,0.0,2.7715
34,52.87,0.0,4.301
35,52.87,0.0,3.8295
36,52.87,0.0,4.531
37,52.87,0.0,3.1739999999999995
38,52.87,0.0,4.531
39,52.87,0.0,2.8864999999999994
40,52.87,0.0,3.5304999999999995
41,52.87,0.0,3.0589999999999997
42,52.87,0.0,5.243999999999999
43,52.87,0.0,3.4154999999999998
44,51.63699999999999,0.0,4.944999999999999
45,45.42449999999999,0.0,6.2444999999999995
46,42.82799999999999,0.0,6.060499999999999
47,50.12549999999999,0.0,5.8305
48,44.12249999999999,0.0,6.002999999999999
49,38.41849999999999,0.0,5.704
50,45.202499999999986,0.0,5.704
51,40.69899999999999,0.0,6.3595
52,38.49249999999999,0.0,5.6465
53,37.22399999999999,0.0,6.2444999999999995
54,36.025499999999994,0.0,5.6465
55,38.13349999999999,0.0,5.06
56,43.50999999999999,0.0,4.703499999999999
57,46.51649999999999,0.0,3.0014999999999996
58,44.894499999999994,0.0,3.1739999999999995
59,46.56949999999999,0.0,2.6449999999999996
60,44.81599999999999,0.0,4.4735
61,41.77049999999999,0.0,5.3015
62,37.2435,0.0,5.175
63,35.22,0.0,4.887499999999999
64,32.181,0.0,5.359
65,27.198499999999996,0.0,5.8305
66,52.87,31.502000000000002,5.8305
67,52.1275,0.0,5.6465
68,52.205999999999996,0.0,3.0014999999999996
69,47.934,0.0,4.4159999999999995
70,52.87,0.0,4.646
71,51.766,0.0,3.232
72,52.87,0.0,2.456
73,52.87,0.0,3.2720000000000002
74,52.87,0.0,2.5760000000000005
75,52.87,0.0,2.624
76,52.87,0.0,3.7680000000000002
77,52.87,0.0,3.8880000000000003
78,50.086,0.0,2.824
79,52.87,0.0,3.48
80,49.622,0.0,3.3200000000000003
81,52.87,0.0,2.3760000000000003
82,52.87,0.0,2.704
83,51.846000000000004,0.0,3.48
84,50.438,0.0,3.3200000000000003
85,47.166000000000004,0.0,3.4000000000000004
86,44.581,0.0,2.585
87,41.996,0.0,2.585
88,39.821000000000005,0.0,2.175
89,37.361000000000004,0.0,2.66
90,34.80500000000001,0.0,2.66
