dia_ciclo,SW_obs,I_obs,ETc_obs
1,117.828,0.0,2.172
2,115.57600000000001,0.0,2.2520000000000002
3,113.40400000000001,0.0,2.172
4,111.46000000000001,0.0,1.9440000000000002
5,109.268,0.0,2.192
6,109.24,0.0,1.8840000000000001
7,108.88,0.0,1.984
8,107.16,0.0,1.864
9,109.884,0.0,1.332
10,116.72399999999999,0.0,1.064
11,120.0,0.0,1.6600000000000001
12,117.748,0.0,2.2520000000000002
13,115.39200000000001,0.0,2.356
14,113.34400000000001,0.0,2.048
15,111.50000000000001,0.0,1.8440000000000003
16,109.81700000000001,0.0,1.683
17,107.84700000000001,0.0,1.97
18,119.27550000000001,0.0,2.1395000000000004
19,119.52950000000001,0.0,2.178
20,120.0,0.0,1.6964999999999997
21,120.0,0.0,1.505
22,120.0,0.0,2.1075
23,117.712,0.0,3.1919999999999997
24,119.873,0.0,2.5669999999999997
25,120.0,0.0,3.2219999999999995
26,120.0,0.0,3.211
27,115.42,0.0,5.22
28,109.8865,0.0,5.533499999999998
29,107.4605,0.0,6.138000000000001
30,101.0435,0.0,6.417
31,95.0405,0.0,6.002999999999999
32,89.98049999999999,0.0,5.06
33,85.33449999999999,0.0,4.646
34,85.48649999999999,0.0,2.944
35,92.589,0.0,4.4735
36,90.28999999999999,0.0,6.002999999999999
37,83.988,0.0,6.302
38,77.456,0.0,6.531999999999999
39,72.0395,0.0,5.416499999999999
40,68.808,0.0,3.2314999999999996
41,67.891,0.0,2.6449999999999996
42,77.375,0.0,5.243999999999999
43,73.01650000000001,0.0,4.358499999999999
44,82.38000000000001,0.0,4.7725
45,82.909,0.0,3.703
46,81.9885,0.0,3.9444999999999997
47,86.6935,0.0,3.703
48,85.11999999999999,0.0,5.3015
49,81.81049999999999,0.0,3.8295
50,81.696,0.0,5.0024999999999995
51,77.66550000000001,0.0,4.174499999999999
52,75.436,0.0,5.3015
53,75.03900000000002,0.0,5.5889999999999995
54,75.78500000000003,0.0,6.117999999999999
55,70.26050000000002,0.0,6.2444999999999995
56,64.25300000000003,0.0,6.1754999999999995
57,65.85350000000003,0.0,4.887499999999999
58,65.93800000000003,0.0,4.2435
59,62.72250000000003,0.0,3.4154999999999998
60,59.308000000000035,0.0,4.358499999999999
61,54.165000000000035,0.0,5.175
62,60.70750000000004,0.0,5.945499999999999
63,54.55900000000003,0.0,6.2444999999999995
64,120.0,70.44349999999997,5.0024999999999995
65,116.2385,0.0,5.945499999999999
66,112.593,0.0,3.6454999999999997
67,115.11550000000001,0.0,3.6454999999999997
68,120.0,0.0,2.6449999999999996
69,120.0,0.0,4.4159999999999995
70,119.2285,0.0,4.0595
71,120.0,0.0,3.1401749999999997
72,116.1157,0.0,3.8843
73,116.14775,0.0,3.76795
74,120.0,0.0,2.8152
75,120.0,0.0,4.038875
76,120.0,0.0,2.8841
77,120.0,0.0,2.78595
78,120.0,0.0,3.4620999999999995
79,120.0,0.0,1.5777999999999999
80,120.0,0.0,2.2769999999999997
81,120.0,0.0,2.55185
82,120.0,0.0,2.6448
83,120.0,0.0,2.684475
84,120.0,0.0,2.84255
85,120.0,0.0,2.444625
86,120.0,0.0,2.1924
87,120.0,0.0,2.0494250000000003
88,120.0,0.0,1.8814499999999998
89,120.0,0.0,1.5549
90,120.0,0.0,1.79
