dia_ciclo,SW_obs,I_obs,ETc_obs
1,50.698,0.0,2.172
2,48.322,0.0,2.3760000000000003
3,46.150000000000006,0.0,2.172
4,44.142,0.0,2.008
5,47.986000000000004,0.0,1.7000000000000002
6,46.59,0.0,1.596
7,50.050000000000004,0.0,1.8840000000000001
8,49.21800000000001,0.0,1.352
9,52.87,0.0,1.168
10,52.87,0.0,1.6360000000000001
11,52.87,0.0,1.452
12,52.87,0.0,2.028
13,50.553999999999995,0.0,2.356
14,48.221999999999994,0.0,2.3320000000000003
15,46.05,0.0,2.172
16,44.282,0.0,4.6240000000000006
17,41.809999999999995,0.0,4.424
18,37.425999999999995,0.0,4.384
19,36.017999999999994,0.0,3.6
20,38.641999999999996,0.0,3.032
21,40.577999999999996,0.0,2.824
22,43.48199999999999,0.0,1.4720000000000002
23,52.87,0.0,2.168
24,52.87,0.0,2.664
25,52.87,0.0,2.7840000000000003
26,52.87,0.0,2.456
27,49.798,0.0,3.48
28,51.406,0.0,4.344
29,47.022,0.0,4.384
30,42.518,0.0,4.5040000000000004
31,35.871,0.0,6.646999999999999
32,29.868000000000002,0.0,6.002999999999999
33,27.015500000000003,0.0,6.060499999999999
34,31.755500000000005,0.0,3.7719999999999994
35,27.839000000000002,0.0,4.5885
36,52.87,30.783499999999993,6.7044999999999995
37,45.7515,0.0,7.1185
38,38.978,0.0,6.773499999999999
39,32.106,0.0,7.359999999999999
40,27.225,0.0,4.944999999999999
41,24.947000000000003,0.0,4.83
42,52.87,31.784999999999997,4.646
43,50.1395,0.0,5.0024999999999995
44,52.87,0.0,5.531499999999999
45,52.87,0.0,4.174499999999999
46,52.87,0.0,4.174499999999999
47,52.87,0.0,3.3579999999999997
48,52.87,0.0,4.531
49,51.1185,0.0,4.887499999999999
50,45.000499999999995,0.0,6.117999999999999
51,39.6675,0.0,5.5889999999999995
52,33.721999999999994,0.0,5.945499999999999
53,27.304999999999993,0.0,6.417
54,52.87,32.093500000000006,6.7044999999999995
55,45.625,0.0,7.244999999999999
56,40.4925,0.0,6.060499999999999
57,34.1905,0.0,6.302
58,28.302500000000002,0.0,5.888
59,52.87,30.984499999999997,6.417
60,46.982,0.0,5.888
61,43.399,0.0,5.175
62,40.671,0.0,5.704
63,52.87,0.0,5.416499999999999
64,52.87,0.0,4.7725
65,51.123,0.0,4.531
66,52.862,0.0,4.117
67,51.751,0.0,5.359
68,48.634,0.0,4.117
69,52.87,0.0,2.5875
70,52.87,0.0,3.0014999999999996
71,52.87,0.0,2.4160000000000004
72,52.87,0.0,2.8640000000000003
73,52.87,0.0,3.072
74,51.126,0.0,3.152
75,48.19,0.0,3.112
76,47.582,0.0,3.48
77,48.926,0.0,3.032
78,52.87,0.0,2.624
79,52.87,0.0,1.64
80,52.87,0.0,1.8
81,52.87,0.0,2.4960000000000004
82,52.87,0.0,2.704
83,52.87,0.0,1.8399999999999999
84,52.87,0.0,2.536
85,51.589999999999996,0.0,2.7840000000000003
86,49.568999999999996,0.0,2.125
87,47.599,0.0,1.97
88,52.87,0.0,1.56
89,52.265,0.0,1.125
90,52.87,0.0,1.435
