dia_ciclo,SW_obs,I_obs,ETc_obs
1,44.222,0.0,2.128
2,42.050000000000004,0.0,2.172
3,40.022000000000006,0.0,2.028
4,38.15800000000001,0.0,1.864
5,35.98600000000001,0.0,2.172
6,35.91800000000001,0.0,1.7800000000000002
7,34.95000000000002,0.0,1.8239999999999998
8,33.12600000000002,0.0,1.8239999999999998
9,31.93800000000002,0.0,1.1880000000000002
10,30.99400000000002,0.0,0.984
11,42.39400000000003,0.0,1.6800000000000002
12,40.27800000000002,0.0,2.212
13,38.05000000000002,0.0,2.2920000000000003
14,36.08600000000002,0.0,1.9640000000000002
15,34.34600000000002,0.0,1.74
16,31.442000000000018,0.0,2.904
17,28.538000000000018,0.0,2.904
18,30.242000000000015,0.0,2.904
19,30.178000000000015,0.0,2.8640000000000003
20,35.15400000000001,0.0,1.8399999999999999
21,45.96200000000001,0.0,1.64
22,46.35,0.0,2.3760000000000003
23,43.461999999999996,0.0,3.072
24,46.35,0.0,2.008
25,46.35,0.0,2.952
26,46.286,0.0,2.824
27,42.605999999999995,0.0,4.096
28,38.49399999999999,0.0,4.176
29,37.53399999999999,0.0,4.384
30,33.10999999999999,0.0,4.424
31,27.221999999999994,0.0,5.888
32,22.449499999999993,0.0,4.7725
33,46.35,25.750000000000007,4.4735
34,46.35,0.0,2.6449999999999996
35,46.35,0.0,4.358499999999999
36,44.1435,0.0,5.8305
37,38.051,0.0,6.2444999999999995
38,31.729999999999997,0.0,6.417
39,26.9,0.0,4.83
40,23.7835,0.0,3.1165
41,30.597499999999997,0.0,2.53
42,30.871999999999996,0.0,5.3015
43,26.553499999999996,0.0,4.358499999999999
44,23.642,0.0,4.703499999999999
45,25.142000000000003,0.0,3.7719999999999994
46,21.384500000000003,0.0,3.8295
47,46.35,27.938999999999997,3.8295
48,46.35,0.0,5.359
49,44.064499999999995,0.0,3.8295
50,41.3605,0.0,4.4159999999999995
51,38.029,0.0,4.0595
52,37.4155,0.0,5.1175
53,32.068,0.0,5.531499999999999
54,27.892000000000003,0.0,5.888
55,22.061500000000002,0.0,5.8305
56,46.35,30.304,6.1754999999999995
57,42.9375,0.0,4.7725
58,40.877500000000005,0.0,3.7719999999999994
59,38.166000000000004,0.0,3.4154999999999998
60,34.962500000000006,0.0,4.0595
61,30.112500000000008,0.0,5.473999999999999
62,24.61800000000001,0.0,5.6465
63,46.35,27.64699999999999,6.002999999999999
64,41.3875,0.0,5.0024999999999995
65,37.98250000000001,0.0,5.772999999999999
66,34.33700000000001,0.0,3.6454999999999997
67,30.90400000000001,0.0,3.473
68,33.53750000000001,0.0,2.7024999999999997
69,32.528000000000006,0.0,4.4735
70,31.02200000000001,0.0,4.002
71,41.09400000000001,0.0,2.4960000000000004
72,42.24600000000001,0.0,2.704
73,45.03800000000001,0.0,2.952
74,46.35,0.0,1.8399999999999999
75,44.606,0.0,3.192
76,44.342000000000006,0.0,2.168
77,46.35,0.0,2.248
78,46.35,0.0,3.072
79,46.35,0.0,1.352
80,46.35,0.0,2.2960000000000003
81,46.35,0.0,2.5760000000000005
82,46.35,0.0,2.7840000000000003
83,46.35,0.0,3.032
84,46.31,0.0,3.192
85,46.35,0.0,2.8640000000000003
86,46.35,0.0,1.585
87,46.35,0.0,1.46
88,46.35,0.0,1.535
89,46.35,0.0,1.46
90,46.35,0.0,1.87
