dia_ciclo,SW_obs,I_obs,ETc_obs
1,34.37,0.0,1.616
2,34.37,0.0,1.74
3,33.702,0.0,1.556
4,31.878,0.0,1.8239999999999998
5,29.934,0.0,1.9440000000000002
6,28.126,0.0,1.9440000000000002
7,26.182000000000002,0.0,1.9440000000000002
8,24.074,0.0,2.108
9,24.046000000000003,0.0,1.7000000000000002
10,24.094,0.0,1.536
11,22.066000000000003,0.0,2.028
12,20.154000000000003,0.0,1.9440000000000002
13,18.250000000000004,0.0,1.904
14,16.530000000000005,0.0,1.72
15,34.37,19.231999999999992,1.3920000000000001
16,31.729999999999997,0.0,3.3200000000000003
17,34.37,0.0,2.4960000000000004
18,34.37,0.0,3.8880000000000003
19,34.37,0.0,3.2720000000000002
20,31.546,0.0,3.7680000000000002
21,31.402,0.0,3.7680000000000002
22,34.37,0.0,2.128
23,34.37,0.0,2.952
24,34.37,0.0,2.336
25,34.37,0.0,2.2079999999999997
26,34.37,0.0,2.904
27,31.834,0.0,3.032
28,34.17,0.0,3.6479999999999997
29,30.402,0.0,3.7680000000000002
30,26.634,0.0,3.7680000000000002
31,20.9875,0.0,5.6465
32,34.37,19.028999999999996,5.6465
33,29.010999999999996,0.0,5.359
34,25.238999999999997,0.0,3.7719999999999994
35,25.305999999999997,0.0,5.5889999999999995
36,22.0385,0.0,4.0595
37,21.8185,0.0,3.7719999999999994
38,25.9195,0.0,4.531
39,27.253,0.0,5.0024999999999995
40,23.269,0.0,5.704
41,18.209,0.0,5.06
42,34.37,20.823,4.83
43,29.546499999999998,0.0,4.887499999999999
44,27.214499999999997,0.0,5.06
45,24.639,0.0,4.887499999999999
46,21.5665,0.0,5.416499999999999
47,16.863000000000003,0.0,4.703499999999999
48,34.37,22.279499999999995,4.7725
49,29.164499999999993,0.0,5.3015
50,34.37,0.0,2.8289999999999997
51,34.37,0.0,5.243999999999999
52,32.262499999999996,0.0,5.531499999999999
53,33.6155,0.0,3.703
54,29.792,0.0,4.703499999999999
55,23.904000000000003,0.0,5.888
56,18.901500000000006,0.0,5.0024999999999995
57,20.304500000000004,0.0,4.301
58,17.284500000000005,0.0,5.243999999999999
59,20.249500000000005,0.0,3.0589999999999997
60,18.977500000000006,0.0,5.704
61,34.37,21.39549999999999,6.002999999999999
62,28.658,0.0,5.888
63,23.598000000000003,0.0,5.06
64,19.941500000000005,0.0,3.9444999999999997
65,22.448000000000004,0.0,3.8295
66,18.241500000000006,0.0,4.358499999999999
67,34.37,18.995999999999988,5.531499999999999
68,31.134,0.0,5.243999999999999
69,32.001000000000005,0.0,4.117
70,30.99000000000001,0.0,6.002999999999999
71,26.806000000000008,0.0,4.216
72,22.67000000000001,0.0,4.176
73,18.686000000000007,0.0,4.096
74,34.37,19.891999999999992,4.384
75,29.985999999999997,0.0,4.384
76,25.769999999999996,0.0,4.216
77,22.121999999999993,0.0,3.8880000000000003
78,22.129999999999992,0.0,3.192
79,23.15399999999999,0.0,2.088
80,21.681999999999988,0.0,2.8640000000000003
81,27.745999999999988,0.0,2.9920000000000004
82,27.01799999999999,0.0,2.624
83,31.129999999999992,0.0,3.5200000000000005
84,26.84999999999999,0.0,4.344
85,23.289999999999992,0.0,3.5600000000000005
86,28.237999999999992,0.0,2.02
87,34.37,0.0,1.28
88,34.37,0.0,1.38
89,34.37,0.0,1.895
90,33.296,0.0,1.97
