dia_ciclo,SW_obs,I_obs,ETc_obs
1,49.126,0.0,1.124
2,47.714,0.0,1.412
3,46.282,0.0,1.4320000000000002
4,45.342,0.0,0.9400000000000001
5,44.074,0.0,1.412
6,43.906,0.0,1.6800000000000002
7,42.506,0.0,1.8239999999999998
8,42.502,0.0,1.924
9,41.718,0.0,1.4960000000000002
10,45.870000000000005,0.0,1.168
11,50.21,0.0,1.74
12,48.346000000000004,0.0,1.864
13,50.21,0.0,1.124
14,50.21,0.0,1.4960000000000002
15,50.21,0.0,1.4320000000000002
16,47.914,0.0,3.3200000000000003
17,46.906,0.0,3.072
18,50.21,0.0,1.4720000000000002
19,50.21,0.0,3.3600000000000003
20,50.21,0.0,1.968
21,50.21,0.0,2.824
22,50.21,0.0,3.2720000000000002
23,50.21,0.0,2.4960000000000004
24,50.21,0.0,1.8
25,50.21,0.0,2.2960000000000003
26,50.21,0.0,2.664
27,50.21,0.0,2.456
28,46.666000000000004,0.0,3.9280000000000004
29,43.602000000000004,0.0,3.232
30,50.21,0.0,2.952
31,50.21,0.0,2.53
32,47.6645,0.0,4.4735
33,50.21,0.0,4.002
34,46.6695,0.0,4.7725
35,45.777,0.0,4.7725
36,42.8905,0.0,2.8864999999999994
37,40.55400000000001,0.0,2.4724999999999997
38,42.498500000000014,0.0,4.703499999999999
39,46.113500000000016,0.0,3.473
40,44.03700000000001,0.0,3.1165
41,42.781500000000015,0.0,3.4154999999999998
42,40.109000000000016,0.0,3.9444999999999997
43,50.21,0.0,1.8285
44,50.21,0.0,3.7719999999999994
45,50.21,0.0,1.9434999999999998
46,50.21,0.0,3.5304999999999995
47,50.21,0.0,2.3574999999999995
48,50.21,0.0,5.0024999999999995
49,50.21,0.0,2.53
50,50.21,0.0,4.4735
51,50.21,0.0,4.0595
52,47.1395,0.0,4.174499999999999
53,43.137499999999996,0.0,4.002
54,41.4875,0.0,5.473999999999999
55,50.108,0.0,4.2435
56,44.8065,0.0,5.3015
57,40.985,0.0,5.3015
58,36.884,0.0,4.117
59,38.191,0.0,4.117
60,35.8655,0.0,2.3574999999999995
61,31.639999999999993,0.0,4.4735
62,32.37649999999999,0.0,4.703499999999999
63,40.78699999999999,0.0,3.6454999999999997
64,37.73499999999999,0.0,3.5879999999999996
65,40.570499999999996,0.0,4.5885
66,38.391999999999996,0.0,5.0024999999999995
67,32.650999999999996,0.0,5.772999999999999
68,27.291999999999994,0.0,5.359
69,50.21,28.748500000000007,5.8305
70,47.1575,0.0,3.1165
71,46.8135,0.0,2.2960000000000003
72,44.60549999999999,0.0,3.072
73,49.1735,0.0,2.7840000000000003
74,46.7335,0.0,3.728
75,43.69349999999999,0.0,3.072
76,40.82149999999999,0.0,3.6880000000000006
77,49.5575,0.0,1.6800000000000002
78,50.21,0.0,2.704
79,50.21,0.0,3.6
80,50.21,0.0,3.728
81,47.122,0.0,3.2720000000000002
82,50.21,0.0,2.9920000000000004
83,50.21,0.0,2.3760000000000003
84,50.21,0.0,2.9920000000000004
85,50.21,0.0,1.9280000000000002
86,50.21,0.0,1.665
87,49.505,0.0,1.665
88,47.765,0.0,1.74
89,46.59,0.0,1.175
90,44.875,0.0,1.715
