dia_ciclo,SW_obs,I_obs,ETc_obs
1,34.37,0.0,1.8
2,33.089999999999996,0.0,1.3920000000000001
3,33.885999999999996,0.0,1.476
4,34.37,0.0,0.7160000000000001
5,34.37,0.0,1.9440000000000002
6,32.449999999999996,0.0,2.128
7,30.669999999999995,0.0,1.8440000000000003
8,31.045999999999992,0.0,0.984
9,34.37,0.0,1.6600000000000001
10,33.385999999999996,0.0,1.1039999999999999
11,34.37,0.0,1.004
12,34.37,0.0,2.028
13,32.141999999999996,0.0,2.2920000000000003
14,29.889999999999997,0.0,2.2520000000000002
15,27.761999999999997,0.0,2.128
16,23.289999999999996,0.0,4.5040000000000004
17,18.849999999999994,0.0,4.464
18,34.37,19.576000000000004,4.056
19,34.37,0.0,1.72
20,33.266,0.0,1.9280000000000002
21,34.37,0.0,1.72
22,34.37,0.0,2.904
23,34.37,0.0,2.4960000000000004
24,34.37,0.0,2.624
25,34.37,0.0,1.4720000000000002
26,34.37,0.0,1.6800000000000002
27,34.37,0.0,2.088
28,34.37,0.0,2.704
29,34.37,0.0,3.112
30,32.897999999999996,0.0,4.176
31,31.387999999999998,0.0,3.1739999999999995
32,26.3315,0.0,5.416499999999999
33,24.466499999999996,0.0,4.944999999999999
34,34.37,0.0,4.2435
35,34.37,0.0,4.174499999999999
36,34.37,0.0,4.4735
37,34.37,0.0,2.944
38,34.37,0.0,4.944999999999999
39,34.37,0.0,2.5875
40,34.37,0.0,4.83
41,34.37,0.0,4.4735
42,29.035499999999995,0.0,5.6465
43,26.58,0.0,3.4154999999999998
44,31.0685,0.0,4.703499999999999
45,27.9375,0.0,6.002999999999999
46,21.4055,0.0,6.531999999999999
47,16.288,0.0,5.1175
48,34.37,21.295999999999996,6.117999999999999
49,29.6815,0.0,5.416499999999999
50,26.5385,0.0,5.359
51,21.0545,0.0,6.531999999999999
52,34.37,19.880999999999997,6.5895
53,29.938499999999998,0.0,6.1754999999999995
54,26.200999999999997,0.0,5.945499999999999
55,28.2535,0.0,4.2435
56,34.37,0.0,5.0024999999999995
57,33.9855,0.0,3.9444999999999997
58,34.37,0.0,4.4735
59,34.37,0.0,3.1165
60,30.4905,0.0,4.887499999999999
61,26.4385,0.0,5.06
62,22.968,0.0,5.6465
63,17.720499999999998,0.0,6.3595
64,34.37,22.662,6.060499999999999
65,28.194499999999998,0.0,6.1754999999999995
66,22.1005,0.0,6.117999999999999
67,15.856000000000002,0.0,6.2444999999999995
68,34.37,22.702999999999996,4.301
69,30.005999999999997,0.0,5.06
70,27.384999999999998,0.0,5.5889999999999995
71,24.657,0.0,4.136
72,21.497,0.0,3.192
73,25.465,0.0,2.744
74,34.37,0.0,2.704
75,34.37,0.0,2.248
76,34.37,0.0,2.8640000000000003
77,34.37,0.0,3.9280000000000004
78,34.37,0.0,3.44
79,33.81,0.0,3.9280000000000004
80,30.578000000000003,0.0,3.232
81,34.37,0.0,3.192
82,34.37,0.0,2.824
83,32.098,0.0,4.176
84,32.49,0.0,3.808
85,28.786000000000005,0.0,4.096
86,26.225000000000005,0.0,2.585
87,23.460000000000004,0.0,2.765
88,23.616000000000003,0.0,2.66
89,20.701000000000004,0.0,2.915
90,17.986000000000004,0.0,2.715
