dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.6873759999999993,60.39108799999996,58.918,61.25,61.25,0.0,0.0,0.0,0.0,0.0
2,0.4,1.7993359999999992,59.504152000000005,56.646,60.126,61.25,0.0,0.0,0.0,0.0,0.0
3,0.4,1.755624000000001,58.41823999999998,54.29,58.854,61.25,0.0,0.0,0.0,0.0,0.0
4,0.4,1.7121359999999992,57.72376000000002,51.854,58.538,61.25,0.0,0.0,0.0,0.0,0.0
5,0.4,1.737103999999999,57.591455999999965,50.754,59.834,61.25,0.0,0.0,0.0,0.0,0.0
6,0.4,1.7772159999999992,57.45882400000008,49.285999999999994,59.802,61.25,0.0,0.0,0.0,0.0,0.0
7,0.4,1.7904959999999999,56.99552799999999,47.55000000000001,59.022,61.25,0.0,0.0,0.0,0.0,0.0
8,0.4,1.704895999999997,56.60067200000004,45.992000000000004,59.054,61.25,0.0,0.0,0.0,0.0,0.0
9,0.4,1.7142400000000007,56.31308000000001,45.3196,57.83000000000001,61.25,0.0,0.0,0.0,0.0,0.0
10,0.4,1.7247760000000019,56.11621599999997,44.1226,57.28999999999999,61.25,0.0,0.0,0.0,0.0,0.0
11,0.4,1.6631440000000006,55.87839200000003,45.698,57.522,61.25,0.0,0.0,0.0,0.0,0.0
12,0.4,1.7032800000000028,55.87655200000006,43.67,58.218,61.25,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6779039999999985,55.47260800000002,42.822,58.464,61.25,0.0,0.0,0.0,0.0,0.0
14,0.4,1.680071999999999,55.03582400000001,41.506,57.733999999999995,61.25,0.0,0.0,0.0,0.0,0.0
15,0.4,1.6764239999999988,54.644631999999866,40.73800000000001,56.666,61.25,0.0,0.0,0.0,0.0,0.0
16,0.8,3.376111999999998,53.14718400000007,36.72200000000001,55.734,61.25,0.0,0.0,0.0,0.0,0.0
17,0.8,3.285520000000001,52.89608000000002,38.938,53.385999999999996,61.25,0.2993600000000001,0.0,0.0,0.0,0.008
18,0.8,3.3841599999999956,52.01142400000002,36.114000000000004,53.657999999999994,61.25,0.41721600000000036,0.0,0.0,0.0,0.012
19,0.8,3.366112000000004,50.503872000000065,33.12999999999999,51.00599999999999,61.25,0.0,0.0,0.0,0.0,0.0
20,0.8,3.468271999999994,50.19144,32.11580000000001,51.217999999999996,61.25,1.2086720000000002,0.0,0.0,0.0,0.034
21,0.8,3.5040000000000022,49.82384799999997,29.993999999999986,52.87799999999999,61.25,1.7463919999999993,0.0,0.0,1.6981999999984547,0.05
22,0.8,3.426320000000001,51.40645599999996,31.671399999999995,54.77799999999999,61.25,3.1517759999999986,0.0,0.0,35.004000000000005,0.088
23,0.8,3.4358400000000056,50.79728799999996,30.522000000000002,53.833999999999996,61.25,1.2326719999999998,0.0,0.0,0.0,0.036
24,0.8,3.422016000000001,51.441088,33.12600000000002,53.842000000000006,61.25,2.7375360000000013,0.0,0.0,35.10000000000001,0.078
25,0.8,3.409728000000008,51.098800000000004,33.198000000000015,54.186,61.25,1.0774080000000004,0.0,0.0,0.0,0.03
26,0.8,3.3954720000000034,51.29158399999994,33.082,53.658,61.25,0.9832960000000001,0.0,0.0,0.0,0.028
27,0.8,3.330383999999997,52.091935999999976,34.45399999999999,55.882000000000005,61.25,1.5010719999999995,0.0,0.0,0.0,0.042
28,0.8,3.390927999999996,50.824768000000006,30.865999999999993,55.001999999999995,61.25,0.0,0.0,0.0,0.0,0.0
29,0.8,3.370111999999996,52.39350399999997,32.28199999999999,58.938,61.25,2.324544000000001,0.0,0.0,34.53200000000001,0.066
30,0.8,3.2810080000000026,52.573552000000056,31.778000000000006,57.322,61.25,0.9528,0.0,0.0,0.0,0.028
31,1.15,4.7462799999999925,52.69399000000004,32.23385000000002,58.5165,61.25,2.0696779999999997,0.0,0.0,35.24499999999999,0.056
32,1.15,4.825492,53.82502000000009,34.18165,57.55850000000001,61.25,2.8845020000000003,0.0,0.0,34.65422499999991,0.08
33,1.15,4.9038759999999995,51.99064899999994,30.46249999999999,55.362,61.25,0.8489639999999996,0.0,0.0,0.0,0.024
34,1.15,4.842558000000002,50.34659900000001,30.899500000000003,51.1875,61.25,0.6073040000000001,0.0,0.0,0.0,0.016
35,1.15,4.870134999999999,49.03961200000004,32.3125,50.83800000000001,61.25,1.6935539999999996,0.0,0.0,0.0,0.048
36,1.15,4.973358999999997,47.786705000000005,29.72200000000001,47.8635,61.25,1.2127679999999998,0.0,0.0,0.0,0.032
