dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.6736479999999976,48.01853600000012,46.384,48.86,48.86,0.0,0.0,0.0,0.0,0.0
2,0.4,1.7588400000000028,47.1697600000001,43.76,47.576,48.86,0.0,0.0,0.0,0.0,0.0
3,0.4,1.7564480000000016,46.539576000000146,42.2134,47.684,48.86,0.0,0.0,0.0,0.0,0.0
4,0.4,1.6854079999999991,45.60108800000008,40.26,46.256,48.86,0.0,0.0,0.0,0.0,0.0
5,0.4,1.739031999999998,44.903576000000136,38.356,46.34,48.86,0.0,0.0,0.0,0.0,0.0
6,0.4,1.7839119999999993,44.210472000000095,36.571999999999996,45.28,48.86,0.0,0.0,0.0,0.0,0.0
7,0.4,1.8026879999999978,43.42997600000004,34.4,44.524,48.86,0.0,0.0,0.0,0.0,0.0
8,0.4,1.7022799999999987,43.359024000000154,32.74799999999999,44.882000000000005,48.86,0.0,0.0,0.0,0.0,0.0
9,0.4,1.684608000000001,43.219208000000066,30.720000000000002,44.988,48.86,0.0,0.0,0.0,0.0,0.0
10,0.4,1.7131360000000029,42.666872000000055,28.96,45.308,48.86,0.0,0.0,0.0,0.0,0.0
11,0.4,1.6620479999999975,42.61847200000012,28.000000000000004,45.047999999999995,48.86,0.0,0.0,0.0,0.0,0.0
12,0.4,1.6784879999999995,42.896104000000065,28.687400000000007,44.455999999999996,48.86,0.0,0.0,0.0,0.0,0.0
13,0.4,1.6744079999999986,42.567248000000106,27.244,45.492,48.86,0.0,0.0,0.0,0.0,0.0
14,0.4,1.6499760000000052,42.67073600000001,28.408,45.70799999999999,48.86,0.0,0.0,0.0,0.0,0.0
15,0.4,1.6455839999999988,43.71049600000011,30.956000000000003,47.244,48.86,0.45164800000000005,0.0,0.0,0.0,0.016
16,0.8,3.4049760000000013,42.27818400000007,28.411999999999992,44.651999999999994,48.86,0.55288,0.0,0.0,0.0,0.02
17,0.8,3.244320000000006,41.204760000000014,26.916,42.891999999999996,48.86,0.0,0.0,0.0,0.0,0.0
18,0.8,3.3823840000000023,41.28930400000011,24.97599999999999,42.588,48.86,1.235392,0.0,0.0,0.0,0.044
19,0.8,3.3791840000000013,41.68423200000015,25.63920000000001,44.748,48.86,1.5060800000000008,0.0,0.0,28.06000000000001,0.052
20,0.8,3.5253440000000036,41.455208000000106,25.41999999999999,44.047999999999995,48.86,1.4814000000000003,0.0,0.0,1.4577999999986744,0.05
21,0.8,3.494144000000001,41.153712000000056,25.74,44.42,48.86,1.6609360000000004,0.0,0.0,27.016000000000005,0.06
22,0.8,3.404432000000007,42.10211200000009,25.972,45.315999999999995,48.86,2.7075680000000006,0.0,0.0,27.416,0.096
23,0.8,3.4337599999999946,41.294136000000044,25.436000000000007,44.396,48.86,0.8165999999999998,0.0,0.0,0.0,0.028
24,0.8,3.4258559999999973,41.22346400000008,25.1,43.82,48.86,1.427424,0.0,0.0,0.0,0.048
25,0.8,3.4678560000000003,41.01146400000008,25.915999999999993,43.432,48.86,1.2996960000000002,0.0,0.0,0.0,0.046
26,0.8,3.4072960000000037,40.63610400000005,25.051999999999992,43.407999999999994,48.86,0.73344,0.0,0.0,0.0,0.024
27,0.8,3.311935999999998,41.08366400000006,25.276000000000003,41.60399999999999,48.86,1.5561520000000009,0.0,0.0,27.88800000000001,0.054
28,0.8,3.3774879999999987,42.261920000000124,27.262800000000006,44.436,48.86,2.2588959999999996,0.0,0.0,28.30400000000001,0.08
29,0.8,3.372239999999998,41.72558400000012,27.412,43.91199999999999,48.86,0.4006239999999998,0.0,0.0,0.0,0.014
30,0.8,3.2906880000000047,41.19280000000006,26.483999999999998,41.804,48.86,0.6172479999999998,0.0,0.0,0.0,0.022
31,1.15,4.854610000000002,39.669523000000034,26.6745,39.879499999999986,48.86,1.048161,0.0,0.0,0.0,0.038
32,1.15,5.050731000000007,38.61647500000011,23.355000000000004,39.382000000000005,48.86,1.4532359999999995,0.0,0.0,1.3538499999987685,0.05
33,1.15,5.023476,40.34779400000013,24.604000000000006,43.141000000000005,48.86,4.259611,0.0,0.0,29.987999999999996,0.142
34,1.15,4.810265999999997,41.75449000000007,28.829375,43.501,48.86,3.0655590000000004,0.0,0.0,29.2145,0.104
35,1.15,4.869306999999993,40.364847000000076,26.8985,41.8565,48.86,1.2071900000000002,0.0,0.0,0.0,0.04
36,1.15,4.841545999999994,40.0553900000001,26.783500000000004,42.972,48.86,1.9314280000000004,0.0,0.0,28.0795,0.066
37,1.15,4.931866999999999,39.853796000000095,26.063000000000002,42.190500000000014,48.86,1.7100639999999987,0.0,0.0,28.1895,0.056
38,1.15,5.029547999999995,38.7340510000001,22.732000000000006,40.2485,48.86,2.154162999999999,0.0,0.0,27.572499999999998,0.074
39,1.15,5.121640000000004,39.73290700000008,25.839699999999997,41.4425,48.86,3.4277659999999988,0.0,0.0,28.799999999999997,0.118
40,1.15,5.266447999999997,37.84525100000006,23.976999999999997,38.824500000000015,48.86,1.3590689999999999,0.0,0.0,0.0,0.048
41,1.15,4.996657999999999,37.49378800000006,23.343,37.43650000000001,48.86,2.40857,0.0,0.0,27.668999999999997,0.084
42,1.15,4.868662999999994,38.95958200000007,25.005500000000005,38.9125,48.86,4.397456,0.0,0.0,29.91799999999999,0.152
43,1.15,4.930118999999996,40.11598300000013,26.569999999999997,42.2705,48.86,3.432461000000002,0.0,0.0,28.577,0.118
44,1.15,4.860888999999996,40.3185370000001,25.802500000000002,43.616,48.86,2.0932779999999998,0.0,0.0,27.589500000000008,0.072
45,1.15,4.800675,40.24019800000015,24.587499999999995,42.86299999999999,48.86,1.8778479999999995,0.0,0.0,29.175499999999996,0.064
46,1.15,4.906291000000005,40.88849300000013,25.3515,43.685,48.86,3.2577919999999994,0.0,0.0,30.046499999999998,0.11
47,1.15,4.958868999999999,40.58087400000014,24.558450000000004,43.385999999999996,48.86,2.3277809999999994,0.0,0.0,29.67,0.078
48,1.15,5.090980999999997,41.06789800000012,24.515400000000003,43.771,48.86,3.5004830000000005,0.0,0.0,29.130374999999923,0.118
49,1.15,4.993529999999992,40.86178900000011,26.276,43.087,48.86,1.591483999999999,0.0,0.0,27.27449999999999,0.054
50,1.15,5.010687999999997,40.554758000000085,24.533000000000015,44.0875,48.86,2.323846999999999,0.0,0.0,28.9435,0.08
51,1.15,4.969817000000001,40.249625000000066,25.644500000000008,43.1045,48.86,3.0114789999999982,0.0,0.0,29.03,0.102
52,1.15,4.841568999999992,41.29770300000011,24.645500000000006,44.329,48.86,3.275839,0.0,0.0,29.045999999999992,0.112
53,1.15,4.800698000000002,41.80513200000006,25.961999999999996,43.897000000000006,48.86,2.672423999999999,0.0,0.0,30.573999999999995,0.086
54,1.15,4.780043999999999,42.0761200000002,26.52950000000001,44.9895,48.86,2.1833209999999994,0.0,0.0,27.670500000000004,0.076
55,1.15,4.8396599999999985,41.58800900000016,27.187,43.418,48.86,1.9924719999999994,0.0,0.0,27.135499999999983,0.07
56,1.15,4.970921000000003,39.69272000000009,23.111500000000007,40.8045,48.86,0.9830059999999995,0.0,0.0,0.0,0.036
57,1.15,4.898034,41.05349000000004,27.331999999999994,43.3725,48.86,3.6184329999999996,0.0,0.0,29.791999999999994,0.124
58,1.15,4.955350000000002,40.22782900000007,24.549,42.6155,48.86,2.0978169999999996,0.0,0.0,27.7195,0.074
59,1.15,5.019634999999997,41.19499800000008,26.136000000000003,43.271,48.86,3.6428700000000003,0.0,0.0,30.199000000000005,0.124
60,1.15,5.092798,41.25436500000003,26.705000000000002,42.7995,48.86,2.6062200000000004,0.0,0.0,28.689000000000004,0.09
61,1.15,5.130379999999999,40.636450000000096,25.908999999999995,42.62125,48.86,1.8589010000000001,0.0,0.0,27.363499999999995,0.066
62,1.15,5.180657999999994,39.40940400000004,24.241000000000007,41.08600000000001,48.86,2.1578079999999997,0.0,0.0,27.356499999999997,0.076
63,1.15,4.975704999999997,39.11689800000011,23.663500000000003,39.78699999999999,48.86,2.7905469999999997,0.0,0.0,28.53942499999995,0.096
64,1.15,4.8313570000000015,38.89752800000009,24.0775,40.384499999999996,48.86,2.423557,0.0,0.0,29.455,0.082
65,1.15,4.905278999999998,38.6885330000001,22.964500000000005,39.461,48.86,2.508273,0.0,0.0,29.813499999999998,0.084
