dia_ciclo,SW_obs,I_obs,ETc_obs
1,61.25,0.0,1.412
2,61.25,0.0,1.556
3,61.25,0.0,1.7000000000000002
4,61.25,0.0,1.2080000000000002
5,61.25,0.0,1.8
6,60.266000000000005,0.0,1.8
7,58.922000000000004,0.0,1.4960000000000002
8,61.25,0.0,0.9199999999999999
9,61.25,0.0,1.332
10,61.25,0.0,1.1039999999999999
11,61.25,0.0,1.1880000000000002
12,61.25,0.0,1.72
13,61.25,0.0,2.192
14,59.153999999999996,0.0,2.128
15,57.23,0.0,1.924
16,52.846,0.0,4.384
17,49.141999999999996,0.0,4.256
18,45.541999999999994,0.0,3.6
19,51.846,0.0,1.72
20,61.25,0.0,2.9920000000000004
21,61.25,0.0,1.8800000000000001
22,61.25,0.0,3.032
23,61.25,0.0,2.128
24,61.25,0.0,1.8800000000000001
25,61.25,0.0,1.352
26,61.25,0.0,1.8399999999999999
27,61.25,0.0,1.64
28,61.25,0.0,2.3760000000000003
29,61.25,0.0,2.5760000000000005
30,59.202000000000005,0.0,3.8880000000000003
31,56.672000000000004,0.0,2.53
32,61.25,0.0,4.4159999999999995
33,61.25,0.0,3.8295
34,61.25,0.0,4.4735
35,61.25,0.0,3.8295
36,61.25,0.0,4.358499999999999
37,61.25,0.0,3.1739999999999995
38,58.7,0.0,4.646
39,61.25,0.0,3.2314999999999996
40,61.25,0.0,3.8869999999999996
41,61.25,0.0,3.4154999999999998
42,56.205000000000005,0.0,5.772999999999999
43,53.90350000000001,0.0,3.6454999999999997
44,51.34300000000001,0.0,5.416499999999999
45,46.86500000000001,0.0,6.302
46,40.595000000000006,0.0,6.302
47,35.236000000000004,0.0,5.359
48,29.2285,0.0,6.3595
49,61.25,37.01,6.060499999999999
50,55.536500000000004,0.0,5.945499999999999
51,49.1195,0.0,6.417
52,43.0015,0.0,6.117999999999999
53,36.9125,0.0,6.417
54,31.323500000000003,0.0,5.5889999999999995
55,28.335500000000003,0.0,5.243999999999999
56,33.24400000000001,0.0,5.531499999999999
57,34.915000000000006,0.0,3.473
58,34.21450000000001,0.0,3.3005
59,32.17050000000001,0.0,2.116
60,50.991000000000014,0.0,4.2435
61,48.241500000000016,0.0,5.3015
62,44.35650000000002,0.0,5.772999999999999
63,38.61550000000002,0.0,5.772999999999999
64,34.17100000000002,0.0,6.060499999999999
65,27.784500000000023,0.0,6.474499999999999
66,61.25,39.551499999999976,6.117999999999999
67,59.644,0.0,6.117999999999999
68,58.5325,0.0,3.4154999999999998
69,55.694,0.0,4.358499999999999
70,53.4465,0.0,4.887499999999999
71,49.774499999999996,0.0,3.7680000000000002
72,48.5985,0.0,2.904
73,56.1345,0.0,3.192
74,61.25,0.0,3.032
75,61.25,0.0,2.456
76,61.25,0.0,3.5600000000000005
77,59.617999999999995,0.0,4.136
78,57.28999999999999,0.0,3.5200000000000005
79,56.842,0.0,3.968
80,56.706,0.0,3.232
81,54.13,0.0,2.5760000000000005
82,56.522000000000006,0.0,3.032
83,58.730000000000004,0.0,3.968
84,55.322,0.0,3.848
85,54.834,0.0,3.7680000000000002
86,54.759,0.0,2.715
87,52.124,0.0,2.635
88,49.644000000000005,0.0,2.48
89,46.854000000000006,0.0,2.79
90,44.089000000000006,0.0,2.765
