dia_ciclo,SW_obs,I_obs,ETc_obs
1,59.266,0.0,1.984
2,61.25,0.0,1.8
3,61.25,0.0,1.864
4,61.25,0.0,1.412
5,61.25,0.0,2.192
6,58.938,0.0,2.3120000000000003
7,56.482,0.0,2.456
8,54.918,0.0,2.3960000000000004
9,52.717999999999996,0.0,2.232
10,50.221999999999994,0.0,2.4960000000000004
11,47.76599999999999,0.0,2.456
12,45.38999999999999,0.0,2.3760000000000003
13,44.422,0.0,2.3120000000000003
14,45.098,0.0,2.3960000000000004
15,42.662,0.0,2.436
16,39.99,0.0,4.016
17,41.486000000000004,0.0,3.5600000000000005
18,39.75,0.0,2.4960000000000004
19,53.717999999999996,0.0,4.136
20,54.629999999999995,0.0,3.968
21,50.525999999999996,0.0,4.296
22,46.42999999999999,0.0,4.096
23,42.501999999999995,0.0,3.9280000000000004
24,54.12599999999999,0.0,2.904
25,61.093999999999994,0.0,2.952
26,61.25,0.0,3.6880000000000006
27,57.994,0.0,4.296
28,53.242,0.0,4.752000000000001
29,48.489999999999995,0.0,4.752000000000001
30,45.169999999999995,0.0,3.3200000000000003
31,43.76299999999999,0.0,3.8869999999999996
32,40.1825,0.0,6.060499999999999
33,34.903999999999996,0.0,5.8305
34,30.534499999999998,0.0,5.945499999999999
35,28.939999999999998,0.0,6.474499999999999
36,61.25,36.353500000000004,4.2435
37,61.25,0.0,3.3579999999999997
38,61.25,0.0,4.703499999999999
39,58.43150000000001,0.0,3.5304999999999995
40,61.25,0.0,2.7715
41,61.25,0.0,4.002
42,61.25,0.0,2.7024999999999997
43,61.25,0.0,3.3579999999999997
44,61.25,0.0,3.9444999999999997
45,61.25,0.0,3.0589999999999997
46,61.25,0.0,3.3579999999999997
47,61.25,0.0,2.6449999999999996
48,61.25,0.0,6.002999999999999
49,56.33,0.0,5.704
50,50.358999999999995,0.0,6.002999999999999
51,57.772,0.0,4.531
52,52.4805,0.0,5.531499999999999
53,54.668499999999995,0.0,5.06
54,51.93699999999999,0.0,5.531499999999999
55,48.172499999999985,0.0,6.2444999999999995
56,44.072999999999986,0.0,5.531499999999999
57,38.40099999999998,0.0,5.704
58,32.340499999999984,0.0,6.060499999999999
59,29.59199999999998,0.0,4.5885
60,61.25,35.33600000000002,4.83
61,59.108999999999995,0.0,4.301
62,57.677499999999995,0.0,4.887499999999999
63,59.1145,0.0,4.531
64,61.25,0.0,3.6454999999999997
65,58.0795,0.0,5.0024999999999995
66,52.594500000000004,0.0,5.772999999999999
67,45.89,0.0,6.7044999999999995
68,39.3005,0.0,6.5895
69,33.056,0.0,6.2444999999999995
70,27.811999999999998,0.0,5.243999999999999
71,61.25,34.15,4.016
72,57.802,0.0,3.808
73,54.546,0.0,3.5600000000000005
74,50.658,0.0,4.296
75,47.122,0.0,4.256
76,43.066,0.0,4.056
77,45.25,0.0,3.968
78,56.786,0.0,3.3200000000000003
79,53.002,0.0,3.8880000000000003
80,48.746,0.0,4.296
81,44.45,0.0,4.296
82,40.394000000000005,0.0,4.056
83,37.282000000000004,0.0,3.3600000000000003
84,37.53,0.0,2.624
85,37.346000000000004,0.0,3.48
86,36.105000000000004,0.0,2.305
87,36.05800000000001,0.0,2.455
88,34.13700000000001,0.0,1.945
89,32.220000000000006,0.0,2.045
90,29.660000000000007,0.0,2.56
