dia_ciclo,SW_obs,I_obs,ETc_obs
1,48.306,0.0,1.904
2,46.669999999999995,0.0,1.6360000000000001
3,49.449999999999996,0.0,1.228
4,50.21,0.0,0.9
5,50.21,0.0,1.452
6,48.594,0.0,1.616
7,46.69,0.0,1.904
8,44.949999999999996,0.0,1.74
9,45.80199999999999,0.0,1.228
10,50.21,0.0,0.9640000000000001
11,50.21,0.0,1.064
12,50.21,0.0,1.4320000000000002
13,48.754000000000005,0.0,1.72
14,50.21,0.0,1.2480000000000002
15,49.002,0.0,1.7600000000000002
16,48.362,0.0,3.6
17,47.385999999999996,0.0,3.072
18,49.94599999999999,0.0,3.072
19,47.80199999999999,0.0,2.9920000000000004
20,50.21,0.0,2.5760000000000005
21,50.21,0.0,2.9920000000000004
22,50.21,0.0,2.624
23,46.65,0.0,3.5600000000000005
24,42.722,0.0,3.9280000000000004
25,39.074,0.0,3.6479999999999997
26,35.385999999999996,0.0,3.6880000000000006
27,32.065999999999995,0.0,3.3200000000000003
28,38.169999999999995,0.0,2.128
29,38.13799999999999,0.0,3.112
30,34.84999999999999,0.0,3.3200000000000003
31,32.37749999999999,0.0,2.4724999999999997
32,40.21549999999999,0.0,4.002
33,40.82299999999999,0.0,2.4724999999999997
34,44.7275,0.0,4.703499999999999
35,43.81099999999999,0.0,4.5885
36,42.05199999999999,0.0,5.175
37,36.96649999999999,0.0,5.1175
38,33.50699999999999,0.0,4.0595
39,29.59449999999999,0.0,3.9444999999999997
40,24.27399999999999,0.0,5.416499999999999
41,50.21,28.44450000000001,4.5885
42,50.21,0.0,2.7024999999999997
43,50.21,0.0,3.8869999999999996
44,46.127500000000005,0.0,5.0024999999999995
45,40.9155,0.0,5.243999999999999
46,37.815,0.0,4.7725
47,33.773999999999994,0.0,4.944999999999999
48,30.756999999999998,0.0,3.473
49,25.9725,0.0,5.416499999999999
50,50.21,28.978,4.7725
51,44.7935,0.0,5.416499999999999
52,41.307,0.0,4.174499999999999
53,41.4635,0.0,4.0595
54,37.884,0.0,4.0595
55,48.1355,0.0,3.3005
56,50.21,0.0,3.0589999999999997
57,50.21,0.0,2.944
58,50.21,0.0,2.3
59,50.21,0.0,3.3005
60,50.21,0.0,4.646
61,46.618500000000004,0.0,4.703499999999999
62,45.1665,0.0,5.06
63,41.751,0.0,3.4154999999999998
64,39.8035,0.0,4.0595
65,50.21,0.0,2.944
66,50.21,0.0,5.531499999999999
67,44.6785,0.0,5.531499999999999
68,39.5035,0.0,5.175
69,34.328500000000005,0.0,5.175
70,32.4575,0.0,3.703
71,34.57750000000001,0.0,1.7600000000000002
72,44.23350000000001,0.0,1.72
73,50.21,0.0,2.7840000000000003
74,49.402,0.0,3.2720000000000002
75,47.17,0.0,4.016
76,50.21,0.0,3.3200000000000003
77,47.17,0.0,3.7680000000000002
78,50.21,0.0,3.6880000000000006
79,46.466,0.0,3.8880000000000003
80,44.898,0.0,2.2960000000000003
81,44.906000000000006,0.0,1.6800000000000002
82,50.21,0.0,1.8
83,50.21,0.0,1.7600000000000002
84,50.21,0.0,1.4720000000000002
85,50.21,0.0,2.7840000000000003
86,48.323,0.0,2.175
87,49.096000000000004,0.0,2.635
88,50.21,0.0,2.305
89,48.729,0.0,1.945
90,48.638,0.0,1.715
