dia_ciclo,SW_obs,I_obs,ETc_obs
1,32.525999999999996,0.0,1.8440000000000003
2,30.417999999999996,0.0,2.108
3,28.957999999999995,0.0,1.924
4,31.765999999999995,0.0,1.352
5,31.985999999999994,0.0,1.74
6,34.37,0.0,2.192
7,32.626,0.0,1.984
8,31.281999999999996,0.0,2.232
9,32.30199999999999,0.0,1.7800000000000002
10,32.982,0.0,1.8
11,31.214,0.0,2.272
12,29.041999999999998,0.0,2.172
13,27.469999999999995,0.0,2.068
14,25.453999999999997,0.0,2.272
15,23.389999999999997,0.0,2.128
16,19.245999999999995,0.0,4.176
17,19.653999999999996,0.0,3.6880000000000006
18,19.005999999999997,0.0,2.9920000000000004
19,30.957999999999995,0.0,3.8880000000000003
20,27.533999999999995,0.0,3.5200000000000005
21,34.37,0.0,3.808
22,30.073999999999998,0.0,4.296
23,25.93,0.0,4.176
24,29.674,0.0,2.048
25,34.37,0.0,2.9920000000000004
26,30.65,0.0,3.7680000000000002
27,26.433999999999997,0.0,4.216
28,21.809999999999995,0.0,4.6240000000000006
29,17.145999999999994,0.0,4.664000000000001
30,34.37,20.360000000000003,3.808
31,34.37,0.0,3.4154999999999998
32,30.797,0.0,5.772999999999999
33,24.7365,0.0,6.060499999999999
34,18.492,0.0,6.2444999999999995
35,34.37,22.409999999999997,6.531999999999999
36,34.37,0.0,3.0014999999999996
37,34.37,0.0,4.117
38,34.37,0.0,4.646
39,31.9305,0.0,3.2314999999999996
40,34.37,0.0,2.7715
41,34.37,0.0,4.117
42,34.37,0.0,3.5879999999999996
43,34.37,0.0,2.944
44,34.37,0.0,3.5879999999999996
45,34.37,0.0,3.1739999999999995
46,34.37,0.0,3.4154999999999998
47,34.37,0.0,2.8864999999999994
48,34.37,0.0,5.416499999999999
49,33.726,0.0,5.243999999999999
50,28.982999999999997,0.0,5.359
51,25.161499999999997,0.0,3.8295
52,21.275499999999994,0.0,4.83
53,17.204999999999995,0.0,4.174499999999999
54,34.37,20.550500000000003,5.945499999999999
55,28.7955,0.0,5.6465
56,23.149,0.0,5.6465
57,17.79,0.0,5.359
58,34.37,20.630999999999997,4.531
59,30.801999999999996,0.0,4.4159999999999995
60,34.101499999999994,0.0,3.1165
61,34.37,0.0,3.703
62,30.379999999999995,0.0,4.646
63,28.1835,0.0,4.5885
64,33.660000000000004,0.0,4.2435
65,31.814000000000007,0.0,4.83
66,29.199500000000004,0.0,5.6465
67,22.897500000000004,0.0,6.302
68,18.452000000000005,0.0,5.1175
69,34.37,21.477999999999994,5.888
70,34.37,0.0,4.83
71,31.586,0.0,3.6880000000000006
72,28.073999999999998,0.0,3.7680000000000002
73,32.714,0.0,3.5600000000000005
74,28.466,0.0,4.424
75,24.778,0.0,3.6880000000000006
76,22.233999999999998,0.0,3.9280000000000004
77,19.569999999999997,0.0,2.9920000000000004
78,17.937999999999995,0.0,3.6880000000000006
79,34.37,19.528,3.8880000000000003
80,32.186,0.0,3.48
81,28.809999999999995,0.0,3.6
82,25.673999999999992,0.0,3.6
83,25.385999999999992,0.0,3.6
84,24.401999999999994,0.0,2.824
85,27.39399999999999,0.0,3.4000000000000004
86,26.90099999999999,0.0,2.045
87,25.367999999999988,0.0,2.045
88,25.871999999999986,0.0,1.92
89,29.058999999999987,0.0,2.125
90,32.78099999999999,0.0,1.87
