dia_ciclo,Kc,ETc_media,SW_media,SW_q05,SW_q50,SW_q95,I_media,I_q05,I_q50,I_q95,Prob_irrig
1,0.4,1.811720000000002,33.30951200000014,31.769999999999996,33.626,34.37,0.0,0.0,0.0,0.0,0.0
2,0.4,1.9072960000000048,32.37536000000012,29.181999999999995,32.709999999999994,34.37,0.0,0.0,0.0,0.0,0.0
3,0.4,1.8270880000000007,31.521120000000064,26.773999999999994,32.058,34.37,0.0,0.0,0.0,0.0,0.0
4,0.4,1.773032000000002,30.57740800000008,24.604799999999997,30.746000000000002,34.37,0.0,0.0,0.0,0.0,0.0
5,0.4,1.7835199999999993,29.92196800000007,22.949999999999996,29.869999999999997,34.37,0.0,0.0,0.0,0.0,0.0
6,0.4,1.814111999999998,29.43689600000005,21.182,30.214,34.37,0.0,0.0,0.0,0.0,0.0
7,0.4,1.8329280000000008,29.073560000000096,20.13799999999999,30.669999999999995,34.37,0.0,0.0,0.0,0.0,0.0
8,0.4,1.7706160000000017,29.087984000000098,18.109999999999992,31.741999999999997,34.37,0.3417120000000001,0.0,0.0,0.0,0.018
9,0.4,1.7705760000000021,28.997664000000086,16.25,31.693999999999996,34.37,0.227088,0.0,0.0,0.0,0.012
10,0.4,1.8017600000000007,29.74492000000012,17.453999999999997,33.05,34.37,0.8675439999999999,0.0,0.0,0.0,0.044
11,0.4,1.783071999999999,29.749720000000124,16.913999999999998,32.14599999999999,34.37,0.6322880000000002,0.0,0.0,0.0,0.032
12,0.4,1.7555119999999975,30.52909600000016,19.226,31.993999999999996,34.37,0.7220319999999999,0.0,0.0,0.0,0.036
13,0.4,1.727496,31.248864000000122,23.909999999999993,32.705999999999996,34.37,0.757312,0.0,0.0,0.0,0.038
14,0.4,1.7191839999999974,30.812264000000084,23.705999999999996,32.384,34.37,0.0,0.0,0.0,0.0,0.0
15,0.4,1.7125279999999996,31.002960000000105,22.205999999999992,33.114,34.37,0.40667999999999993,0.0,0.0,0.0,0.02
16,0.8,3.3673920000000033,29.26891200000008,19.853999999999996,30.537999999999993,34.37,0.0,0.0,0.0,0.0,0.0
17,0.8,3.2985760000000055,28.235648000000072,16.862000000000002,27.92799999999999,34.37,0.6416160000000002,0.0,0.0,0.0,0.03
18,0.8,3.2527360000000014,29.258032000000078,19.702,32.593999999999994,34.37,1.8124080000000007,0.0,0.0,21.604000000000003,0.086
19,0.8,3.467440000000003,28.68780000000012,17.810000000000002,31.217999999999996,34.37,1.188232,0.0,0.0,18.936000000000003,0.056
20,0.8,3.456720000000008,29.33636000000005,19.383599999999998,30.97,34.37,2.2835840000000016,0.0,0.0,19.858799999999977,0.114
21,0.8,3.506160000000003,28.010232000000077,17.625999999999998,29.802,34.37,0.841392,0.0,0.0,0.0,0.042
22,0.8,3.387424000000006,28.407976000000076,17.441999999999993,29.29,34.37,1.5867360000000004,0.0,0.0,19.759999999999998,0.078
23,0.8,3.479295999999997,27.645000000000064,17.5456,29.249999999999996,34.37,0.4697440000000001,0.0,0.0,0.0,0.022
24,0.8,3.3512960000000036,28.427160000000054,17.337999999999994,30.641999999999996,34.37,1.3602400000000003,0.0,0.0,19.352,0.066
25,0.8,3.4285279999999956,28.641088000000096,16.73,30.481999999999996,34.37,1.3597759999999999,0.0,0.0,18.93119999999999,0.068
26,0.8,3.4073759999999984,28.756640000000075,18.454000000000004,30.426,34.37,2.1072800000000007,0.0,0.0,20.008000000000003,0.102
27,0.8,3.4427679999999965,28.362656000000104,18.241999999999997,28.629999999999985,34.37,1.1468479999999999,0.0,0.0,19.475999999999992,0.056
28,0.8,3.295584,28.203712000000078,16.657999999999998,30.193999999999996,34.37,1.30312,0.0,0.0,19.003199999999907,0.062
29,0.8,3.389392000000004,28.483072000000156,16.377999999999993,31.569999999999993,34.37,1.8043840000000002,0.0,0.0,20.496000000000002,0.086
30,0.8,3.358544000000003,29.02224000000012,16.577999999999996,31.625999999999998,34.37,2.1719200000000005,0.0,0.0,20.75200000000001,0.102
31,1.15,4.879357999999994,28.994302000000076,18.6045,30.482999999999997,34.37,2.9865249999999994,0.0,0.0,22.783500000000004,0.136
32,1.15,4.825307999999999,27.411824000000077,17.4625,28.324999999999996,34.37,1.246017,0.0,0.0,19.9245,0.056
33,1.15,5.005949999999997,27.84592200000007,17.294499999999992,28.701500000000003,34.37,3.2437399999999976,0.0,0.0,22.083499999999994,0.148
34,1.15,5.0436700000000085,26.190889000000016,16.90099999999999,27.3665,34.37,0.8318699999999998,0.0,0.0,0.0,0.038
35,1.15,5.012574000000002,28.75814100000012,18.061274999999995,30.6105,34.37,5.1079940000000015,0.0,0.0,22.954,0.242
36,1.15,5.091141999999997,28.536159000000083,17.837999999999997,29.502499999999998,34.37,2.8846440000000007,0.0,0.0,21.896,0.136
37,1.15,5.068510000000001,27.418954000000035,17.373,27.780499999999996,34.37,1.9468949999999998,0.0,0.0,20.831999999999997,0.092
38,1.15,4.964480999999996,28.50780700000009,19.409000000000002,29.068499999999997,34.37,3.8018439999999982,0.0,0.0,22.6665,0.176
39,1.15,5.098754999999994,28.034588000000067,17.028499999999998,29.52399999999999,34.37,2.1007179999999983,0.0,0.0,19.928999999999995,0.104
40,1.15,5.006847,27.70781500000008,18.194499999999998,28.079749999999997,34.37,2.950181000000002,0.0,0.0,20.882999999999996,0.144
41,1.15,4.721785000000001,26.92610100000007,15.855999999999996,27.251499999999997,34.37,1.0684669999999998,0.0,0.0,0.0,0.048
42,1.15,4.880484999999993,26.727517000000066,16.47,27.249999999999993,34.37,2.3953589999999996,0.0,0.0,21.259499999999992,0.11
43,1.15,4.995669000000004,27.385234000000075,16.3315,27.845750000000002,34.37,3.3960560000000015,0.0,0.0,23.781500000000005,0.152
44,1.15,4.907739999999999,28.622028000000125,17.824499999999993,29.3675,34.37,3.1390360000000017,0.0,0.0,23.087500000000002,0.144
45,1.15,4.877748000000001,28.448898000000124,16.619499999999995,29.068499999999997,34.37,2.557237,0.0,0.0,20.5525,0.124
46,1.15,5.019795999999998,28.042648000000096,18.000999999999994,28.723499999999998,34.37,2.5088129999999995,0.0,0.0,22.753,0.116
47,1.15,4.9480589999999935,27.93449100000002,17.531999999999996,29.571999999999996,34.37,2.411497,0.0,0.0,21.767999999999997,0.11
48,1.15,5.0993299999999895,28.65054100000012,17.654000000000003,29.6665,34.37,3.7956269999999988,0.0,0.0,21.821499999999997,0.176
49,1.15,4.923034999999997,27.046587000000084,16.808,28.476999999999997,34.37,0.8984889999999996,0.0,0.0,0.0,0.044
50,1.15,4.695266,28.17889500000008,18.964,27.463,34.37,2.907688,0.0,0.0,20.9855,0.138
51,1.15,4.9185039999999915,27.858986000000083,16.54,29.949499999999997,34.37,1.9099720000000007,0.0,0.0,19.354499999999998,0.096
52,1.15,4.882095000000003,27.700776000000083,15.818999999999997,29.370499999999996,34.37,2.826587999999999,0.0,0.0,21.6125,0.134
53,1.15,4.7924869999999995,28.398249000000142,16.600499999999997,29.938499999999998,34.37,1.76644,0.0,0.0,21.1255,0.08
54,1.15,4.870916999999999,28.18239900000009,16.884999999999998,29.08700000000001,34.37,1.9270190000000005,0.0,0.0,19.875499999999995,0.094
55,1.15,4.896378000000003,27.996785000000063,19.045500000000004,29.7225,34.37,2.5788839999999995,0.0,0.0,21.702724999999997,0.12
56,1.15,4.958179,28.308706000000107,16.59800000000001,30.761999999999993,34.37,2.3832359999999997,0.0,0.0,21.0905,0.112
57,1.15,5.005121999999998,29.58486200000009,21.334624999999996,30.011499999999998,34.37,3.6473089999999995,0.0,0.0,21.447999999999986,0.174
58,1.15,5.003052,28.567566000000056,18.106000000000005,29.004999999999995,34.37,1.0245909999999994,0.0,0.0,0.9476749999991376,0.05
59,1.15,4.915146000000004,28.58586500000005,18.389999999999997,30.4015,34.37,2.64174,0.0,0.0,21.525000000000002,0.122
60,1.15,5.129321999999995,28.44970700000012,17.264999999999997,28.663999999999998,34.37,2.450015000000001,0.0,0.0,22.7535,0.112
61,1.15,5.111957000000001,28.099403000000052,17.890499999999996,28.45799999999999,34.37,2.210153000000001,0.0,0.0,21.192499999999995,0.104
62,1.15,4.981202000000003,27.099108000000065,16.302000000000007,28.504499999999997,34.37,1.533837,0.0,0.0,19.164000000000005,0.074
63,1.15,4.844053000000001,28.218573000000095,17.720499999999998,29.0175,34.37,3.962062999999997,0.0,0.0,23.0345,0.186
64,1.15,4.686043000000001,29.055403000000076,17.745000000000005,30.540999999999997,34.37,2.1215450000000002,0.0,0.0,21.21867499999996,0.098
65,1.15,4.746831999999995,29.142578000000093,19.737000000000002,29.393,34.37,2.1014130000000004,0.0,0.0,21.88204999999998,0.096
66,1.15,4.783977000000001,28.73506400000011,16.787000000000003,29.388499999999997,34.37,0.9113379999999999,0.0,0.0,0.0,0.044
67,1.15,4.784437,28.170715000000065,16.8435,29.322999999999993,34.37,1.1728999999999998,0.0,0.0,1.0482249999990465,0.05
68,1.15,4.671001000000001,28.559806000000098,17.501,30.371499999999997,34.37,2.7741029999999984,0.0,0.0,20.39599999999999,0.134
69,1.15,4.899114999999992,29.409401000000127,18.770999999999997,31.006999999999994,34.37,3.009976999999999,0.0,0.0,20.4185,0.148
70,1.15,4.973865000000004,29.14879400000009,17.037,30.214500000000005,34.37,2.1489620000000005,0.0,0.0,20.0275,0.104
71,0.8,3.3136480000000024,29.66753800000008,19.714125,30.714500000000008,34.37,1.5398050000000005,0.0,0.0,21.244500000000002,0.074
72,0.8,3.5515520000000005,28.928364000000116,19.532999999999994,30.537999999999993,34.37,0.9766910000000002,0.0,0.0,0.9560749999991308,0.05
73,0.8,3.5042240000000078,29.128389000000098,18.895999999999997,30.809999999999995,34.37,1.154915,0.0,0.0,19.0045,0.058
74,0.8,3.3584799999999984,29.183410000000116,17.620500000000003,31.00999999999999,34.37,1.3934170000000001,0.0,0.0,19.490000000000002,0.07
75,0.8,3.336735999999994,28.300858000000073,16.88499999999999,29.994,34.37,0.501237,0.0,0.0,0.0,0.022
76,0.8,3.0612960000000062,27.79001400000005,16.754849999999994,29.266,34.37,0.38462399999999997,0.0,0.0,0.0,0.018
77,0.8,3.266256000000006,28.752597000000083,17.937999999999995,30.889999999999997,34.37,1.2237930000000004,0.0,0.0,19.031000000000006,0.06
78,0.8,3.1916000000000078,29.015196000000135,17.322,31.337999999999997,34.37,0.705558,0.0,0.0,0.0,0.034
79,0.8,3.352864,29.17617200000009,19.066,31.117999999999995,34.37,1.22704,0.0,0.0,19.368000000000006,0.058
80,0.8,3.378720000000008,28.917176000000104,18.358499999999996,30.326,34.37,0.7695960000000003,0.0,0.0,0.0,0.038
81,0.8,3.3111839999999995,29.805402000000097,20.88999999999999,30.85,34.37,1.8951699999999998,0.0,0.0,19.8195,0.094
82,0.8,3.3847679999999984,29.826138000000046,18.57,32.562,34.37,0.66464,0.0,0.0,0.0,0.032
83,0.8,3.4985280000000047,29.395470000000106,17.705999999999992,30.982,34.37,1.0663560000000003,0.0,0.0,19.896000000000004,0.052
84,0.8,3.526479999999995,29.645262000000116,19.449999999999996,30.849999999999998,34.37,1.4683680000000006,0.0,0.0,20.312000000000005,0.072
85,0.8,3.47617600000001,29.258352000000095,18.077199999999994,29.942,34.37,0.9538259999999997,0.0,0.0,0.0,0.044
86,0.5,2.125230000000002,29.540378000000054,19.783999999999995,30.093999999999987,34.37,0.3042080000000001,0.0,0.0,0.0,0.016
87,0.5,2.1865399999999955,29.289144000000086,18.312999999999995,30.156499999999994,34.37,0.16776800000000003,0.0,0.0,0.0,0.008
88,0.5,2.0595200000000005,29.810524000000054,18.599,31.511999999999993,34.37,0.23266799999999996,0.0,0.0,0.0,0.012
89,0.5,2.0955400000000024,30.14735800000016,17.501,33.723,34.37,0.34123200000000004,0.0,0.0,0.0,0.016
90,0.5,2.099879999999999,30.12052400000017,18.4268,32.375,34.37,0.7443679999999998,0.0,0.0,0.0,0.038
