dia_ciclo,SW_obs,I_obs,ETc_obs
1,50.617999999999995,0.0,2.2520000000000002
2,49.681999999999995,0.0,2.232
3,49.693999999999996,0.0,1.7000000000000002
4,49.013999999999996,0.0,1.72
5,52.87,0.0,1.984
6,50.373999999999995,0.0,2.4960000000000004
7,47.794,0.0,2.58
8,45.581999999999994,0.0,2.212
9,43.309999999999995,0.0,2.272
10,44.92199999999999,0.0,2.148
11,43.633999999999986,0.0,1.576
12,41.749999999999986,0.0,1.8840000000000001
13,45.353999999999985,0.0,2.068
14,42.737999999999985,0.0,2.704
15,40.15799999999999,0.0,2.58
16,34.83799999999999,0.0,5.32
17,30.005999999999986,0.0,4.832000000000001
18,32.54999999999999,0.0,4.544
19,37.03799999999999,0.0,2.8640000000000003
20,48.397999999999996,0.0,2.8640000000000003
21,52.87,0.0,1.512
22,52.87,0.0,3.032
23,48.55,0.0,4.384
24,44.413999999999994,0.0,4.136
25,39.702,0.0,4.712
26,37.42999999999999,0.0,4.6240000000000006
27,35.477999999999994,0.0,4.464
28,31.421999999999993,0.0,4.056
29,29.725999999999996,0.0,4.056
30,29.837999999999994,0.0,2.824
31,29.311999999999998,0.0,4.83
32,31.816999999999997,0.0,5.175
33,37.86749999999999,0.0,3.8295
34,52.482499999999995,0.0,3.473
35,52.87,0.0,3.3579999999999997
36,52.87,0.0,3.473
37,52.87,0.0,4.83
38,49.51049999999999,0.0,4.887499999999999
39,52.87,0.0,3.8869999999999996
40,46.9375,0.0,6.060499999999999
41,41.3855,0.0,5.704
42,38.0345,0.0,5.175
43,40.057500000000005,0.0,6.417
44,34.353500000000004,0.0,5.704
45,30.717000000000002,0.0,4.5885
46,29.96,0.0,4.301
47,30.4725,0.0,6.3595
48,23.998,0.0,6.474499999999999
49,52.87,35.0475,6.1754999999999995
50,49.207499999999996,0.0,5.8305
51,49.1415,0.0,5.473999999999999
52,51.6475,0.0,4.83
53,50.163000000000004,0.0,4.7725
54,50.32050000000001,0.0,5.0024999999999995
55,47.50050000000001,0.0,3.5879999999999996
56,52.87,0.0,3.3579999999999997
57,52.87,0.0,2.5875
58,52.87,0.0,2.415
59,52.87,0.0,3.0014999999999996
60,52.87,0.0,4.2435
61,52.87,0.0,4.002
62,51.916000000000004,0.0,5.473999999999999
63,50.7585,0.0,3.8295
64,46.9215,0.0,4.117
65,41.5625,0.0,5.359
66,36.79,0.0,4.7725
67,31.455999999999996,0.0,6.302
68,25.924499999999995,0.0,5.531499999999999
69,52.87,31.494500000000002,5.5889999999999995
70,52.315,0.0,4.531
71,52.87,0.0,2.2960000000000003
72,52.87,0.0,1.7600000000000002
73,52.87,0.0,1.6800000000000002
74,52.39,0.0,3.032
75,48.046,0.0,4.344
76,43.662,0.0,4.384
77,39.782,0.0,3.968
78,36.501999999999995,0.0,3.4000000000000004
79,51.693999999999996,0.0,2.4960000000000004
80,49.318,0.0,2.8640000000000003
81,52.87,0.0,2.456
82,52.87,0.0,1.968
83,52.87,0.0,1.512
84,52.87,0.0,2.336
85,52.87,0.0,2.824
86,52.87,0.0,2.355
87,50.3,0.0,2.61
88,47.86099999999999,0.0,2.535
89,45.35099999999999,0.0,2.51
90,42.870999999999995,0.0,2.48
