dia_ciclo,SW_obs,I_obs,ETc_obs
1,39.252,0.0,2.108
2,37.164,0.0,2.088
3,35.316,0.0,1.864
4,33.86000000000001,0.0,1.8
5,31.732000000000006,0.0,2.128
6,30.148000000000007,0.0,1.8
7,30.760000000000005,0.0,1.7800000000000002
8,29.000000000000004,0.0,1.7600000000000002
9,27.568000000000005,0.0,1.4320000000000002
10,26.664,0.0,0.984
11,30.292,0.0,1.7800000000000002
12,28.080000000000002,0.0,2.212
13,25.808000000000003,0.0,2.272
14,23.884000000000004,0.0,1.924
15,22.184000000000005,0.0,1.7000000000000002
16,18.664000000000005,0.0,3.5200000000000005
17,41.36,25.399999999999995,2.704
18,40.432,0.0,2.904
19,37.504000000000005,0.0,2.9920000000000004
20,41.36,0.0,1.7600000000000002
21,41.36,0.0,1.8800000000000001
22,41.272,0.0,2.248
23,39.48,0.0,3.072
24,40.007999999999996,0.0,2.128
25,41.36,0.0,2.952
26,41.36,0.0,3.072
27,37.608,0.0,3.7680000000000002
28,33.184,0.0,4.464
29,28.72,0.0,4.464
30,24.375999999999998,0.0,4.344
31,41.36,22.872,5.888
32,36.5875,0.0,4.7725
33,32.229,0.0,4.358499999999999
34,41.36,0.0,2.944
35,41.36,0.0,3.5304999999999995
36,39.656,0.0,5.704
37,34.222,0.0,5.473999999999999
38,28.219,0.0,6.002999999999999
39,23.918,0.0,4.301
40,28.856500000000004,0.0,3.6454999999999997
41,28.997000000000007,0.0,2.5875
42,41.36,0.0,4.531
43,37.056000000000004,0.0,4.4159999999999995
44,35.040000000000006,0.0,4.4159999999999995
45,33.00550000000001,0.0,3.5304999999999995
46,32.42750000000001,0.0,4.002
47,36.35150000000001,0.0,3.7719999999999994
48,40.202500000000015,0.0,5.5889999999999995
49,35.603000000000016,0.0,4.703499999999999
50,31.722500000000018,0.0,3.9444999999999997
51,34.74800000000002,0.0,4.174499999999999
52,29.843000000000018,0.0,4.944999999999999
53,25.956000000000017,0.0,5.175
54,20.424500000000016,0.0,5.531499999999999
55,41.36,26.581999999999983,5.6465
56,35.058,0.0,6.302
57,30.113,0.0,4.944999999999999
58,26.6115,0.0,3.8295
59,24.71,0.0,3.8295
60,20.3515,0.0,4.358499999999999
61,41.36,25.79,5.1175
62,40.993,0.0,5.175
63,35.444,0.0,5.5889999999999995
64,30.269000000000002,0.0,5.175
65,24.323500000000003,0.0,5.945499999999999
66,20.206500000000002,0.0,4.117
67,41.36,24.341499999999996,3.7719999999999994
68,41.36,0.0,2.8864999999999994
69,36.586,0.0,4.83
70,34.003,0.0,3.8869999999999996
71,41.36,0.0,2.7840000000000003
72,38.432,0.0,2.9920000000000004
73,41.144,0.0,3.192
74,41.36,0.0,2.088
75,38.408,0.0,3.3200000000000003
76,36.24,0.0,2.2079999999999997
77,37.432,0.0,2.128
78,41.36,0.0,3.032
79,41.36,0.0,1.6
80,41.36,0.0,2.664
81,41.36,0.0,2.4960000000000004
82,41.36,0.0,3.112
83,41.36,0.0,2.824
84,41.36,0.0,3.2720000000000002
85,41.024,0.0,3.032
86,41.36,0.0,1.485
87,41.36,0.0,1.28
88,41.36,0.0,1.38
89,41.36,0.0,1.56
90,39.583,0.0,1.945
