city,cycle,observed_class,det_I_total_obs_mm,det_I_total_forecast_median_mm,det_I_total_forecast_mean_mm,det_I_total_error_mm,det_n_irrigation_events_obs,det_n_irrigation_events_forecast_mean,det_MAE_SW_mm,det_MAE_I_mm,det_Pearson_r_SW,det_KGE_SW,det_NSE_SW,prob_CRPS_I_total_mm,prob_PIT_I_total,prob_coverage_90_I_total,prob_coverage_90_SW_daily,prob_I_total_q05,prob_I_total_q50,prob_I_total_q95,baseline_CRPS_naive_climatology_mm,baseline_CRPS_persistence_mm,baseline_CRPS_long_term_mean_mm,CRPSS_vs_naive_climatology,CRPSS_vs_persistence,CRPSS_vs_long_term_mean
Campos_Lindos,2024/2025,2,0.0,46.84349999999999,52.173154,46.84349999999999,0,2.382,2.2106472222222227,0.579701711111111,0.2957168760190035,0.205670819500411,-0.04813425619226752,36.073708408,0.054,1.0,1.0,0.0,46.84349999999999,110.90049999999998,37.166605714000006,20.9335,53.49182539682541,0.029405356905872315,-0.723252605058877,0.3256220340138014
Correntina,2020/2021,0,227.8655,178.0615,179.15595399999998,-49.804,8,6.372,6.442897222222223,4.016376644444444,-0.020387306918583054,-0.1829543933343165,-0.22374408601778994,26.24841346800001,0.732,1.0,0.9666666666666667,56.899999999999984,178.0615,278.501,29.552558388,26.113999999999983,52.47505932203388,0.11180571497801894,-0.00514718036302475,0.4997925908589016
Correntina,2021/2022,2,115.27199999999999,178.0615,175.470263,62.789500000000004,4,6.236,5.403427777777775,2.9078180555555555,0.34803066399786003,0.10399479464072015,0.11883541080429028,36.980259314,0.202,1.0,0.9777777777777777,56.88557499999999,178.0615,278.501,39.96539286999999,112.59349999999998,60.993024999999996,0.07469296162582639,0.6715595543792492,0.3936969134749424
Correntina,2022/2023,0,199.6275,174.732,174.565627,-24.8955,7,6.196,6.1181583333333345,3.7479344111111113,0.19039507222038632,-0.031205489692352595,-0.025447209650247382,18.532023389999992,0.684,1.0,0.9444444444444444,56.899999999999984,174.732,278.501,18.273024989999996,84.35550000000003,24.36236065573768,-0.014173810857355695,0.7803104315664067,0.23931741870690038
Correntina,2023/2024,0,144.42600000000002,174.732,174.692375,30.305999999999983,5,6.202,6.861283333333335,3.3201842777777775,-0.14122674371725652,-0.27540746604631483,-0.4085107741615439,22.968607577999975,0.314,1.0,0.9444444444444444,56.61149999999999,174.732,267.6005,25.34644130399998,55.2015,31.232080645161307,0.09381331672879678,0.5839133433330621,0.2645828550792234
Correntina,2024/2025,0,230.9555,170.6645,171.186104,-60.291,8,6.082,7.490080555555556,3.988532866666666,0.14026794142330398,-0.09479264830215817,-0.22174397845195637,34.602299407999986,0.826,1.0,0.8888888888888888,56.899999999999984,170.6645,267.6005,31.505527512,86.52950000000001,55.79316666666664,-0.09829297080712163,0.6001097959886514,0.3798111583318148
Formosa_do_Rio_Preto,2020/2021,1,141.53050000000002,114.83749999999999,127.01934,-26.693000000000026,4,3.522,7.445483333333333,2.7724590666666664,-0.039517285780345156,-0.18783878326345338,-0.21444737379704915,15.324133532000005,0.552,1.0,0.9777777777777777,37.205499999999994,114.83749999999999,213.88899999999998,14.72785382,4.4314999999999705,14.933762711864413,-0.04048653111903344,-2.4580014739930287,-0.02614015152560678
Formosa_do_Rio_Preto,2021/2022,2,76.56149999999997,140.43449999999999,126.93888399999999,63.87300000000002,2,3.518,7.307924999999997,2.1386614666666666,0.21725624703908317,-0.01760998037134409,0.029526011472374658,30.229971348000003,0.262,1.0,0.9666666666666667,37.205499999999994,140.43449999999999,212.2901499999999,31.262500784000018,64.96900000000005,50.28413333333337,0.03302773003138826,0.5347016061814099,0.3988168962243893
Formosa_do_Rio_Preto,2022/2023,1,109.60299999999998,139.2045,127.850322,29.601500000000016,3,3.544,7.069636111111112,2.5409263777777773,0.23800320047339932,0.014290994679758917,0.00630784784841687,14.703399376000007,0.44,1.0,0.9666666666666667,39.11649999999999,139.2045,212.2901499999999,14.71009431200001,33.04150000000002,16.41830327868854,0.00045512529410096647,0.5550020617708035,0.1044507385190363
Formosa_do_Rio_Preto,2023/2024,2,149.266,109.35,119.88586099999999,-39.916,4,3.326,8.474886111111111,2.840181877777778,-0.08690449418927458,-0.2794319120351718,-0.19475544255899235,20.022692038000002,0.792,1.0,0.9111111111111111,37.205499999999994,109.35,213.88899999999998,17.240756872000002,39.66300000000002,23.509508064516112,-0.16135806488391613,0.495179587071074,0.14831514198201823
Formosa_do_Rio_Preto,2024/2025,1,105.83950000000002,112.51675,124.85845899999998,6.677249999999987,3,3.458,9.16175,2.460619788888889,0.05332813351332974,-0.17537338414418824,-0.20825938216252493,13.526829177999986,0.308,1.0,0.9333333333333333,39.02094999999999,112.51675,212.20599999999996,14.406108494000005,43.426499999999976,20.290158730158712,0.06103517243162715,0.6885121025641028,0.3333305393075071
Luis_Eduardo_Magalhaes,2020/2021,1,125.64649999999999,97.33449999999996,113.301022,-28.312000000000026,4,3.598,6.324402777777777,2.505819466666667,0.16539846255583063,-0.07962858768466008,-0.013585786155892343,16.424790003999988,0.612,1.0,0.9444444444444444,30.5654,97.33449999999996,189.18849999999998,14.635369707999999,61.29349999999999,12.594788135593218,-0.1222668324546563,0.7320304762495209,-0.3040941877841581
Luis_Eduardo_Magalhaes,2021/2022,2,31.502000000000002,97.89749999999998,113.591737,66.39549999999997,1,3.612,5.041741666666666,1.5748722333333331,0.14007834497835284,-0.038632861054622936,-0.08566092373568046,51.703308202,0.08,1.0,0.9888888888888889,29.452000000000023,97.89749999999998,190.34467499999892,53.51627201199999,94.14449999999997,81.759625,0.033876870376797985,0.4508090413991256,0.3676180853079989
