dia_ciclo,SW_obs,I_obs,ETc_obs
1,39.58,0.0,1.7800000000000002
2,38.004,0.0,1.576
3,36.592,0.0,1.412
4,37.852,0.0,1.1880000000000002
5,36.123999999999995,0.0,1.7600000000000002
6,34.48799999999999,0.0,1.6360000000000001
7,32.379999999999995,0.0,2.108
8,30.395999999999994,0.0,1.984
9,28.859999999999992,0.0,1.536
10,41.36,0.0,0.9
11,41.36,0.0,0.8800000000000001
12,41.36,0.0,1.7800000000000002
13,39.532,0.0,1.8840000000000001
14,37.852,0.0,1.6800000000000002
15,36.052,0.0,1.8
16,32.403999999999996,0.0,3.6479999999999997
17,29.211999999999996,0.0,3.192
18,32.06799999999999,0.0,2.4960000000000004
19,41.36,0.0,3.4000000000000004
20,38.704,0.0,2.8640000000000003
21,41.36,0.0,2.664
22,41.36,0.0,2.2079999999999997
23,37.56,0.0,3.8880000000000003
24,33.344,0.0,4.216
25,29.616,0.0,3.728
26,25.887999999999998,0.0,3.728
27,22.119999999999997,0.0,3.7680000000000002
28,30.031999999999996,0.0,1.6
29,38.664,0.0,3.232
30,35.432,0.0,3.232
31,41.36,0.0,2.6449999999999996
32,37.4155,0.0,3.9444999999999997
33,41.36,0.0,2.944
34,41.36,0.0,3.7719999999999994
35,41.36,0.0,4.944999999999999
36,37.0865,0.0,4.4735
37,31.8425,0.0,5.243999999999999
38,28.898500000000002,0.0,2.944
39,38.4915,0.0,3.703
40,37.104,0.0,5.531499999999999
41,32.9295,0.0,4.174499999999999
42,32.449,0.0,2.4724999999999997
43,41.36,0.0,4.2435
44,38.842,0.0,4.646
45,33.897,0.0,4.944999999999999
46,28.7795,0.0,5.1175
47,24.006999999999998,0.0,4.7725
48,19.360999999999997,0.0,4.646
49,41.36,27.302,5.359
50,36.3575,0.0,5.0024999999999995
51,31.355000000000004,0.0,5.0024999999999995
52,26.939000000000004,0.0,4.4159999999999995
53,22.620500000000003,0.0,4.358499999999999
54,21.665000000000003,0.0,4.2435
55,21.791500000000003,0.0,3.0014999999999996
56,21.625500000000002,0.0,3.1739999999999995
57,33.1165,0.0,2.6449999999999996
58,41.36,0.0,2.1734999999999998
59,41.36,0.0,2.6449999999999996
60,41.36,0.0,3.703
61,41.274,0.0,4.83
62,36.507000000000005,0.0,5.175
63,33.682500000000005,0.0,3.9444999999999997
64,29.364000000000004,0.0,4.358499999999999
65,35.025000000000006,0.0,3.0589999999999997
66,29.810500000000008,0.0,5.6465
67,23.86500000000001,0.0,5.945499999999999
68,18.69000000000001,0.0,5.175
69,41.36,28.14399999999999,5.473999999999999
70,38.4355,0.0,3.1165
71,41.36,0.0,1.352
72,41.36,0.0,1.6800000000000002
73,41.36,0.0,2.664
74,38.088,0.0,3.44
75,34.36,0.0,3.728
76,41.064,0.0,3.192
77,40.184000000000005,0.0,3.48
78,36.536,0.0,3.6880000000000006
79,32.688,0.0,3.848
80,41.36,0.0,2.456
81,40.912,0.0,1.8
82,41.36,0.0,2.088
83,41.36,0.0,1.72
84,41.36,0.0,1.8399999999999999
85,41.36,0.0,2.088
86,39.286,0.0,2.33
87,38.308,0.0,2.61
88,36.003,0.0,2.305
89,34.083,0.0,1.92
90,32.777,0.0,1.61
