dia_ciclo,SW_obs,I_obs,ETc_obs
1,36.5,0.0,1.2880000000000003
2,36.5,0.0,1.616
3,35.616,0.0,1.1880000000000002
4,36.5,0.0,1.2880000000000003
5,34.788000000000004,0.0,1.7600000000000002
6,33.124,0.0,1.6800000000000002
7,31.36,0.0,1.924
8,31.128000000000004,0.0,1.9440000000000002
9,29.812000000000005,0.0,1.516
10,30.640000000000008,0.0,1.516
11,31.652000000000005,0.0,1.596
12,30.456000000000003,0.0,1.372
13,36.5,0.0,1.7000000000000002
14,34.828,0.0,1.8239999999999998
15,33.148,0.0,1.6800000000000002
16,34.05200000000001,0.0,2.9920000000000004
17,36.5,0.0,1.72
18,36.5,0.0,2.9920000000000004
19,36.5,0.0,3.3200000000000003
20,36.5,0.0,2.7840000000000003
21,33.164,0.0,3.8880000000000003
22,36.5,0.0,1.144
23,36.5,0.0,2.824
24,36.5,0.0,2.128
25,36.5,0.0,2.2079999999999997
26,36.5,0.0,2.088
27,36.5,0.0,2.536
28,36.5,0.0,1.552
29,36.5,0.0,2.536
30,36.5,0.0,2.7840000000000003
31,36.00750000000001,0.0,4.5885
32,34.0275,0.0,5.06
33,30.049000000000007,0.0,5.0024999999999995
34,25.851000000000006,0.0,4.646
35,21.044500000000006,0.0,5.8305
36,18.37600000000001,0.0,3.3005
37,21.76900000000001,0.0,3.703
38,24.45150000000001,0.0,3.8295
39,20.59850000000001,0.0,4.117
40,19.024000000000008,0.0,2.7024999999999997
41,21.431000000000008,0.0,3.473
42,19.044500000000006,0.0,3.5304999999999995
43,36.5,21.172999999999995,3.8295
44,33.5475,0.0,3.9444999999999997
45,31.8325,0.0,3.0589999999999997
46,35.169999999999995,0.0,4.174499999999999
47,36.5,0.0,4.301
48,35.5525,0.0,4.0595
49,36.327000000000005,0.0,3.0014999999999996
50,36.5,0.0,2.5875
51,32.9585,0.0,5.1175
52,28.6505,0.0,5.243999999999999
53,26.8015,0.0,4.944999999999999
54,24.4835,0.0,4.83
55,36.5,0.0,5.473999999999999
56,36.5,0.0,4.83
57,35.744,0.0,5.06
58,34.954,0.0,4.83
59,31.9345,0.0,4.0595
60,30.540999999999997,0.0,4.4735
61,26.159499999999998,0.0,5.3015
62,21.881999999999998,0.0,5.3015
63,19.099999999999998,0.0,3.1739999999999995
64,20.944499999999998,0.0,2.7715
65,17.986,0.0,4.174499999999999
66,36.5,21.576,4.646
67,36.5,0.0,3.4154999999999998
68,36.5,0.0,4.2435
69,33.7605,0.0,4.0595
70,30.05,0.0,5.6465
71,26.378,0.0,3.7680000000000002
72,22.258,0.0,4.136
73,19.354,0.0,2.904
74,17.201999999999998,0.0,3.728
75,36.5,23.474000000000004,4.176
76,33.492,0.0,3.192
77,34.956,0.0,2.8640000000000003
78,32.852000000000004,0.0,3.032
79,36.5,0.0,2.7840000000000003
80,34.42,0.0,2.248
81,36.5,0.0,2.952
82,36.5,0.0,2.824
83,33.996,0.0,2.8640000000000003
84,31.724000000000004,0.0,2.336
85,35.444,0.0,2.128
86,36.13,0.0,1.97
87,36.5,0.0,1.435
88,36.5,0.0,1.355
89,36.171,0.0,1.305
90,36.5,0.0,1.765
