dia_ciclo,SW_obs,I_obs,ETc_obs
1,117.952,0.0,2.048
2,116.156,0.0,1.8440000000000003
3,120.0,0.0,1.2480000000000002
4,120.0,0.0,0.9400000000000001
5,118.852,0.0,1.74
6,118.94000000000001,0.0,2.008
7,116.78000000000002,0.0,2.3120000000000003
8,114.69200000000002,0.0,2.232
9,113.17600000000002,0.0,1.516
10,116.29200000000002,0.0,1.412
11,115.49200000000002,0.0,1.352
12,120.0,0.0,1.6800000000000002
13,118.812,0.0,1.8840000000000001
14,116.908,0.0,1.904
15,114.388,0.0,2.52
16,111.9445,0.0,2.4435
17,109.6395,0.0,2.305
18,112.142,0.0,2.3375000000000004
19,111.184,0.0,2.4539999999999997
20,108.9125,0.0,2.3594999999999997
21,114.93149999999999,0.0,2.653
22,117.08349999999999,0.0,2.88
23,114.62749999999998,0.0,4.015999999999999
24,110.31799999999998,0.0,4.3095
25,105.38599999999998,0.0,4.9319999999999995
26,100.13249999999998,0.0,5.2535
27,98.73249999999999,0.0,5.32
28,95.83949999999999,0.0,3.5489999999999995
29,93.25849999999998,0.0,5.181
30,89.44799999999998,0.0,5.0024999999999995
31,89.86799999999998,0.0,2.116
32,91.95149999999998,0.0,4.7725
33,105.72149999999999,0.0,3.1739999999999995
34,120.0,0.0,4.703499999999999
35,120.0,0.0,5.06
36,120.0,0.0,5.3015
37,116.5535,0.0,5.8305
38,112.6035,0.0,4.83
39,109.17099999999999,0.0,3.9444999999999997
40,103.52449999999999,0.0,5.6465
41,99.5525,0.0,5.243999999999999
42,109.995,0.0,3.6454999999999997
43,117.472,0.0,4.531
44,114.9495,0.0,5.0024999999999995
45,109.418,0.0,5.531499999999999
46,108.7765,0.0,4.4735
47,104.67999999999999,0.0,5.416499999999999
48,110.874,0.0,4.646
49,109.285,0.0,5.772999999999999
50,103.98349999999999,0.0,5.3015
51,98.76749999999998,0.0,5.888
52,101.7515,0.0,4.4159999999999995
53,99.693,0.0,5.0024999999999995
54,108.2435,0.0,4.4735
55,110.24549999999999,0.0,3.3579999999999997
56,114.95,0.0,3.2314999999999996
57,120.0,0.0,3.3005
58,120.0,0.0,1.9434999999999998
59,120.0,0.0,3.0014999999999996
60,120.0,0.0,4.944999999999999
61,120.0,0.0,4.531
62,118.2025,0.0,5.3015
63,116.03949999999999,0.0,4.531
64,115.32999999999998,0.0,5.1175
65,120.0,0.0,3.473
66,114.8865,0.0,5.945499999999999
67,108.642,0.0,6.2444999999999995
68,103.1105,0.0,5.531499999999999
69,97.2225,0.0,5.888
70,92.749,0.0,4.4735
71,114.64467499999999,0.0,2.000325
72,120.0,0.0,1.94215
73,120.0,0.0,3.17855
74,120.0,0.0,4.9572
75,114.944,0.0,5.056
76,110.3027,0.0,4.6413
77,107.0471,0.0,4.5756
78,103.6513,0.0,4.4677999999999995
79,103.734925,0.0,3.6443749999999997
80,107.010175,0.0,2.5327499999999996
81,111.789,0.0,1.9891749999999997
82,115.4294,0.0,2.1356
83,120.0,0.0,1.67325
84,120.0,0.0,1.74445
85,120.0,0.0,2.577125
86,120.0,0.0,3.0303
87,120.0,0.0,3.3340500000000004
88,117.33885,0.0,2.6611499999999997
89,119.8226,0.0,2.3962499999999998
90,120.0,0.0,2.075
