city,cycle_year,forecast_date,day_of_cycle,SW_today_mm,I_tomorrow_q50,I_tomorrow_q05,I_tomorrow_q95,p_irrigate_tomorrow,I_total_q05,I_total_q50,I_total_q95,obs_I_total,crps_I_total,in_90ci
Baixa_Grande_do_Ribeiro,2020,2020-12-01,0,44.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-02,1,42.050000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-03,2,40.022000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-04,3,38.15800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-05,4,35.98600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-06,5,35.91800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-07,6,34.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-08,7,33.12600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-09,8,31.93800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-10,9,30.99400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027939500000000027,True
Baixa_Grande_do_Ribeiro,2020,2020-12-11,10,42.39400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-12,11,40.27800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-13,12,38.05000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013113850000000015,True
Baixa_Grande_do_Ribeiro,2020,2020-12-14,13,36.08600000000002,0.0,0.0,0.0,0.0,0.0,0.0,27.739999999999988,0.0,0.16193324999999975,True
Baixa_Grande_do_Ribeiro,2020,2020-12-15,14,34.34600000000002,0.0,0.0,0.0,0.0,0.0,0.0,28.091999999999985,0.0,0.7456017499999998,True
Baixa_Grande_do_Ribeiro,2020,2020-12-16,15,31.442000000000018,0.0,0.0,0.0,0.0,0.0,0.0,28.371999999999986,0.0,2.514929949999999,True
Baixa_Grande_do_Ribeiro,2020,2020-12-17,16,28.538000000000018,0.0,0.0,0.0,0.0,0.0,0.0,28.83599999999999,0.0,5.083850249999998,True
Baixa_Grande_do_Ribeiro,2020,2020-12-18,17,30.242000000000015,0.0,0.0,0.0,0.0,0.0,0.0,29.019999999999982,0.0,3.5055129499999977,True
Baixa_Grande_do_Ribeiro,2020,2020-12-19,18,30.178000000000015,0.0,0.0,0.0,0.0,0.0,0.0,28.899999999999984,0.0,1.7506221499999992,True
Baixa_Grande_do_Ribeiro,2020,2020-12-20,19,35.15400000000001,0.0,0.0,0.0,0.0,0.0,0.0,25.820799999999988,0.0,0.12017694999999977,True
Baixa_Grande_do_Ribeiro,2020,2020-12-21,20,45.96200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-22,21,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-23,22,43.461999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-24,23,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-25,24,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-26,25,46.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-27,26,42.605999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2020-12-28,27,38.49399999999999,0.0,0.0,0.0,0.0,0.0,0.0,29.442500000000013,25.750000000000007,16.89457233750001,True
Baixa_Grande_do_Ribeiro,2020,2020-12-29,28,37.53399999999999,0.0,0.0,0.0,0.0,0.0,0.0,29.11350000000001,25.750000000000007,7.685071862500002,True
Baixa_Grande_do_Ribeiro,2020,2020-12-30,29,33.10999999999999,0.0,0.0,0.0,0.0,0.0,0.0,28.76850000000001,25.750000000000007,10.228101937500007,True
Baixa_Grande_do_Ribeiro,2020,2020-12-31,30,27.221999999999994,0.0,0.0,0.0,0.0,0.0,26.711500000000004,30.66250000000001,25.750000000000007,6.999361806250003,True
Baixa_Grande_do_Ribeiro,2020,2021-01-01,31,22.449499999999993,27.25850000000001,0.0,29.73100000000001,0.63,0.0,27.53750000000001,30.153500000000008,25.750000000000007,1.8683601875000009,True
Baixa_Grande_do_Ribeiro,2020,2021-01-02,32,46.35,0.0,0.0,0.0,0.0,0.0,0.0,27.367,0.0,0.22584134374999978,True
Baixa_Grande_do_Ribeiro,2020,2021-01-03,33,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.65077499999998,0.0,0.30673948124999995,True
Baixa_Grande_do_Ribeiro,2020,2021-01-04,34,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.135500000000004,0.0,0.10354958125,True
Baixa_Grande_do_Ribeiro,2020,2021-01-05,35,44.1435,0.0,0.0,0.0,0.0,0.0,0.0,26.175399999999993,0.0,0.36053413124999995,True
Baixa_Grande_do_Ribeiro,2020,2021-01-06,36,38.051,0.0,0.0,0.0,0.0,0.0,0.0,26.6695,0.0,0.3657101249999999,True
Baixa_Grande_do_Ribeiro,2020,2021-01-07,37,31.729999999999997,0.0,0.0,0.0,0.0,0.0,0.0,28.698000000000004,0.0,2.2620595000000003,True
Baixa_Grande_do_Ribeiro,2020,2021-01-08,38,26.9,0.0,0.0,0.0,0.015,0.0,26.102000000000004,30.6145,0.0,9.062618818749998,True
Baixa_Grande_do_Ribeiro,2020,2021-01-09,39,23.7835,0.0,0.0,28.028899999999997,0.45,0.0,26.154500000000002,29.27255,0.0,9.7637957,True
Baixa_Grande_do_Ribeiro,2020,2021-01-10,40,30.597499999999997,0.0,0.0,0.0,0.0,0.0,0.0,29.846525000000003,0.0,2.9070065625,True
Baixa_Grande_do_Ribeiro,2020,2021-01-11,41,30.871999999999996,0.0,0.0,0.0,0.0,0.0,0.0,29.546,27.938999999999997,10.24279790625,True
Baixa_Grande_do_Ribeiro,2020,2021-01-12,42,26.553499999999996,0.0,0.0,0.0,0.025,0.0,26.482000000000006,30.563375000000004,27.938999999999997,5.13581655625,True
Baixa_Grande_do_Ribeiro,2020,2021-01-13,43,23.642,0.0,0.0,28.7265,0.43,0.0,26.621500000000005,28.829025,27.938999999999997,5.48987393125,True
Baixa_Grande_do_Ribeiro,2020,2021-01-14,44,25.142000000000003,0.0,0.0,26.980999999999998,0.185,0.0,0.0,29.99,27.938999999999997,7.760602006249999,True
Baixa_Grande_do_Ribeiro,2020,2021-01-15,45,21.384500000000003,26.796,0.0,30.922499999999992,0.585,0.0,27.660999999999998,30.922499999999992,27.938999999999997,2.9904948437499996,True
Baixa_Grande_do_Ribeiro,2020,2021-01-16,46,46.35,0.0,0.0,0.0,0.0,0.0,0.0,29.198499999999996,0.0,0.17031039374999982,True
Baixa_Grande_do_Ribeiro,2020,2021-01-17,47,46.35,0.0,0.0,0.0,0.0,0.0,0.0,1.459924999999502,0.0,0.06628441875000012,True
Baixa_Grande_do_Ribeiro,2020,2021-01-18,48,44.064499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473134687500001,True
Baixa_Grande_do_Ribeiro,2020,2021-01-19,49,41.3605,0.0,0.0,0.0,0.0,0.0,0.0,28.185,0.0,0.34328820624999984,True
Baixa_Grande_do_Ribeiro,2020,2021-01-20,50,38.029,0.0,0.0,0.0,0.0,0.0,0.0,29.086499999999994,30.304,21.07960919375,False
Baixa_Grande_do_Ribeiro,2020,2021-01-21,51,37.4155,0.0,0.0,0.0,0.0,0.0,0.0,29.2705,30.304,23.654622674999995,False
Baixa_Grande_do_Ribeiro,2020,2021-01-22,52,32.068,0.0,0.0,0.0,0.0,0.0,0.0,29.643,30.304,19.126341937500005,False
Baixa_Grande_do_Ribeiro,2020,2021-01-23,53,27.892000000000003,0.0,0.0,0.0,0.0,0.0,0.0,29.2595,30.304,12.436131231249997,False
Baixa_Grande_do_Ribeiro,2020,2021-01-24,54,22.061500000000002,0.0,0.0,30.119,0.41,0.0,26.701500000000003,30.555499999999995,30.304,4.494507799999997,True
Baixa_Grande_do_Ribeiro,2020,2021-01-25,55,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043604062500000075,True
Baixa_Grande_do_Ribeiro,2020,2021-01-26,56,42.9375,0.0,0.0,0.0,0.0,0.0,0.0,26.8405,0.0,0.33503761249999986,True
Baixa_Grande_do_Ribeiro,2020,2021-01-27,57,40.877500000000005,0.0,0.0,0.0,0.0,0.0,0.0,28.525999999999996,27.64699999999999,19.662620031249993,True
Baixa_Grande_do_Ribeiro,2020,2021-01-28,58,38.166000000000004,0.0,0.0,0.0,0.0,0.0,0.0,29.684499999999993,27.64699999999999,15.7240032625,True
Baixa_Grande_do_Ribeiro,2020,2021-01-29,59,34.962500000000006,0.0,0.0,0.0,0.0,0.0,0.0,29.154999999999994,27.64699999999999,15.271550762499997,True
Baixa_Grande_do_Ribeiro,2020,2021-01-30,60,30.112500000000008,0.0,0.0,0.0,0.0,0.0,0.0,28.87299999999999,27.64699999999999,11.164471381249998,True
Baixa_Grande_do_Ribeiro,2020,2021-01-31,61,24.61800000000001,0.0,0.0,27.734999999999992,0.355,0.0,26.022249999999993,28.263999999999992,27.64699999999999,4.351846125,True
Baixa_Grande_do_Ribeiro,2020,2021-02-01,62,46.35,0.0,0.0,0.0,0.0,0.0,0.0,1.3604499999995359,0.0,0.06269839375000011,True
Baixa_Grande_do_Ribeiro,2020,2021-02-02,63,41.3875,0.0,0.0,0.0,0.0,0.0,0.0,27.77689999999999,0.0,0.5183738437500001,True
Baixa_Grande_do_Ribeiro,2020,2021-02-03,64,37.98250000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.919424999999986,0.0,1.1940147562499994,True
Baixa_Grande_do_Ribeiro,2020,2021-02-04,65,34.33700000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.93199999999999,0.0,2.6208075062499994,True
Baixa_Grande_do_Ribeiro,2020,2021-02-05,66,30.90400000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.26199999999999,0.0,3.668270037499999,True
Baixa_Grande_do_Ribeiro,2020,2021-02-06,67,33.53750000000001,0.0,0.0,0.0,0.0,0.0,0.0,27.93022499999999,0.0,0.5449095937499999,True
Baixa_Grande_do_Ribeiro,2020,2021-02-07,68,32.528000000000006,0.0,0.0,0.0,0.0,0.0,0.0,29.203499999999995,0.0,0.5736683937500001,True
Baixa_Grande_do_Ribeiro,2020,2021-02-08,69,31.02200000000001,0.0,0.0,0.0,0.0,0.0,0.0,27.27239999999999,0.0,0.5745799999999999,True
Baixa_Grande_do_Ribeiro,2020,2021-02-09,70,41.09400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-10,71,42.24600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-11,72,45.03800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-12,73,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-13,74,44.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-14,75,44.342000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-15,76,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-16,77,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-17,78,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-18,79,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-19,80,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-20,81,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-21,82,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-22,83,46.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2020,2021-02-23,84,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-01,0,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-02,1,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-03,2,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-04,3,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-05,4,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-06,5,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-07,6,44.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-08,7,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-09,8,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-10,9,45.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-11,10,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-12,11,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-13,12,44.282000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-14,13,42.050000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-15,14,40.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020064750000000037,True
Baixa_Grande_do_Ribeiro,2021,2021-12-16,15,35.746,0.0,0.0,0.0,0.0,0.0,0.0,26.868799999999997,0.0,0.36233105,True
Baixa_Grande_do_Ribeiro,2021,2021-12-17,16,32.386,0.0,0.0,0.0,0.0,0.0,0.0,27.548000000000002,0.0,2.28022935,True
Baixa_Grande_do_Ribeiro,2021,2021-12-18,17,29.026000000000003,0.0,0.0,0.0,0.0,0.0,0.0,27.87919999999997,0.0,3.4493456499999993,True
Baixa_Grande_do_Ribeiro,2021,2021-12-19,18,35.266000000000005,0.0,0.0,0.0,0.0,0.0,0.0,27.374799999999993,0.0,0.10799994999999998,True
Baixa_Grande_do_Ribeiro,2021,2021-12-20,19,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-21,20,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-22,21,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-23,22,44.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-24,23,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-25,24,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-26,25,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-27,26,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-28,27,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2021-12-29,28,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013492587500000024,True
Baixa_Grande_do_Ribeiro,2021,2021-12-30,29,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008728406250000015,True
Baixa_Grande_do_Ribeiro,2021,2021-12-31,30,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050006118750000085,True
Baixa_Grande_do_Ribeiro,2021,2022-01-01,31,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.89849999999999,0.0,0.14324337499999978,True
Baixa_Grande_do_Ribeiro,2021,2022-01-02,32,44.283500000000004,0.0,0.0,0.0,0.0,0.0,0.0,29.43349999999999,0.0,0.554987125,True
Baixa_Grande_do_Ribeiro,2021,2022-01-03,33,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.609499999999997,0.0,0.36348438124999993,True
Baixa_Grande_do_Ribeiro,2021,2022-01-04,34,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.135500000000004,0.0,0.08735663125000016,True
Baixa_Grande_do_Ribeiro,2021,2022-01-05,35,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035239375000000063,True
Baixa_Grande_do_Ribeiro,2021,2022-01-06,36,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020388925000000033,True
Baixa_Grande_do_Ribeiro,2021,2022-01-07,37,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017395312500000028,True
Baixa_Grande_do_Ribeiro,2021,2022-01-08,38,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03749148750000006,True
Baixa_Grande_do_Ribeiro,2021,2022-01-09,39,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019686525000000038,True
Baixa_Grande_do_Ribeiro,2021,2022-01-10,40,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043554875000000074,True
Baixa_Grande_do_Ribeiro,2021,2022-01-11,41,43.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020163643750000033,True
Baixa_Grande_do_Ribeiro,2021,2022-01-12,42,43.086999999999996,0.0,0.0,0.0,0.0,0.0,0.0,26.581000000000003,0.0,0.20303071874999987,True
Baixa_Grande_do_Ribeiro,2021,2022-01-13,43,46.35,0.0,0.0,0.0,0.0,0.0,0.0,28.669499999999996,0.0,0.09621402500000016,True
Baixa_Grande_do_Ribeiro,2021,2022-01-14,44,42.316,0.0,0.0,0.0,0.0,0.0,0.0,27.063899999999972,0.0,0.3699791374999999,True
Baixa_Grande_do_Ribeiro,2021,2022-01-15,45,36.540000000000006,0.0,0.0,0.0,0.0,0.0,0.0,28.144999999999992,0.0,0.8487601187500003,True
Baixa_Grande_do_Ribeiro,2021,2022-01-16,46,35.170500000000004,0.0,0.0,0.0,0.0,0.0,0.0,29.539999999999996,0.0,1.0017534624999995,True
Baixa_Grande_do_Ribeiro,2021,2022-01-17,47,30.800500000000003,0.0,0.0,0.0,0.0,0.0,0.0,28.099275,0.0,4.387390643750001,True
Baixa_Grande_do_Ribeiro,2021,2022-01-18,48,36.06100000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.10984999999999,27.553499999999993,18.349635068749993,True
Baixa_Grande_do_Ribeiro,2021,2022-01-19,49,34.408500000000004,0.0,0.0,0.0,0.0,0.0,0.0,29.626024999999988,27.553499999999993,17.870722356250003,True
Baixa_Grande_do_Ribeiro,2021,2022-01-20,50,33.97200000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.76299999999999,27.553499999999993,16.240413074999996,True
Baixa_Grande_do_Ribeiro,2021,2022-01-21,51,27.96900000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.66399999999999,27.553499999999993,10.2413235125,True
Baixa_Grande_do_Ribeiro,2021,2022-01-22,52,22.72300000000001,25.65699999999999,0.0,28.928499999999993,0.515,0.0,26.47549999999999,28.928499999999993,27.553499999999993,3.7961111687499987,True
Baixa_Grande_do_Ribeiro,2021,2022-01-23,53,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.149999999999995,0.0,0.08825543750000014,True
Baixa_Grande_do_Ribeiro,2021,2022-01-24,54,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013791975000000022,True
Baixa_Grande_do_Ribeiro,2021,2022-01-25,55,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043604062500000075,True
Baixa_Grande_do_Ribeiro,2021,2022-01-26,56,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504752187500001,True
Baixa_Grande_do_Ribeiro,2021,2022-01-27,57,44.8905,0.0,0.0,0.0,0.0,0.0,0.0,1.3586749999995364,0.0,0.0616853000000001,True
Baixa_Grande_do_Ribeiro,2021,2022-01-28,58,46.35,0.0,0.0,0.0,0.0,0.0,0.0,26.456924999999963,0.0,0.10998891249999998,True
Baixa_Grande_do_Ribeiro,2021,2022-01-29,59,43.432,0.0,0.0,0.0,0.0,0.0,0.0,27.544999999999995,0.0,0.4079059312499999,True
Baixa_Grande_do_Ribeiro,2021,2022-01-30,60,38.6485,0.0,0.0,0.0,0.0,0.0,0.0,27.986500000000003,26.659499999999994,19.90817001875,True
Baixa_Grande_do_Ribeiro,2021,2022-01-31,61,36.478500000000004,0.0,0.0,0.0,0.0,0.0,0.0,30.180499999999995,26.659499999999994,16.535228106250003,True
Baixa_Grande_do_Ribeiro,2021,2022-02-01,62,30.91850000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.567149999999987,26.659499999999994,10.932241818749995,True
Baixa_Grande_do_Ribeiro,2021,2022-02-02,63,27.811000000000007,0.0,0.0,0.0,0.015,0.0,0.0,30.210499999999993,26.659499999999994,11.195679181249998,True
Baixa_Grande_do_Ribeiro,2021,2022-02-03,64,22.279500000000006,0.0,0.0,30.015999999999995,0.48,0.0,26.370749999999994,30.224999999999994,26.659499999999994,3.2886428500000005,True
Baixa_Grande_do_Ribeiro,2021,2022-02-04,65,46.35,0.0,0.0,0.0,0.0,0.0,0.0,27.197499999999998,0.0,0.07663979375000013,True
Baixa_Grande_do_Ribeiro,2021,2022-02-05,66,40.793,0.0,0.0,0.0,0.0,0.0,0.0,25.850500000000007,0.0,0.11918358124999982,True
Baixa_Grande_do_Ribeiro,2021,2022-02-06,67,36.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02832703125000005,True
Baixa_Grande_do_Ribeiro,2021,2022-02-07,68,36.88249999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3114249999995533,0.0,0.06067951875000013,True
Baixa_Grande_do_Ribeiro,2021,2022-02-08,69,32.132999999999996,0.0,0.0,0.0,0.0,0.0,0.0,27.08899999999999,0.0,0.5780955625000003,True
Baixa_Grande_do_Ribeiro,2021,2022-02-09,70,32.61299999999999,0.0,0.0,0.0,0.0,0.0,0.0,26.641000000000012,0.0,0.2505391125,True
Baixa_Grande_do_Ribeiro,2021,2022-02-10,71,31.604999999999997,0.0,0.0,0.0,0.0,0.0,0.0,27.409000000000006,0.0,0.9245967625000001,True
Baixa_Grande_do_Ribeiro,2021,2022-02-11,72,37.516999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758011250000007,True
Baixa_Grande_do_Ribeiro,2021,2022-02-12,73,41.068999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2022-02-13,74,39.468999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2022-02-14,75,42.940999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2022-02-15,76,39.70099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004272562500000009,True
Baixa_Grande_do_Ribeiro,2021,2022-02-16,77,38.205,0.0,0.0,0.0,0.0,0.0,0.0,29.80100000000001,0.0,0.29945641249999994,True
Baixa_Grande_do_Ribeiro,2021,2022-02-17,78,40.93299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01973056250000004,True
Baixa_Grande_do_Ribeiro,2021,2022-02-18,79,37.62899999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.713000000000015,0.0,0.10519091250000005,True
Baixa_Grande_do_Ribeiro,2021,2022-02-19,80,35.132999999999996,0.0,0.0,0.0,0.0,0.0,0.0,29.065000000000005,0.0,0.5249027625000002,True
Baixa_Grande_do_Ribeiro,2021,2022-02-20,81,42.132999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2022-02-21,82,40.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2022-02-22,83,39.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2021,2022-02-23,84,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2022,2022-12-01,0,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2022,2022-12-02,1,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2022,2022-12-03,2,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Baixa_Grande_do_Ribeiro,2022,2022-12-04,3,45.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
